"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250820","42888.55","-657.74","-1.51","43546.29","43400.66","43425.78","42724.15","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250820","3098.91","-17.72","-0.57","3116.63","3113.28","3114.4","3091.88","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250820","4690","100","2.18","4590","4630","4700","4610","60500","281891","56647","3890","5290"
"130A","Veritas_In_Silico","東証GR","医薬品","20250820","714","-25","-3.38","739","734","739","709","138900","100082","4632","589","889"
"1332","ニッスイ","東証PR","水産・農林","20250820","1022.5","25.5","2.56","997","1000","1027.5","999.1","2263700","2306761","319460","847","1147"
"1333","マルハニチロ","東証PR","水産・農林","20250820","3310","32","0.98","3278","3280","3325","3279","214100","707619","167416","2578","3978"
"135A","VRAIN_Solution","東証GR","情報通信","20250820","2453","-88","-3.46","2541","2560","2592","2440","91300","225906","24800","2041","3045"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250820","1096","2","0.18","1094","1098","1101","1092","47100","51636","43742","794","1394"
"1376","カネコ種苗","東証ST","水産・農林","20250820","1414","-2","-0.14","1416","1418","1418","1407","5300","7486","16646","1116","1716"
"1377","サカタのタネ","東証PR","水産・農林","20250820","3680","35","0.96","3645","3660","3705","3640","126400","465649","167112","2945","4345"
"1379","ホクト","東証PR","水産・農林","20250820","1870","9","0.48","1861","1861","1877","1856","29000","54206","62381","1461","2261"
"137A","Cocolive","東証GR","情報通信","20250820","1454","-46","-3.07","1500","1467","1469","1425","25300","36515","4323","1100","1900"
"1380","秋川牧園","東証ST","水産・農林","20250820","1013","-4","-0.39","1017","1013","1013","1013","800","810","4233","717","1317"
"1381","アクシーズ","東証ST","水産・農林","20250820","3015","10","0.33","3005","3000","3020","3000","1000","3005","16937","2305","3705"
"1382","ホーブ","東証ST","水産・農林","20250820","1779","9","0.51","1770","1770","1799","1770","2100","3742","1356","1370","2170"
"1383","ベルグアース","東証ST","水産・農林","20250820","2992","-2","-0.07","2994","2994","2994","2992","1000","2993","4828","2494","3495"
"1384","ホクリヨウ","東証ST","水産・農林","20250820","2005","-6","-0.3","2011","2008","2025","1983","54500","109272","16960","1511","2511"
"138A","光フードサービス","東証GR","小売","20250820","2324","-15","-0.64","2339","2339","2339","2315","1100","2554","2305","1839","2839"
"1401","エムビーエス","東証GR","建設","20250820","1391","8","0.58","1383","1383","1411","1381","28200","39427","10755","1083","1683"
"1407","ウエストホールディングス","東証ST","建設","20250820","1708","-10","-0.58","1718","1728","1735","1705","247200","424070","78615","1318","2118"
"1414","ショーボンドホールディングス","東証PR","建設","20250820","5276","58","1.11","5218","5200","5294","5194","223500","1173269","288836","4218","6218"
"1417","ミライト・ワン","東証PR","建設","20250820","2803.5","-20.5","-0.73","2824","2800","2810","2757","491400","1369575","256031","2324","3324"
"1418","インターライフホールディングス","東証ST","建設","20250820","421","5","1.2","416","418","428","416","160600","67759","7161","336","496"
"1419","タマホーム","東証PR","建設","20250820","3755","35","0.94","3720","3720","3760","3715","148800","556396","110607","3020","4420"
"141A","トライアルホールディングス","東証GR","小売","20250820","2552","99","4.04","2453","2465","2604","2420","4502400","11402124","312297","1953","2953"
"1420","サンヨーホームズ","東証ST","建設","20250820","702","2","0.29","700","700","703","700","6600","4630","8859","550","850"
"1429","日本アクア","東証PR","建設","20250820","868","0","0","868","870","876","867","106800","92993","30172","718","1018"
"142A","ジンジブ","東証GR","サービス","20250820","709","8","1.14","701","701","709","688","15000","10462","2058","551","851"
"1430","ファーストコーポレーション","東証ST","建設","20250820","935","2","0.21","933","933","939","932","31600","29578","12495","783","1083"
"1431","Lib_Work","東証GR","建設","20250820","765","-9","-1.16","774","777","789","762","131600","101541","18476","624","924"
"1433","ベステラ","東証PR","建設","20250820","1241","-10","-0.8","1251","1260","1262","1239","70400","87667","11447","951","1551"
"1434","JESCOホールディングス","東証ST","建設","20250820","1146","99","9.46","1047","1170","1171","1128","447200","513268","7969","747","1347"
"1435","robot_home","東証ST","不動産","20250820","167","-5","-2.91","172","172","172","166","338500","56804","15218","122","222"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20250820","2309","-1","-0.04","2310","2300","2310","2296","2600","5981","9895","1810","2810"
"1438","岐阜造園","東証ST","建設","20250820","1958","-10","-0.51","1968","1956","1958","1956","1300","2544","6349","1568","2368"
"143A","イシン","東証GR","サービス","20250820","1044","-36","-3.33","1080","1101","1101","1034","12900","13666","2018","780","1380"
"1443","技研ホールディングス","東証ST","建設","20250820","248","-1","-0.4","249","250","253","239","324800","79905","4027","169","329"
"1444","ニッソウ","東証GR","建設","20250820","2609","-17","-0.65","2626","2611","2630","2595","5900","15485","2840","2126","3130"
"1446","キャンディル","東証ST","建設","20250820","564","1","0.18","563","564","564","562","3600","2027","6054","463","663"
"1447","SAAFホールディングス","東証GR","建設","20250820","280","-2","-0.71","282","281","284","280","48200","13569","6845","202","362"
"1450","TANAKEN","東証ST","建設","20250820","1429","27","1.93","1402","1405","1432","1401","12200","17372","12432","1102","1702"
"145A","L_is_B","東証GR","情報通信","20250820","1261","21","1.69","1240","1239","1294","1214","67300","84749","6462","940","1540"
"146A","コロンビア・ワークス","東証ST","不動産","20250820","3170","65","2.09","3105","3130","3185","3040","45300","140971","22015","2405","3805"
"147A","ソラコム","東証GR","情報通信","20250820","1030","-62","-5.68","1092","1068","1079","1030","183700","192510","46598","792","1392"
"148A","ハッチ・ワーク","東証GR","情報通信","20250820","2596","-125","-4.59","2721","2704","2704","2557","25400","66365","4968","2221","3225"
"1491","中外鉱業","東証ST","非鉄金属","20250820","53","-2","-3.64","55","54","55","53","1083800","58075","15357","25","85"
"149A","シンカ","東証GR","情報通信","20250820","940","25","2.73","915","930","942","919","6300","5876","2995","765","1065"
"150A","JSH","東証GR","サービス","20250820","408","-3","-0.73","411","413","414","406","6400","2628","2312","331","491"
"1514","住石ホールディングス","東証ST","鉱業","20250820","633","-8","-1.25","641","640","642","632","201000","127857","42552","541","741"
"1515","日鉄鉱業","東証PR","鉱業","20250820","7940","-80","-1","8020","8020","8020","7900","26900","214351","132635","6520","9520"
"1518","三井松島ホールディングス","東証PR","その他製品","20250820","6390","-20","-0.31","6410","6410","6450","6380","28200","180563","83482","5410","7410"
"151A","ダイブ","東証GR","サービス","20250820","885","-45","-4.84","930","907","916","877","195100","174279","7516","780","1080"
"153A","カウリス","東証GR","情報通信","20250820","2082","-158","-7.05","2240","2200","2200","2081","119600","254401","13327","1740","2740"
"155A","情報戦略テクノロジー","東証GR","情報通信","20250820","788","-5","-0.63","793","783","806","782","117900","93288","8192","643","943"
"156A","マテリアルグループ","東証GR","サービス","20250820","805","-6","-0.74","811","813","815","802","59500","48048","7951","661","961"
"157A","グリーンモンスター","東証GR","サービス","20250820","525","0","0","525","532","533","525","4900","2584","1688","425","625"
"1605","INPEX","東証PR","鉱業","20250820","2374","24","1.02","2350","2354.5","2395","2352","6090400","14481374","2989189","1850","2850"
"160A","アズパートナーズ","東証ST","サービス","20250820","3165","25","0.8","3140","3140","3185","3075","19600","61444","11332","2440","3840"
"165A","SBIレオスひふみ","東証GR","証券・先物","20250820","212","-2","-0.93","214","215","215","209","393700","83630","21936","134","294"
"1662","石油資源開発","東証PR","鉱業","20250820","1165","9","0.78","1156","1152","1172","1148","1057600","1230485","299405","856","1456"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20250820","3280","-65","-1.94","3345","3325","3325","3250","132400","433277","92942","2645","4045"
"166A","タスキホールディングス","東証GR","不動産","20250820","749","-1","-0.13","750","746","755","744","375000","280958","41148","600","900"
"167A","リョーサン菱洋ホールディングス","東証PR","卸売","20250820","2880","1","0.03","2879","2875","2888","2858","107500","308933","155520","2379","3380"
"168A","イタミアート","東証GR","その他製品","20250820","1380","-90","-6.12","1470","1484","1548","1380","124100","183690","2029","1170","1770"
"1711","SDSホールディングス","東証ST","建設","20250820","293","6","2.09","287","287","296","286","158300","46087","2998","207","367"
