"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250624","38790.56","436.47","1.14","38354.09","38779.18","38990.11","38665.61","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250624","2781.35","20.17","0.73","2761.18","2788.26","2798.77","2775.83","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250624","4400","-25","-0.56","4425","4415","4420","4385","34100","150050","53144","3725","5130"
"130A","Veritas_In_Silico","東証GR","医薬品","20250624","655","41","6.68","614","622","661","615","183400","118348","4249","514","714"
"1332","ニッスイ","東証PR","水産・農林","20250624","868.1","0","0","868.1","868.1","872.4","864.4","806600","699964","271221","718.1","1018.5"
"1333","マルハニチロ","東証PR","水産・農林","20250624","3004","-13","-0.43","3017","3021","3038","2998","158900","477949","151939","2317","3717"
"135A","VRAIN_Solution","東証GR","情報通信","20250624","2868","127","4.63","2741","2824","2900","2776","156400","445492","28995","2241","3245"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250624","1094","-9","-0.82","1103","1107","1108","1089","39300","42994","43662","803","1403"
"1376","カネコ種苗","東証ST","水産・農林","20250624","1383","10","0.73","1373","1377","1383","1366","5100","7013","16282","1073","1673"
"1377","サカタのタネ","東証PR","水産・農林","20250624","3355","-5","-0.15","3360","3380","3380","3345","51300","172230","155708","2660","4060"
"1379","ホクト","東証PR","水産・農林","20250624","1783","-9","-0.5","1792","1793","1799","1776","36600","65284","59479","1392","2192"
"137A","Cocolive","東証GR","情報通信","20250624","1431","52","3.77","1379","1392","1448","1380","40700","57376","4252","1079","1679"
"1380","秋川牧園","東証ST","水産・農林","20250624","983","0","0","983","982","990","982","400","394","4108","833","1133"
"1381","アクシーズ","東証ST","水産・農林","20250624","3105","35","1.14","3070","3070","3105","3035","4500","13848","17442","2370","3770"
"1382","ホーブ","東証ST","水産・農林","20250624","2094","70","3.46","2024","2029","2094","2029","4300","8841","1596","1524","2524"
"1383","ベルグアース","東証ST","水産・農林","20250624","2906","-5","-0.17","2911","2905","2920","2905","1100","3203","4689","2411","3415"
"1384","ホクリヨウ","東証ST","水産・農林","20250624","1487","-10","-0.67","1497","1506","1507","1484","17300","25808","12579","1197","1797"
"138A","光フードサービス","東証GR","小売","20250624","2025","-14","-0.69","2039","2034","2034","2000","2400","4827","2009","1539","2539"
"1401","エムビーエス","東証GR","建設","20250624","1288","96","8.05","1192","1203","1300","1200","124700","156188","9959","892","1492"
"1407","ウエストホールディングス","東証ST","建設","20250624","1593","-4","-0.25","1597","1597","1610","1580","122600","194959","73322","1197","1997"
"1414","ショーボンドホールディングス","東証PR","建設","20250624","4683","26","0.56","4657","4700","4722","4680","161200","757188","256372","3957","5357"
"1417","ミライト・ワン","東証PR","建設","20250624","2486","23","0.93","2463","2480","2496","2463","260600","647364","227035","1963","2963"
"1418","インターライフホールディングス","東証ST","建設","20250624","385","-5","-1.28","390","391","392","384","50700","19591","6549","310","470"
"1419","タマホーム","東証PR","建設","20250624","3230","5","0.16","3225","3245","3255","3225","142500","461287","95142","2525","3925"
"141A","トライアルホールディングス","東証GR","小売","20250624","2189","-9","-0.41","2198","2211","2222","2176","598900","1314443","267875","1698","2698"
"1420","サンヨーホームズ","東証ST","建設","20250624","698","6","0.87","692","694","700","683","15800","10986","8809","592","792"
"1429","日本アクア","東証PR","建設","20250624","794","-3","-0.38","797","803","806","792","39300","31407","27599","647","947"
"142A","ジンジブ","東証GR","サービス","20250624","565","12","2.17","553","555","565","553","13100","7341","1640","453","653"
"1430","ファーストコーポレーション","東証ST","建設","20250624","848","7","0.83","841","841","848","841","31300","26426","11332","691","991"
"1431","Lib_Work","東証GR","建設","20250624","701","2","0.29","699","703","705","701","73100","51371","16930","599","799"
"1433","ベステラ","東証PR","建設","20250624","1087","16","1.49","1071","1086","1092","1075","62700","67964","11254","771","1371"
"1434","JESCOホールディングス","東証ST","建設","20250624","919","23","2.57","896","900","923","900","27000","24682","6391","746","1046"
"1435","robot_home","東証ST","不動産","20250624","148","0","0","148","149","150","147","171300","25367","13487","98","198"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20250624","2132","-2","-0.09","2134","2134","2142","2122","7400","15777","9135","1634","2634"
"1438","岐阜造園","東証ST","建設","20250624","1864","-11","-0.59","1875","1883","1884","1864","400","752","6044","1475","2275"
"143A","イシン","東証GR","サービス","20250624","1080","-5","-0.46","1085","1100","1143","1074","31100","34243","2087","785","1385"
"1443","技研ホールディングス","東証ST","建設","20250624","197","-7","-3.43","204","203","205","195","403200","80268","3199","124","284"
