"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20251017","47582.15","-695.59","-1.44","48277.74","47820.97","48140.9","47494.31","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20251017","3170.44","-32.98","-1.03","3203.42","3179.41","3196.31","3166.7","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20251017","4880","10","0.21","4870","4870","4900","4850","14300","69691","58942","4170","5570"
"130A","Veritas_In_Silico","東証GR","医薬品","20251017","573","-20","-3.37","593","599","599","573","46300","26968","3717","493","693"
"1332","ニッスイ","東証PR","水産・農林","20251017","1053","3.5","0.33","1049.5","1047","1057.5","1047","679000","714813","328989","749.5","1349.5"
"1333","マルハニチロ","東証PR","水産・農林","20251017","3399","4","0.12","3395","3397","3410","3376","95200","323099","171917","2695","4095"
"135A","VRAIN_Solution","東証GR","情報通信","20251017","2942","-46","-1.54","2988","2944","3050","2916","165000","492464","30105","2488","3490"
"1375","ユキグニファクトリー","東証PR","水産・農林","20251017","1037","-1","-0.1","1038","1038","1040","1035","29700","30793","41387","738","1338"
"1376","カネコ種苗","東証ST","水産・農林","20251017","1779","24","1.37","1755","1751","1820","1750","27100","48562","20944","1355","2155"
"1377","サカタのタネ","東証PR","水産・農林","20251017","3945","120","3.14","3825","3800","3960","3800","201400","785046","179145","3125","4525"
"1379","ホクト","東証PR","水産・農林","20251017","1876","11","0.59","1865","1863","1880","1863","28600","53583","62582","1465","2265"
"137A","Cocolive","東証GR","情報通信","20251017","1193","-29","-2.37","1222","1205","1210","1193","18500","22215","3606","922","1522"
"1380","秋川牧園","東証ST","水産・農林","20251017","991","-10","-1","1001","1001","1001","991","3100","3089","4141","701","1301"
"1381","アクシーズ","東証ST","水産・農林","20251017","3065","-25","-0.81","3090","3065","3090","3060","2200","6772","17218","2390","3790"
"1382","ホーブ","東証ST","水産・農林","20251017","2055","47","2.34","2008","2058","2267","2003","28800","61385","1566","1508","2508"
"1383","ベルグアース","東証ST","水産・農林","20251017","2965","-10","-0.34","2975","2971","2971","2962","2400","7125","4784","2475","3475"
"1384","ホクリヨウ","東証ST","水産・農林","20251017","2406","-33","-1.35","2439","2438","2443","2380","41100","98649","20352","1939","2939"
"138A","光フードサービス","東証GR","小売","20251017","2809","-11","-0.39","2820","2820","2835","2803","4900","13795","2787","2320","3320"
"1401","エムビーエス","東証GR","建設","20251017","1348","35","2.67","1313","1433","1492","1322","379900","537862","10423","1013","1613"
"1407","ウエストホールディングス","東証ST","建設","20251017","1707","-90","-5.01","1797","1757","1763","1679","659100","1128149","78569","1397","2197"
"1414","ショーボンドホールディングス","東証PR","建設","20251017","4820","-18","-0.37","4838","4821","4829","4803","219300","1055877","263872","4138","5538"
"1417","ミライト・ワン","東証PR","建設","20251017","2876","13","0.45","2863","2863","2897","2855","156200","449701","262652","2363","3363"
"1418","インターライフホールディングス","東証ST","建設","20251017","502","28","5.91","474","494","508","475","1708200","842136","8539","394","554"
"1419","タマホーム","東証PR","建設","20251017","3535","35","1","3500","3515","3540","3500","115600","407318","104126","2800","4200"
"141A","トライアルホールディングス","東証GR","小売","20251017","2181","-35","-1.58","2216","2197","2230","2166","962700","2112886","266917","1716","2716"
