"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250901","42188.79","-529.68","-1.24","42718.47","42362.71","42454.99","41835.17","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250901","3063.19","-11.99","-0.39","3075.18","3060.99","3079.96","3045.82","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250901","4785","110","2.35","4675","4710","4790","4685","36000","171203","57795","3975","5380"
"130A","Veritas_In_Silico","東証GR","医薬品","20250901","723","-31","-4.11","754","750","750","722","50500","37013","4690","604","904"
"1332","ニッスイ","東証PR","水産・農林","20250901","1020.5","18.5","1.85","1002","1004","1023","1000","1164600","1185384","318835","702","1302"
"1333","マルハニチロ","東証PR","水産・農林","20250901","3323","29","0.88","3294","3294","3335","3289","95000","315296","168073","2594","3994"
"135A","VRAIN_Solution","東証GR","情報通信","20250901","2683","-33","-1.22","2716","2679","2755","2641","52400","140866","27455","2216","3220"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250901","1070","-3","-0.28","1073","1076","1080","1069","80500","86367","42704","773","1373"
"1376","カネコ種苗","東証ST","水産・農林","20250901","1412","1","0.07","1411","1415","1415","1409","3300","4659","16623","1111","1711"
"1377","サカタのタネ","東証PR","水産・農林","20250901","3580","-5","-0.14","3585","3585","3600","3560","53200","190561","162570","2885","4285"
"1379","ホクト","東証PR","水産・農林","20250901","1872","-2","-0.11","1874","1873","1892","1863","35200","66038","62448","1474","2274"
"137A","Cocolive","東証GR","情報通信","20250901","1444","-4","-0.28","1448","1458","1500","1444","26000","38171","4364","1148","1748"
"1380","秋川牧園","東証ST","水産・農林","20250901","1012","1","0.1","1011","1011","1014","1011","700","709","4229","711","1311"
"1381","アクシーズ","東証ST","水産・農林","20250901","3030","-25","-0.82","3055","3050","3050","3030","3000","9144","17021","2355","3755"
"1382","ホーブ","東証ST","水産・農林","20250901","1777","0","0","1777","1777","1778","1777","400","711","1354","1377","2177"
"1383","ベルグアース","東証ST","水産・農林","20250901","2990","6","0.2","2984","2985","2990","2984","1100","3285","4825","2484","3485"
"1384","ホクリヨウ","東証ST","水産・農林","20250901","2114","69","3.37","2045","2043","2114","2043","57600","119989","17882","1545","2545"
"138A","光フードサービス","東証GR","小売","20250901","2386","-29","-1.2","2415","2402","2423","2376","900","2156","2367","1915","2915"
"1401","エムビーエス","東証GR","建設","20250901","1450","5","0.35","1445","1454","1461","1434","23800","34471","11211","1145","1745"
"1407","ウエストホールディングス","東証ST","建設","20250901","1661","41","2.53","1620","1640","1726","1628","526000","884511","76452","1220","2020"
"1414","ショーボンドホールディングス","東証PR","建設","20250901","5175","54","1.05","5121","5120","5194","5110","162400","839286","283306","4121","6121"
"1417","ミライト・ワン","東証PR","建設","20250901","2869","22.5","0.79","2846.5","2877.5","2893","2846.5","297600","852984","262012","2346.5","3347"
"1418","インターライフホールディングス","東証ST","建設","20250901","420","-2","-0.47","422","424","426","420","36500","15463","7144","342","502"
"1419","タマホーム","東証PR","建設","20250901","3640","40","1.11","3600","3605","3640","3600","83400","302163","107219","2900","4300"
"141A","トライアルホールディングス","東証GR","小売","20250901","2624","-149","-5.37","2773","2750","2774","2620","2547200","6798804","321133","2273","3275"
"1420","サンヨーホームズ","東証ST","建設","20250901","702","-1","-0.14","703","699","703","698","14700","10294","8859","553","853"
"1429","日本アクア","東証PR","建設","20250901","926","-5","-0.54","931","931","937","919","140900","130856","32188","781","1081"
"142A","ジンジブ","東証GR","サービス","20250901","849","-50","-5.56","899","884","884","840","33400","28709","2464","749","1049"
"1430","ファーストコーポレーション","東証ST","建設","20250901","943","-6","-0.63","949","949","952","943","31800","30135","12602","799","1099"
"1431","Lib_Work","東証GR","建設","20250901","773","-5","-0.64","778","780","799","772","113500","88755","18669","628","928"
"1433","ベステラ","東証PR","建設","20250901","1238","-6","-0.48","1244","1242","1249","1231","58200","72106","11420","944","1544"
"1434","JESCOホールディングス","東証ST","建設","20250901","1058","-22","-2.04","1080","1073","1073","1050","67800","71702","7357","780","1380"
"1435","robot_home","東証ST","不動産","20250901","187","5","2.75","182","181","189","180","601800","111307","17041","132","232"
