"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20251014","46847.32","-1241.48","-2.58","48088.8","47446.73","47865.65","46544.05","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20251014","3133.99","-63.6","-1.99","3197.59","3151.58","3180.11","3115.1","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20251014","4805","-55","-1.13","4860","4800","4840","4780","42200","202687","58036","4160","5560"
"130A","Veritas_In_Silico","東証GR","医薬品","20251014","667","-28","-4.03","695","685","690","666","66400","44758","4327","595","795"
"1332","ニッスイ","東証PR","水産・農林","20251014","1029","-17","-1.63","1046","1025","1044.5","1020","1225300","1262723","321491","746","1346"
"1333","マルハニチロ","東証PR","水産・農林","20251014","3351","-36","-1.06","3387","3338","3376","3317","220100","735605","169490","2687","4087"
"135A","VRAIN_Solution","東証GR","情報通信","20251014","2387","-133","-5.28","2520","2505","2530","2382","159800","388397","24426","2020","3020"
"1375","ユキグニファクトリー","東証PR","水産・農林","20251014","1038","1","0.1","1037","1035","1040","1028","67900","70237","41427","737","1337"
"1376","カネコ種苗","東証ST","水産・農林","20251014","1727","41","2.43","1686","1646","1745","1629","41900","71485","20331","1286","2086"
"1377","サカタのタネ","東証PR","水産・農林","20251014","3795","-45","-1.17","3840","3740","3860","3735","247300","938119","172334","3140","4540"
"1379","ホクト","東証PR","水産・農林","20251014","1858","-9","-0.48","1867","1852","1866","1846","48400","89745","61981","1467","2267"
"137A","Cocolive","東証GR","情報通信","20251014","1245","-128","-9.32","1373","1284","1305","1225","71500","90449","3763","1073","1673"
"1380","秋川牧園","東証ST","水産・農林","20251014","994","-9","-0.9","1003","1000","1006","989","10200","10182","4154","703","1303"
"1381","アクシーズ","東証ST","水産・農林","20251014","3055","0","0","3055","3055","3055","3045","900","2747","17161","2355","3755"
"1382","ホーブ","東証ST","水産・農林","20251014","1838","-120","-6.13","1958","1899","1932","1838","18800","35298","1401","1558","2358"
"1383","ベルグアース","東証ST","水産・農林","20251014","2985","-13","-0.43","2998","2992","2999","2959","6800","20291","4817","2498","3500"
"1384","ホクリヨウ","東証ST","水産・農林","20251014","2438","-34","-1.38","2472","2422","2495","2410","45100","109980","20623","1972","2972"
"138A","光フードサービス","東証GR","小売","20251014","2900","-40","-1.36","2940","2890","2980","2840","7300","21298","2877","2440","3440"
"1401","エムビーエス","東証GR","建設","20251014","1223","-113","-8.46","1336","1288","1289","1201","61900","76377","9456","1036","1636"
"1407","ウエストホールディングス","東証ST","建設","20251014","1870","-1","-0.05","1871","1835","1924","1831","523800","982803","86071","1471","2271"
"1414","ショーボンドホールディングス","東証PR","建設","20251014","4803","-34","-0.7","4837","4795","4850","4786","308300","1481878","262941","4137","5537"
"1417","ミライト・ワン","東証PR","建設","20251014","2830.5","-18.5","-0.65","2849","2800.5","2866","2800","271200","767710","258496","2349","3349"
"1418","インターライフホールディングス","東証ST","建設","20251014","399","-2","-0.5","401","400","400","390","150100","59227","6787","321","481"
"1419","タマホーム","東証PR","建設","20251014","3515","-35","-0.99","3550","3550","3575","3510","234300","829247","103537","2850","4250"
"141A","トライアルホールディングス","東証GR","小売","20251014","2248","-38","-1.66","2286","2255","2275","2230","739100","1665283","275117","1786","2786"
"1420","サンヨーホームズ","東証ST","建設","20251014","696","-7","-1","703","700","701","695","34200","23887","8784","553","853"
"1429","日本アクア","東証PR","建設","20251014","879","-4","-0.45","883","876","885","871","78600","68913","30554","733","1033"
"142A","ジンジブ","東証GR","サービス","20251014","780","-46","-5.57","826","811","811","750","77000","59948","2264","676","976"
"1430","ファーストコーポレーション","東証ST","建設","20251014","954","-48","-4.79","1002","990","1000","935","113800","109764","12749","702","1302"
"1431","Lib_Work","東証GR","建設","20251014","720","-9","-1.23","729","724","724","710","48300","34611","17389","579","879"
"1433","ベステラ","東証PR","建設","20251014","1018","-20","-1.93","1038","1020","1033","1015","82600","84365","9397","738","1338"
"1434","JESCOホールディングス","東証ST","建設","20251014","1209","-11","-0.9","1220","1101","1234","1101","356200","419098","8407","920","1520"
"1435","robot_home","東証ST","不動産","20251014","179","-6","-3.24","185","183","185","179","395200","71730","16312","135","235"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20251014","2396","-21","-0.87","2417","2411","2411","2387","8900","21334","10269","1917","2917"
"1438","岐阜造園","東証ST","建設","20251014","1918","-31","-1.59","1949","1929","1930","1917","3100","5960","6219","1549","2349"
"143A","イシン","東証GR","サービス","20251014","963","-49","-4.84","1012","967","992","953","12500","12187","1861","712","1312"
"1443","技研ホールディングス","東証ST","建設","20251014","232","-6","-2.52","238","233","237","230","135100","31379","3767","158","318"
"1444","ニッソウ","東証GR","建設","20251014","2823","-12","-0.42","2835","2801","2838","2800","1400","3929","3073","2335","3335"
"1446","キャンディル","東証ST","建設","20251014","536","-3","-0.56","539","538","538","536","8100","4351","5754","439","639"
"1447","SAAFホールディングス","東証GR","建設","20251014","234","-4","-1.68","238","236","238","230","82300","19219","5721","158","318"
"1450","TANAKEN","東証ST","建設","20251014","1365","-8","-0.58","1373","1368","1380","1361","5200","7123","11875","1073","1673"
"145A","L_is_B","東証GR","情報通信","20251014","1030","-3","-0.29","1033","1011","1037","1011","40200","41081","5279","733","1333"
"146A","コロンビア・ワークス","東証ST","不動産","20251014","3735","-180","-4.6","3915","3895","3915","3690","87500","330505","25939","3215","4615"
"147A","ソラコム","東証GR","情報通信","20251014","880","-1","-0.11","881","882","904","873","153200","135813","39819","731","1031"
"148A","ハッチ・ワーク","東証GR","情報通信","20251014","2624","-210","-7.41","2834","2784","2784","2610","35900","96122","5021","2334","3335"
"1491","中外鉱業","東証ST","非鉄金属","20251014","938","22","2.4","916","923","993","918","221200","212358","13589","766","1066"
