"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20251121","48625.88","-1198.06","-2.4","49823.94","49251.26","49459.59","48490.03","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20251121","3297.73","-1.84","-0.06","3299.57","3273.43","3308.22","3265.7","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20251121","4740","70","1.5","4670","4635","4750","4635","37100","174651","57251","3970","5370"
"130A","Veritas_In_Silico","東証GR","医薬品","20251121","510","5","0.99","505","500","510","498","40400","20379","3308","405","605"
"1332","ニッスイ","東証PR","水産・農林","20251121","1223","10","0.82","1213","1212","1232","1207.5","2017300","2467058","382102","913","1513"
"1333","マルハニチロ","東証PR","水産・農林","20251121","3706","34","0.93","3672","3679","3730","3679","272200","1010164","187445","2972","4372"
"135A","VRAIN_Solution","東証GR","情報通信","20251121","3365","-65","-1.9","3430","3310","3400","3310","67600","226008","34434","2730","4130"
"1375","ユキグニファクトリー","東証PR","水産・農林","20251121","1035","17","1.67","1018","1015","1035","1015","49100","50383","41308","718","1318"
"1376","カネコ種苗","東証ST","水産・農林","20251121","1614","53","3.4","1561","1555","1616","1555","9500","15190","19001","1161","1961"
"1377","サカタのタネ","東証PR","水産・農林","20251121","4000","75","1.91","3925","3905","4000","3905","148700","589953","181643","3225","4625"
"1379","ホクト","東証PR","水産・農林","20251121","2040","65","3.29","1975","1976","2040","1976","132900","267763","68052","1575","2375"
"137A","Cocolive","東証GR","情報通信","20251121","1075","11","1.03","1064","1062","1075","1056","3100","3297","3249","764","1364"
"1380","秋川牧園","東証ST","水産・農林","20251121","-","0","0","994","-","-","-","-","-","4154","844","1144"
"1381","アクシーズ","東証ST","水産・農林","20251121","4090","-40","-0.97","4130","4060","4125","4020","3100","12668","22976","3430","4830"
"1382","ホーブ","東証ST","水産・農林","20251121","1922","-30","-1.54","1952","1892","1930","1892","4000","7606","1465","1552","2352"
"1383","ベルグアース","東証ST","水産・農林","20251121","2968","-1","-0.03","2969","2956","2984","2953","1600","4745","4789","2469","3470"
"1384","ホクリヨウ","東証ST","水産・農林","20251121","2998","34","1.15","2964","2914","2998","2888","49600","146506","25360","2464","3465"
"138A","光フードサービス","東証GR","小売","20251121","2810","-1","-0.04","2811","2804","2839","2802","5200","14638","2788","2311","3315"
"1401","エムビーエス","東証GR","建設","20251121","1246","-27","-2.12","1273","1260","1271","1241","11100","13927","9634","973","1573"
"1407","ウエストホールディングス","東証ST","建設","20251121","1385","51","3.82","1334","1309","1385","1294","580500","782401","63748","1034","1634"
"1414","ショーボンドホールディングス","東証PR","建設","20251121","5057","149","3.04","4908","4932","5057","4932","480800","2419326","276846","4208","5608"
"1417","ミライト・ワン","東証PR","建設","20251121","3226","62","1.96","3164","3160","3236","3151","419000","1347894","294616","2464","3864"
"1418","インターライフホールディングス","東証ST","建設","20251121","538","8","1.51","530","526","540","526","45400","24268","9152","430","630"
"1419","タマホーム","東証PR","建設","20251121","3740","50","1.36","3690","3695","3740","3690","291600","1083792","110165","2990","4390"
"141A","トライアルホールディングス","東証GR","小売","20251121","2365","102","4.51","2263","2263","2368","2260","1269700","2943350","289507","1763","2763"
"1420","サンヨーホームズ","東証ST","建設","20251121","691","0","0","691","691","692","687","18800","12965","8803","591","791"
"1429","日本アクア","東証PR","建設","20251121","856","4","0.47","852","851","861","850","128600","110165","29755","702","1002"
"142A","ジンジブ","東証GR","サービス","20251121","715","1","0.14","714","700","727","699","9800","6934","2075","564","864"
"1430","ファーストコーポレーション","東証ST","建設","20251121","927","4","0.43","923","923","929","923","30300","28055","12388","773","1073"
"1431","Lib_Work","東証GR","建設","20251121","684","0","0","684","681","687","681","17900","12266","16520","584","784"
"1433","ベステラ","東証PR","建設","20251121","1074","7","0.66","1067","1062","1079","1062","26500","28434","9914","767","1367"
"1434","JESCOホールディングス","東証ST","建設","20251121","1423","16","1.14","1407","1387","1424","1343","66500","91601","9896","1107","1707"
"1435","robot_home","東証ST","不動産","20251121","201","2","1.01","199","198","201","198","217800","43517","18317","149","249"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20251121","2143","-3","-0.14","2146","2135","2154","2130","3800","8136","9184","1646","2646"
"1438","岐阜造園","東証ST","建設","20251121","1860","-12","-0.64","1872","1866","1866","1860","1900","3544","6035","1472","2272"
"143A","イシン","東証GR","サービス","20251121","925","0","0","925","910","925","909","1500","1372","1788","775","1075"
"1443","技研ホールディングス","東証ST","建設","20251121","226","1","0.44","225","224","227","223","39500","8892","3670","145","305"
"1444","ニッソウ","東証GR","建設","20251121","2820","-30","-1.05","2850","2785","2849","2785","1600","4487","3070","2350","3350"
"1446","キャンディル","東証ST","建設","20251121","553","1","0.18","552","552","553","550","4200","2318","5936","452","652"
"1447","SAAFホールディングス","東証GR","建設","20251121","247","-2","-0.8","249","247","249","245","41400","10220","6038","169","329"
"1450","TANAKEN","東証ST","建設","20251121","1410","-2","-0.14","1412","1412","1414","1407","3200","4520","12266","1112","1712"
"145A","L_is_B","東証GR","情報通信","20251121","944","36","3.96","908","893","944","890","43700","40056","4838","758","1058"
"146A","コロンビア・ワークス","東証ST","不動産","20251121","3240","35","1.09","3205","3155","3250","3140","55000","176199","22501","2505","3905"
"147A","ソラコム","東証GR","情報通信","20251121","985","-53","-5.11","1038","1003","1020","975","246600","244131","44571","738","1338"
"148A","ハッチ・ワーク","東証GR","情報通信","20251121","2054","24","1.18","2030","1996","2076","1996","15600","31605","3931","1530","2530"
"1491","中外鉱業","東証ST","非鉄金属","20251121","710","-27","-3.66","737","728","734","704","107600","77106","10286","587","887"
"149A","シンカ","東証GR","情報通信","20251121","789","0","0","789","791","803","789","2500","1986","2522","639","939"
"150A","JSH","東証GR","サービス","20251121","415","6","1.47","409","409","418","409","7200","2958","2351","329","489"
"1514","住石ホールディングス","東証ST","鉱業","20251121","579","7","1.22","572","564","587","564","192900","111704","38922","472","672"
"1515","日鉄鉱業","東証PR","鉱業","20251121","1662","-46","-2.69","1708","1668","1687","1646","225300","374430","138816","1308","2108"
"1518","三井松島ホールディングス","東証PR","その他製品","20251121","1330","17","1.29","1313","1300","1342","1300","312100","413990","86878","1013","1613"
"151A","ダイブ","東証GR","サービス","20251121","668","6","0.91","662","652","668","651","39100","25744","5673","562","762"
"153A","カウリス","東証GR","情報通信","20251121","1398","-93","-6.24","1491","1471","1471","1361","128300","180482","9093","1191","1791"
"155A","情報戦略テクノロジー","東証GR","情報通信","20251121","1440","104","7.78","1336","1336","1468","1302","829700","1172893","15133","1036","1636"
"156A","マテリアルグループ","東証GR","サービス","20251121","701","1","0.14","700","696","701","688","86000","59908","6924","550","850"
"157A","グリーンモンスター","東証GR","サービス","20251121","860","14","1.65","846","802","860","775","329400","266927","2773","696","996"
"1605","INPEX","東証PR","鉱業","20251121","3170","35","1.12","3135","3065","3170","3062","8799300","27751476","3991461","2435","3835"
"160A","アズパートナーズ","東証ST","サービス","20251121","2537","13","0.52","2524","2424","2560","2424","29300","73313","9083","2024","3025"
"165A","SBIレオスひふみ","東証GR","証券・先物","20251121","216","4","1.89","212","213","217","212","358500","77050","22391","132","292"
"1662","石油資源開発","東証PR","鉱業","20251121","1369","-7","-0.51","1376","1340","1379","1338","1227500","1672820","351834","1076","1676"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20251121","3415","-75","-2.15","3490","3405","3480","3385","138500","473436","96768","2790","4190"
"166A","タスキホールディングス","東証GR","不動産","20251121","783","8","1.03","775","769","786","766","516400","401735","48262","625","925"
"167A","リョーサン菱洋ホールディングス","東証PR","卸売","20251121","2867","-32","-1.1","2899","2854","2910","2854","262100","753287","154818","2399","3400"
"168A","イタミアート","東証GR","その他製品","20251121","1250","2","0.16","1248","1244","1251","1233","13600","16931","1838","948","1548"
"1711","SDSホールディングス","東証ST","建設","20251121","272","-24","-8.11","296","292","293","271","247800","69623","2783","216","376"
"1712","ダイセキ環境ソリューション","東証ST","建設","20251121","1838","0","0","1838","1838","1842","1838","3400","6253","30928","1438","2238"
"1716","第一カッター興業","東証ST","建設","20251121","1429","53","3.85","1376","1376","1431","1376","27700","38998","17148","1076","1676"
"1717","明豊ファシリティワークス","東証ST","サービス","20251121","1052","13","1.25","1039","1030","1054","1030","13700","14321","13440","739","1339"
"1718","美樹工業","東証ST","建設","20251121","8260","230","2.86","8030","7900","8260","7900","4100","33205","9526","6530","9530"
"1719","安藤・間","東証PR","建設","20251121","1833.5","29","1.61","1804.5","1786","1834","1785.5","1036400","1890518","331902","1404.5","2204.5"
"1720","東急建設","東証PR","建設","20251121","1148","17","1.5","1131","1131","1152","1130","591100","677608","122562","831","1431"
"1721","コムシスホールディングス","東証PR","建設","20251121","4232","118","2.87","4114","4127","4234","4116","549900","2314816","562856","3414","4814"
"1723","日本電技","東証ST","建設","20251121","6300","-10","-0.16","6310","6110","6310","6110","22900","142645","103289","5310","7310"
"1724","シンクレイヤ","東証ST","建設","20251121","701","4","0.57","697","695","701","691","4900","3404","3466","597","797"
"1726","ビーアールホールディングス","東証PR","建設","20251121","330","2","0.61","328","326","330","326","47500","15597","15112","248","408"
"1736","オーテック","東証ST","建設","20251121","2252","61","2.78","2191","2191","2252","2191","3500","7750","38509","1691","2691"
"173A","ハンモック","東証GR","情報通信","20251121","1479","-6","-0.4","1485","1479","1492","1476","4100","6063","6448","1185","1785"
"1743","コーアツ工業","東証ST","建設","20251121","1822","-1","-0.05","1823","1823","1823","1822","5800","10571","4154","1423","2223"
"1758","太洋基礎工業","東証ST","建設","20251121","2223","22","1","2201","2199","2237","2196","6900","15281","5466","1701","2701"
