"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20251015","47672.67","825.35","1.76","46847.32","47002.3","47774.83","46910.83","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20251015","3183.64","49.65","1.58","3133.99","3153.43","3186.72","3151.67","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20251015","4860","55","1.14","4805","4830","4870","4815","19500","94530","58700","4105","5510"
"130A","Veritas_In_Silico","東証GR","医薬品","20251015","577","-90","-13.49","667","567","585","567","175300","100165","3743","567","767"
"1332","ニッスイ","東証PR","水産・農林","20251015","1050","21","2.04","1029","1039","1050","1035.5","890800","932083","328052","729","1329"
"1333","マルハニチロ","東証PR","水産・農林","20251015","3393","42","1.25","3351","3383","3393","3370","117500","397617","171614","2651","4051"
"135A","VRAIN_Solution","東証GR","情報通信","20251015","2887","500","20.95","2387","2800","2887","2788","234200","669878","29543","1887","2887"
"1375","ユキグニファクトリー","東証PR","水産・農林","20251015","1044","6","0.58","1038","1043","1050","1042","35900","37512","41667","738","1338"
"1376","カネコ種苗","東証ST","水産・農林","20251015","1810","83","4.81","1727","1701","1854","1681","57500","102998","21308","1327","2127"
"1377","サカタのタネ","東証PR","水産・農林","20251015","3825","30","0.79","3795","3760","3845","3750","157000","599301","173696","3095","4495"
"1379","ホクト","東証PR","水産・農林","20251015","1871","13","0.7","1858","1872","1874","1861","29500","55112","62415","1458","2258"
"137A","Cocolive","東証GR","情報通信","20251015","1238","-7","-0.56","1245","1275","1275","1238","7800","9768","3742","945","1545"
"1380","秋川牧園","東証ST","水産・農林","20251015","1004","10","1.01","994","995","1020","995","2500","2525","4196","844","1144"
"1381","アクシーズ","東証ST","水産・農林","20251015","3050","-5","-0.16","3055","3050","3060","3040","500","1524","17133","2355","3755"
"1382","ホーブ","東証ST","水産・農林","20251015","2046","208","11.32","1838","1878","2076","1878","16200","32187","1559","1438","2238"
"1383","ベルグアース","東証ST","水産・農林","20251015","2980","-5","-0.17","2985","2981","2996","2969","3800","11327","4808","2485","3485"
"1384","ホクリヨウ","東証ST","水産・農林","20251015","2467","29","1.19","2438","2430","2472","2430","20400","50101","20868","1938","2938"
"138A","光フードサービス","東証GR","小売","20251015","2880","-20","-0.69","2900","3300","3315","2850","92200","280349","2857","2400","3400"
"1401","エムビーエス","東証GR","建設","20251015","1411","188","15.37","1223","1355","1424","1350","123200","171334","10910","923","1523"
"1407","ウエストホールディングス","東証ST","建設","20251015","1776","-94","-5.03","1870","1872","1924","1742","1246200","2264588","81745","1470","2270"
"1414","ショーボンドホールディングス","東証PR","建設","20251015","4840","37","0.77","4803","4848","4863","4826","218200","1057722","264967","4103","5503"
"1417","ミライト・ワン","東証PR","建設","20251015","2899.5","69","2.44","2830.5","2870","2915.5","2856","185900","538712","264798","2330.5","3331"
"1418","インターライフホールディングス","東証ST","建設","20251015","394","-5","-1.25","399","396","399","394","120500","47741","6702","319","479"
"1419","タマホーム","東証PR","建設","20251015","3475","-40","-1.14","3515","3450","3480","3400","342800","1183613","102359","2815","4215"
"141A","トライアルホールディングス","東証GR","小売","20251015","2266","18","0.8","2248","2275","2299","2266","628600","1431526","277320","1748","2748"
"1420","サンヨーホームズ","東証ST","建設","20251015","704","8","1.15","696","702","705","702","3200","2251","8884","596","796"
"1429","日本アクア","東証PR","建設","20251015","892","13","1.48","879","879","897","879","107500","95339","31006","729","1029"
"142A","ジンジブ","東証GR","サービス","20251015","830","50","6.41","780","780","834","780","28500","23312","2409","630","930"
"1430","ファーストコーポレーション","東証ST","建設","20251015","958","4","0.42","954","965","975","958","51000","49348","12802","804","1104"
"1431","Lib_Work","東証GR","建設","20251015","727","7","0.97","720","721","732","721","18300","13326","17558","570","870"
"1433","ベステラ","東証PR","建設","20251015","1045","27","2.65","1018","1028","1049","1026","44400","46092","9646","718","1318"
"1434","JESCOホールディングス","東証ST","建設","20251015","1217","8","0.66","1209","1200","1225","1180","84900","102247","8463","909","1509"
"1435","robot_home","東証ST","不動産","20251015","186","7","3.91","179","181","187","181","189300","34907","16950","129","229"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20251015","2399","3","0.13","2396","2417","2417","2380","7200","17224","10282","1896","2896"
"1438","岐阜造園","東証ST","建設","20251015","1912","-6","-0.31","1918","1906","1918","1900","1700","3240","6200","1518","2318"
"143A","イシン","東証GR","サービス","20251015","972","9","0.93","963","975","999","965","7200","7035","1879","813","1113"
"1443","技研ホールディングス","東証ST","建設","20251015","238","6","2.59","232","234","238","234","36100","8511","3865","152","312"
"1444","ニッソウ","東証GR","建設","20251015","2804","-19","-0.67","2823","2822","2822","2804","400","1127","3053","2323","3325"
"1446","キャンディル","東証ST","建設","20251015","538","2","0.37","536","539","541","537","4300","2316","5775","436","636"
"1447","SAAFホールディングス","東証GR","建設","20251015","240","6","2.56","234","234","240","234","41700","9869","5867","154","314"
"1450","TANAKEN","東証ST","建設","20251015","1363","-2","-0.15","1365","1365","1376","1363","3800","5209","11858","1065","1665"
"145A","L_is_B","東証GR","情報通信","20251015","1060","30","2.91","1030","1015","1060","1015","15700","16381","5432","730","1330"
"146A","コロンビア・ワークス","東証ST","不動産","20251015","3910","175","4.69","3735","3755","3915","3755","46500","179475","27154","3035","4435"
"147A","ソラコム","東証GR","情報通信","20251015","904","24","2.73","880","882","910","882","53400","48166","40905","730","1030"
"148A","ハッチ・ワーク","東証GR","情報通信","20251015","2639","15","0.57","2624","2624","2664","2616","6500","17157","5050","2124","3125"
"1491","中外鉱業","東証ST","非鉄金属","20251015","990","52","5.54","938","950","1010","942","163400","161117","14343","788","1088"
"149A","シンカ","東証GR","情報通信","20251015","839","5","0.6","834","852","854","839","3400","2893","2673","684","984"
"150A","JSH","東証GR","サービス","20251015","440","15","3.53","425","421","440","417","5900","2503","2493","345","505"
"1514","住石ホールディングス","東証ST","鉱業","20251015","573","15","2.69","558","563","575","561","183900","104702","38519","458","658"
"1515","日鉄鉱業","東証PR","鉱業","20251015","1756","36","2.09","1720","1732","1773","1724","169200","297170","146667","1320","2120"
"1518","三井松島ホールディングス","東証PR","その他製品","20251015","1320","28","2.17","1292","1312","1320","1299","181300","237820","86225","992","1592"
"151A","ダイブ","東証GR","サービス","20251015","713","13","1.86","700","702","721","702","25700","18269","6055","550","850"
"153A","カウリス","東証GR","情報通信","20251015","2242","70","3.22","2172","2181","2258","2180","23900","53355","14558","1672","2672"
"155A","情報戦略テクノロジー","東証GR","情報通信","20251015","1002","49","5.14","953","966","1011","966","184700","183971","10417","803","1103"
"156A","マテリアルグループ","東証GR","サービス","20251015","800","-22","-2.68","822","807","812","768","276200","221357","7902","672","972"
"157A","グリーンモンスター","東証GR","サービス","20251015","538","-1","-0.19","539","539","541","533","2000","1074","1734","439","639"
"1605","INPEX","東証PR","鉱業","20251015","2661.5","31.5","1.2","2630","2638","2669.5","2636.5","3528400","9378001","3351191","2130","3130"
"160A","アズパートナーズ","東証ST","サービス","20251015","3245","70","2.2","3175","3200","3275","3200","18100","58768","11618","2475","3875"
"165A","SBIレオスひふみ","東証GR","証券・先物","20251015","201","5","2.55","196","201","203","198","566900","113898","20798","146","246"
"1662","石油資源開発","東証PR","鉱業","20251015","1230","24","1.99","1206","1219","1233","1210","879900","1078676","316110","906","1506"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20251015","3260","130","4.15","3130","3180","3260","3165","84800","272827","92376","2430","3830"
"166A","タスキホールディングス","東証GR","不動産","20251015","673","21","3.22","652","658","677","655","749700","498936","40405","552","752"
"167A","リョーサン菱洋ホールディングス","東証PR","卸売","20251015","2922","18","0.62","2904","2919","2944","2913","156300","457997","157788","2404","3405"
"168A","イタミアート","東証GR","その他製品","20251015","1394","233","20.07","1161","1330","1458","1285","870800","1202325","2049","861","1461"
"1711","SDSホールディングス","東証ST","建設","20251015","264","4","1.54","260","258","270","258","68000","18120","2701","180","340"
"1712","ダイセキ環境ソリューション","東証ST","建設","20251015","1845","0","0","1845","1845","1846","1845","145400","268274","31046","1445","2245"
"1716","第一カッター興業","東証ST","建設","20251015","1290","17","1.34","1273","1278","1292","1278","19500","25077","15480","973","1573"
"1717","明豊ファシリティワークス","東証ST","サービス","20251015","1109","13","1.19","1096","1112","1114","1100","31000","34343","14168","796","1396"
"1718","美樹工業","東証ST","建設","20251015","7500","50","0.67","7450","7450","7600","7450","4500","33840","8649","5950","8950"
"1719","安藤・間","東証PR","建設","20251015","1670","32","1.95","1638","1648","1670","1643","608500","1012260","302305","1238","2038"
"1720","東急建設","東証PR","建設","20251015","1066","23","2.21","1043","1053","1066","1048","184100","195197","113807","743","1343"
"1721","コムシスホールディングス","東証PR","建設","20251015","3764","68","1.84","3696","3739","3780","3718","386800","1454352","500612","2996","4396"
"1723","日本電技","東証ST","建設","20251015","5050","60","1.2","4990","5040","5130","5040","12800","65008","82795","4290","5690"
"1724","シンクレイヤ","東証ST","建設","20251015","683","18","2.71","665","668","683","668","3900","2638","3377","565","765"
"1726","ビーアールホールディングス","東証PR","建設","20251015","334","4","1.21","330","331","335","331","30000","9998","15296","250","410"
"1736","オーテック","東証ST","建設","20251015","1776","81","4.78","1695","1709","1776","1709","9600","16681","30370","1295","2095"
"173A","ハンモック","東証GR","情報通信","20251015","1643","41","2.56","1602","1602","1684","1602","2100","3460","7163","1202","2002"
"1743","コーアツ工業","東証ST","建設","20251015","1826","-2","-0.11","1828","1828","1828","1826","1700","3105","4163","1428","2228"
"1758","太洋基礎工業","東証ST","建設","20251015","2269","48","2.16","2221","2212","2269","2212","1100","2446","5579","1721","2721"
"175A","Will_Smart","東証GR","情報通信","20251015","1006","24","2.44","982","997","1019","997","6100","6154","1480","832","1132"
"1762","高松コンストラクショングループ","東証PR","建設","20251015","3300","55","1.69","3245","3275","3310","3275","22500","74182","114901","2545","3945"
"1764","工藤建設","東証ST","建設","20251015","2640","-3","-0.11","2643","2634","2650","2632","700","1845","3514","2143","3145"
"1766","東建コーポレーション","東証PR","建設","20251015","14180","140","1","14040","14200","14340","14110","12700","180338","191033","11040","17040"
"1768","ソネック","東証ST","建設","20251015","990","-2","-0.2","992","992","992","988","2700","2675","7425","842","1142"
"176A","レジル","東証GR","電気・ガス","20251015","2728","2","0.07","2726","2727","2729","2727","11300","30818","52343","2226","3230"
"1770","藤田エンジニアリング","東証ST","建設","20251015","1570","20","1.29","1550","1570","1571","1556","4500","7044","16014","1150","1950"
"1773","ワイ・ティー・エル・コーポレーション・バーハッド（外国株）","東証PR","建設","20251015","91","-2","-2.15","93","92","92","91","38000","3495","-","63","123"
"1776","三井住建道路","東証ST","建設","20251015","1440","18","1.27","1422","1436","1457","1420","18500","26662","13360","1122","1722"
"177A","コージンバイオ","東証GR","化学","20251015","1566","30","1.95","1536","1530","1566","1505","7800","12058","8005","1136","1936"
"1780","ヤマウラ","東証PR","建設","20251015","1411","19","1.36","1392","1400","1416","1400","28100","39638","29777","1092","1692"
"1783","fantasista","東証ST","不動産","20251015","57","2","3.64","55","55","57","54","432500","24019","9692","25","85"
"1786","オリエンタル白石","東証PR","建設","20251015","426","10","2.4","416","420","428","416","315100","133482","59133","336","496"
"1787","ナカボーテック","東証ST","建設","20251015","5250","100","1.94","5150","5250","5250","5250","100","525","13663","4150","6150"
"1788","三東工業社","東証ST","建設","20251015","4365","135","3.19","4230","4300","4365","4300","1000","4326","2994","3530","4930"
"1793","大本組","東証ST","建設","20251015","1409","17","1.22","1392","1383","1409","1381","1900","2651","37753","1092","1692"
"1795","マサル","東証ST","建設","20251015","4300","120","2.87","4180","4300","4300","4300","200","860","3875","3480","4880"
"1798","守谷商会","東証ST","建設","20251015","4995","185","3.85","4810","4780","5040","4720","3200","15674","11289","4110","5510"
"1799","第一建設工業","東証ST","建設","20251015","3245","100","3.18","3145","3175","3250","3175","9100","29233","67686","2445","3845"
"1801","大成建設","東証PR","建設","20251015","10490","230","2.24","10260","10300","10510","10290","484100","5065654","1921416","7260","13260"
"1802","大林組","東証PR","建設","20251015","2408.5","24.5","1.03","2384","2397","2413","2388.5","2413800","5804617","1702692","1884","2884"
"1803","清水建設","東証PR","建設","20251015","1986","13","0.66","1973","1986","1999.5","1969.5","2571000","5106529","1423345","1573","2373"
"1807","佐藤渡辺","東証ST","建設","20251015","1708","11","0.65","1697","1710","1736","1697","3800","6502","10917","1297","2097"
"1808","長谷工コーポレーション","東証PR","建設","20251015","2467.5","16","0.65","2451.5","2474.5","2479","2454","578600","1427941","742210","1951.5","2951.5"
"1810","松井建設","東証ST","建設","20251015","1381","46","3.45","1335","1347","1390","1346","44500","60896","42231","1035","1635"
"1811","錢高組","東証ST","建設","20251015","6320","150","2.43","6170","6270","6340","6240","2900","18218","46472","5170","7170"
"1812","鹿島建設","東証PR","建設","20251015","4547","113","2.55","4434","4499","4581","4485","1233800","5602507","2403799","3734","5134"
"1813","不動テトラ","東証PR","建設","20251015","2604","50","1.96","2554","2569","2623","2563","39900","103837","42939","2054","3055"
"1814","大末建設","東証PR","建設","20251015","2488","61","2.51","2427","2443","2491","2440","45000","111465","26408","1927","2927"
"1815","鉄建建設","東証PR","建設","20251015","3535","115","3.36","3420","3450","3550","3435","32400","113753","52933","2720","4120"
"1820","西松建設","東証PR","建設","20251015","5193","110","2.16","5083","5120","5209","5111","113800","590128","217023","4083","6083"
"1821","三井住友建設","東証PR","建設","20251015","597","1","0.17","596","597","598","596","585900","349752","97116","496","696"
"1822","大豊建設","東証ST","建設","20251015","803","14","1.77","789","795","804","794","70200","56213","72604","639","939"
"1826","佐田建設","東証ST","建設","20251015","1101","4","0.36","1097","1100","1109","1100","12500","13798","17089","797","1397"
"1827","ナカノフドー建設","東証ST","建設","20251015","857","17","2.02","840","847","859","847","34800","29715","29565","690","990"
"1828","田辺工業","東証ST","建設","20251015","2345","35","1.52","2310","2320","2353","2320","10300","24122","25157","1810","2810"
"1833","奥村組","東証PR","建設","20251015","4705","105","2.28","4600","4640","4705","4620","68600","320966","181920","3900","5300"
"1835","東鉄工業","東証PR","建設","20251015","4255","45","1.07","4210","4225","4270","4225","46000","195558","153606","3510","4910"
"1840","土屋ホールディングス","東証ST","建設","20251015","252","1","0.4","251","251","254","250","32600","8213","6495","171","331"
"1841","サンユー建設","東証ST","建設","20251015","-","0","0","1130","-","-","-","-","-","4520","830","1430"
"1844","大盛工業","東証ST","建設","20251015","700","37","5.58","663","667","703","667","564600","389800","13071","563","763"
"1847","イチケン","東証ST","建設","20251015","3595","85","2.42","3510","3565","3620","3545","9600","34473","26187","2810","4210"
"1848","富士ピー・エス","東証ST","建設","20251015","506","7","1.4","499","507","509","491","12100","6077","9413","419","579"
"184A","学びエイド","東証GR","情報通信","20251015","536","-16","-2.9","552","551","565","536","23700","13084","1830","452","652"
"1850","南海辰村建設","東証ST","建設","20251015","467","31","7.11","436","441","470","438","128900","59028","13466","356","516"
"1852","淺沼組","東証PR","建設","20251015","836","17","2.08","819","824","836","824","206800","171866","67537","669","969"
"1853","森組","東証ST","建設","20251015","320","7","2.24","313","314","323","314","52200","16679","10496","233","393"
"1860","戸田建設","東証PR","建設","20251015","1016","15.5","1.55","1000.5","1011","1016","1009","242200","245625","327819","700.5","1300.5"
"1861","熊谷組","東証PR","建設","20251015","1330","36","2.78","1294","1290","1335","1286","776000","1022144","230279","994","1594"
"1866","北野建設","東証ST","建設","20251015","1180","6","0.51","1174","1159","1180","1150","18600","21661","29910","874","1474"
"1867","植木組","東証ST","建設","20251015","2433","58","2.44","2375","2382","2439","2342","10500","25375","16723","1875","2875"
"186A","アストロスケールホールディングス","東証GR","サービス","20251015","870","118","15.69","752","767","899","756","18612600","15783247","117926","602","902"
"1870","矢作建設工業","東証PR","建設","20251015","2157","42","1.99","2115","2134","2166","2131","61300","132112","96218","1615","2615"
"1871","ピーエス・コンストラクション","東証PR","建設","20251015","1761","36","2.09","1725","1740","1765","1738","56300","98784","83623","1325","2125"
"1873","日本ハウスホールディングス","東証PR","建設","20251015","302","1","0.33","301","302","304","302","87700","26575","12080","221","381"
"1878","大東建託","東証PR","不動産","20251015","3018","-27","-0.89","3045","3051","3058","3006","1148600","3473283","1039987","2345","3745"
"1879","新日本建設","東証PR","建設","20251015","1793","21","1.19","1772","1779","1799","1776","33200","59458","110020","1372","2172"
"1882","東亜道路工業","東証PR","建設","20251015","1512","17","1.14","1495","1502","1526","1499","331500","502109","76197","1195","1795"
"1885","東亜建設工業","東証PR","建設","20251015","2110","61","2.98","2049","2069","2122","2069","259400","546309","185635","1549","2549"
"1887","日本国土開発","東証PR","建設","20251015","506","9","1.81","497","505","511","492","470900","237279","45163","417","577"
"1888","若築建設","東証PR","建設","20251015","4875","85","1.77","4790","4790","4940","4790","14000","68383","63204","4090","5490"
"1890","東洋建設","東証PR","建設","20251015","1740","-2","-0.11","1742","1742","1743","1740","161400","280967","164206","1342","2142"
"1893","五洋建設","東証PR","建設","20251015","1265.5","59.5","4.93","1206","1222.5","1272","1220.5","2101600","2639682","361951","906","1506"
"1897","金下建設","東証ST","建設","20251015","2880","-16","-0.55","2896","2883","2883","2880","200","576","10963","2396","3400"
"1898","世紀東急工業","東証PR","建設","20251015","1475","30","2.08","1445","1458","1475","1456","97000","142296","55201","1145","1745"
"1899","福田組","東証PR","建設","20251015","6950","220","3.27","6730","6790","6950","6730","17000","117034","62467","5730","7730"
"189A","D＆Mカンパニー","東証GR","サービス","20251015","1164","29","2.56","1135","1105","1167","1070","21000","23896","2640","835","1435"
"1904","大成温調","東証ST","建設","20251015","4170","65","1.58","4105","4130","4185","4130","9700","40365","28700","3405","4805"
"1905","テノックス","東証ST","建設","20251015","1293","42","3.36","1251","1261","1295","1256","9900","12633","9501","951","1551"
"1909","日本ドライケミカル","東証ST","機械","20251015","8080","110","1.38","7970","7970","8100","7970","23300","187755","58029","6470","9470"
"190A","Chordia_Therapeutics","東証GR","医薬品","20251015","119","2","1.71","117","117","120","117","524700","62100","8210","67","167"
"1911","住友林業","東証PR","建設","20251015","1688.5","54","3.3","1634.5","1671","1696.5","1662","2436600","4099807","1044431","1234.5","2034.5"
"1914","日本基礎技術","東証ST","建設","20251015","630","8","1.29","622","618","630","618","18800","11747","18488","522","722"
"1921","巴コーポレーション","東証ST","建設","20251015","1583","59","3.87","1524","1538","1583","1536","21000","32798","64528","1124","1924"
"1925","大和ハウス工業","東証PR","建設","20251015","5100","-40","-0.78","5140","5123","5165","5081","1581400","8074610","3364145","4140","6140"
"1926","ライト工業","東証PR","建設","20251015","3285","150","4.78","3135","3185","3315","3180","265200","869447","149361","2435","3835"
"1928","積水ハウス","東証PR","建設","20251015","3222","14","0.44","3208","3234","3238","3216","1757700","5670060","2136580","2508","3908"
"1929","日特建設","東証PR","建設","20251015","1233","23","1.9","1210","1219","1235","1219","27900","34297","51508","910","1510"
"192A","インテグループ","東証GR","サービス","20251015","2085","5","0.24","2080","2080","2085","2045","4200","8691","4462","1580","2580"
"1930","北陸電気工事","東証PR","建設","20251015","1417","32","2.31","1385","1387","1423","1387","33400","47159","42459","1085","1685"
"1934","ユアテック","東証PR","建設","20251015","2654","43","1.65","2611","2630","2669","2630","53400","141804","183634","2111","3115"
"1938","日本リーテック","東証PR","建設","20251015","1983","51","2.64","1932","1938","1991","1932","38000","74710","50800","1532","2332"
"1939","四電工","東証PR","建設","20251015","1338","28","2.14","1310","1318","1338","1318","63200","84145","65249","1010","1610"
"1941","中電工","東証PR","建設","20251015","3865","65","1.71","3800","3830","3885","3825","47800","184639","224704","3100","4500"
"1942","関電工","東証PR","建設","20251015","4418","209","4.97","4209","4239","4418","4226","1883500","8206658","906964","3509","4909"
"1944","きんでん","東証PR","建設","20251015","5128","71","1.4","5057","5105","5144","5087","347700","1780874","1025365","4057","6057"
"1945","東京エネシス","東証PR","建設","20251015","1657","68","4.28","1589","1604","1663","1603","103300","169622","57952","1189","1989"
"1946","トーエネック","東証PR","建設","20251015","1412","44","3.22","1368","1393","1412","1393","165800","232890","136470","1068","1668"
"1948","弘電社","東証ST","建設","20251015","2405","15","0.63","2390","2400","2433","2395","13700","33040","21573","1890","2890"
"1949","住友電設","東証PR","建設","20251015","6860","210","3.16","6650","6730","6860","6690","21600","147305","244462","5650","7650"
"194A","WOLVES_HAND","東証GR","サービス","20251015","1117","32","2.95","1085","1137","1158","1105","38700","43634","8907","785","1385"
