"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20251029","51307.65","1088.47","2.17","50219.18","50453.64","51412.97","50365.62","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20251029","3278.24","-7.63","-0.23","3285.87","3291.26","3294.03","3275.11","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20251029","4770","-110","-2.25","4880","4885","4885","4770","42400","203847","57613","4180","5580"
"130A","Veritas_In_Silico","東証GR","医薬品","20251029","544","-13","-2.33","557","557","558","544","55700","30696","3529","457","657"
"1332","ニッスイ","東証PR","水産・農林","20251029","1054.5","-12","-1.13","1066.5","1066","1069","1054.5","806500","853439","329458","766.5","1366.5"
"1333","マルハニチロ","東証PR","水産・農林","20251029","3343","-70","-2.05","3413","3398","3413","3340","203100","682487","169085","2713","4113"
"135A","VRAIN_Solution","東証GR","情報通信","20251029","2805","-83","-2.87","2888","2894","2903","2753","91100","255949","28704","2388","3390"
"1375","ユキグニファクトリー","東証PR","水産・農林","20251029","1035","-14","-1.33","1049","1049","1049","1033","65400","67923","41308","749","1349"
"1376","カネコ種苗","東証ST","水産・農林","20251029","1698","-17","-0.99","1715","1700","1705","1683","25800","43781","19990","1315","2115"
"1377","サカタのタネ","東証PR","水産・農林","20251029","3960","10","0.25","3950","3950","3980","3890","173600","684903","179827","3250","4650"
"1379","ホクト","東証PR","水産・農林","20251029","1846","-32","-1.7","1878","1871","1871","1846","47300","87719","61581","1478","2278"
"137A","Cocolive","東証GR","情報通信","20251029","1148","-61","-5.05","1209","1204","1204","1140","25100","29301","3470","909","1509"
"1380","秋川牧園","東証ST","水産・農林","20251029","995","-13","-1.29","1008","1001","1001","991","4200","4181","4158","708","1308"
"1381","アクシーズ","東証ST","水産・農林","20251029","3195","30","0.95","3165","3165","3195","3165","1800","5742","17948","2465","3865"
"1382","ホーブ","東証ST","水産・農林","20251029","1917","-53","-2.69","1970","2000","2000","1913","4500","8744","1461","1570","2370"
"1383","ベルグアース","東証ST","水産・農林","20251029","2975","2","0.07","2973","2996","2996","2975","1800","5369","4800","2473","3475"
"1384","ホクリヨウ","東証ST","水産・農林","20251029","2700","-16","-0.59","2716","2750","2750","2685","31300","84787","22839","2216","3220"
"138A","光フードサービス","東証GR","小売","20251029","2903","-61","-2.06","2964","2935","2935","2903","3600","10519","2880","2464","3465"
"1401","エムビーエス","東証GR","建設","20251029","1365","-19","-1.37","1384","1384","1384","1356","14400","19652","10554","1084","1684"
"1407","ウエストホールディングス","東証ST","建設","20251029","1535","-49","-3.09","1584","1584","1604","1535","497800","781104","70652","1184","1984"
"1414","ショーボンドホールディングス","東証PR","建設","20251029","4847","-53","-1.08","4900","4934","4934","4844","236800","1152979","265350","4200","5600"
"1417","ミライト・ワン","東証PR","建設","20251029","2926","-4","-0.14","2930","2969.5","2990","2925","281500","830513","267218","2430","3430"
"1418","インターライフホールディングス","東証ST","建設","20251029","534","-3","-0.56","537","538","546","532","59400","31896","9084","437","637"
"1419","タマホーム","東証PR","建設","20251029","3615","-10","-0.28","3625","3625","3625","3595","72000","259889","106483","2925","4325"
"141A","トライアルホールディングス","東証GR","小売","20251029","2025","-65","-3.11","2090","2075","2088","2025","964800","1975305","247825","1590","2590"
"1420","サンヨーホームズ","東証ST","建設","20251029","701","-5","-0.71","706","708","708","701","11400","8029","8847","556","856"
"1429","日本アクア","東証PR","建設","20251029","911","-14","-1.51","925","935","935","904","50100","45809","31666","775","1075"
"142A","ジンジブ","東証GR","サービス","20251029","800","-57","-6.65","857","846","846","790","33200","26941","2322","707","1007"
"1430","ファーストコーポレーション","東証ST","建設","20251029","931","-17","-1.79","948","960","960","931","49600","46628","12441","798","1098"
"1431","Lib_Work","東証GR","建設","20251029","730","-15","-2.01","745","743","743","729","33200","24343","17631","595","895"
"1433","ベステラ","東証PR","建設","20251029","1044","-15","-1.42","1059","1064","1064","1043","55000","57682","9637","759","1359"
"1434","JESCOホールディングス","東証ST","建設","20251029","1295","59","4.77","1236","1248","1314","1248","140800","182230","9005","936","1536"
"1435","robot_home","東証ST","不動産","20251029","184","0","0","184","185","186","183","113400","20938","16767","134","234"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20251029","2388","-14","-0.58","2402","2409","2418","2388","18000","43268","10234","1902","2902"
"1438","岐阜造園","東証ST","建設","20251029","1925","0","0","1925","1925","1925","1925","300","578","6246","1525","2325"
"143A","イシン","東証GR","サービス","20251029","940","-27","-2.79","967","963","963","940","14400","13672","1817","817","1117"
"1443","技研ホールディングス","東証ST","建設","20251029","244","-2","-0.81","246","248","254","242","196800","48939","3962","166","326"
"1444","ニッソウ","東証GR","建設","20251029","2827","2","0.07","2825","2825","2831","2815","1400","3952","3078","2325","3325"
"1446","キャンディル","東証ST","建設","20251029","543","0","0","543","545","545","542","3500","1901","5829","443","643"
"1447","SAAFホールディングス","東証GR","建設","20251029","244","5","2.09","239","241","256","239","175900","43555","5965","159","319"
"1450","TANAKEN","東証ST","建設","20251029","1419","-12","-0.84","1431","1435","1444","1414","4600","6560","12345","1131","1731"
"145A","L_is_B","東証GR","情報通信","20251029","1041","-39","-3.61","1080","1080","1084","1027","37900","39873","5335","780","1380"
"146A","コロンビア・ワークス","東証ST","不動産","20251029","3675","-145","-3.8","3820","3840","3840","3640","52000","192085","25522","3120","4520"
"147A","ソラコム","東証GR","情報通信","20251029","909","-15","-1.62","924","921","937","909","71800","66065","41132","774","1074"
"148A","ハッチ・ワーク","東証GR","情報通信","20251029","2401","-189","-7.3","2590","2584","2587","2388","28200","69458","4595","2090","3090"
"1491","中外鉱業","東証ST","非鉄金属","20251029","870","-27","-3.01","897","890","895","865","94300","83153","12604","747","1047"
"149A","シンカ","東証GR","情報通信","20251029","809","-20","-2.41","829","829","830","809","6300","5140","2586","679","979"
"150A","JSH","東証GR","サービス","20251029","426","1","0.24","425","424","426","424","1400","595","2414","345","505"
"1514","住石ホールディングス","東証ST","鉱業","20251029","548","-16","-2.84","564","564","570","548","330800","183659","36838","464","664"
"1515","日鉄鉱業","東証PR","鉱業","20251029","1647","-6","-0.36","1653","1688","1689","1647","311400","517493","137563","1253","2053"
"1518","三井松島ホールディングス","東証PR","その他製品","20251029","1285","-16","-1.23","1301","1314","1325","1279","374700","484788","83939","1001","1601"
"151A","ダイブ","東証GR","サービス","20251029","674","-17","-2.46","691","700","700","671","45000","30547","5724","591","791"
"153A","カウリス","東証GR","情報通信","20251029","2048","-104","-4.83","2152","2170","2187","2048","54500","114269","13298","1652","2652"
"155A","情報戦略テクノロジー","東証GR","情報通信","20251029","1004","-29","-2.81","1033","1031","1039","1002","64700","65775","10438","733","1333"
"156A","マテリアルグループ","東証GR","サービス","20251029","677","-24","-3.42","701","701","702","669","216500","148458","6687","551","851"
"157A","グリーンモンスター","東証GR","サービス","20251029","533","8","1.52","525","524","533","522","7700","4063","1718","425","625"
"1605","INPEX","東証PR","鉱業","20251029","2787","-46","-1.62","2833","2844.5","2848","2787","4224900","11848142","3509212","2333","3333"
"160A","アズパートナーズ","東証ST","サービス","20251029","2890","-175","-5.71","3065","3015","3015","2881","48300","141468","10347","2365","3765"
"165A","SBIレオスひふみ","東証GR","証券・先物","20251029","215","2","0.94","213","214","216","213","221700","47547","22287","133","293"
"1662","石油資源開発","東証PR","鉱業","20251029","1268","-22","-1.71","1290","1305","1308","1265","848600","1085678","325876","990","1590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20251029","3430","-85","-2.42","3515","3515","3550","3410","141900","491533","97193","2815","4215"
"166A","タスキホールディングス","東証GR","不動産","20251029","655","-12","-1.8","667","668","668","655","581000","382729","40372","567","767"
"167A","リョーサン菱洋ホールディングス","東証PR","卸売","20251029","2910","-34","-1.15","2944","2944","2950","2901","176500","515224","157140","2444","3445"
"168A","イタミアート","東証GR","その他製品","20251029","1243","-3","-0.24","1246","1276","1276","1232","18100","22597","1827","946","1546"
"1711","SDSホールディングス","東証ST","建設","20251029","267","-19","-6.64","286","285","286","263","102000","28177","2732","206","366"
"1712","ダイセキ環境ソリューション","東証ST","建設","20251029","1847","-1","-0.05","1848","1848","1848","1847","25400","46923","31080","1448","2248"
"1716","第一カッター興業","東証ST","建設","20251029","1294","-22","-1.67","1316","1333","1341","1292","40700","53567","15528","1016","1616"
"1717","明豊ファシリティワークス","東証ST","サービス","20251029","1090","-5","-0.46","1095","1095","1103","1090","20400","22342","13926","795","1395"
"1718","美樹工業","東証ST","建設","20251029","8220","40","0.49","8180","8140","8470","8110","10300","85613","9480","6680","9680"
"1719","安藤・間","東証PR","建設","20251029","1701","-6","-0.35","1707","1727","1731","1695","728700","1246238","307917","1307","2107"
"1720","東急建設","東証PR","建設","20251029","1039","-16","-1.52","1055","1065","1065","1036","230500","241712","110925","755","1355"
"1721","コムシスホールディングス","東証PR","建設","20251029","3809","-18","-0.47","3827","3867","3867","3807","451100","1725123","506597","3127","4527"
"1723","日本電技","東証ST","建設","20251029","5480","190","3.59","5290","5460","5610","5390","45400","250226","89845","4290","6290"
"1724","シンクレイヤ","東証ST","建設","20251029","702","13","1.89","689","698","705","693","11800","8253","3471","589","789"
"1726","ビーアールホールディングス","東証PR","建設","20251029","333","-3","-0.89","336","336","336","332","47500","15844","15250","256","416"
"1736","オーテック","東証ST","建設","20251029","1921","82","4.46","1839","1849","1955","1844","11100","21017","32849","1439","2239"
"173A","ハンモック","東証GR","情報通信","20251029","1596","-19","-1.18","1615","1615","1615","1580","8300","13268","6959","1215","2015"
"1743","コーアツ工業","東証ST","建設","20251029","1828","0","0","1828","1828","1829","1828","600","1097","4168","1428","2228"
"1758","太洋基礎工業","東証ST","建設","20251029","2254","-21","-0.92","2275","2231","2259","2231","1200","2692","5542","1775","2775"
"175A","Will_Smart","東証GR","情報通信","20251029","1003","-14","-1.38","1017","1017","1033","1001","16000","16217","1475","717","1317"
"1762","高松コンストラクショングループ","東証PR","建設","20251029","3400","-60","-1.73","3460","3430","3440","3400","22300","76163","118383","2760","4160"
"1764","工藤建設","東証ST","建設","20251029","2641","0","0","2641","2641","2641","2641","200","528","3516","2141","3145"
"1766","東建コーポレーション","東証PR","建設","20251029","14090","-230","-1.61","14320","14320","14320","14060","18700","264611","189820","11320","17320"
"1768","ソネック","東証ST","建設","20251029","1010","-31","-2.98","1041","1030","1030","1000","16200","16385","7575","741","1341"
"176A","レジル","東証GR","電気・ガス","20251029","2728","2","0.07","2726","2729","2731","2728","12900","35210","52826","2226","3230"
"1770","藤田エンジニアリング","東証ST","建設","20251029","1577","-2","-0.13","1579","1565","1578","1565","1000","1574","16085","1179","1979"
"1773","ワイ・ティー・エル・コーポレーション・バーハッド（外国株）","東証PR","建設","20251029","91","1","1.11","90","91","91","89","12000","1087","-","60","120"
"1776","三井住建道路","東証ST","建設","20251029","1442","-14","-0.96","1456","1457","1460","1442","3500","5075","13378","1156","1756"
"177A","コージンバイオ","東証GR","化学","20251029","1530","-35","-2.24","1565","1565","1565","1530","2200","3400","7821","1165","1965"
