"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20251118","48702.98","-1620.93","-3.22","50323.91","49812.95","49971.55","48661.52","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20251118","3251.1","-96.43","-2.88","3347.53","3321.56","3330.38","3251.1","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20251118","4655","-20","-0.43","4675","4675","4705","4625","28300","131791","56224","3975","5380"
"130A","Veritas_In_Silico","東証GR","医薬品","20251118","527","6","1.15","521","522","540","522","51200","27097","3419","421","621"
"1332","ニッスイ","東証PR","水産・農林","20251118","1197.5","-6.5","-0.54","1204","1200","1214","1189","1482900","1777388","374135","904","1504"
"1333","マルハニチロ","東証PR","水産・農林","20251118","3669","-10","-0.27","3679","3660","3686","3647","181400","665477","185574","2979","4379"
"135A","VRAIN_Solution","東証GR","情報通信","20251118","3365","-235","-6.53","3600","3480","3520","3365","121300","415545","34434","2900","4300"
"1375","ユキグニファクトリー","東証PR","水産・農林","20251118","1020","1","0.1","1019","1021","1024","1017","47500","48417","40709","719","1319"
"1376","カネコ種苗","東証ST","水産・農林","20251118","1581","-11","-0.69","1592","1581","1592","1569","16300","25735","18613","1192","1992"
"1377","サカタのタネ","東証PR","水産・農林","20251118","3945","-45","-1.13","3990","3975","3975","3930","83100","328291","179145","3290","4690"
"1379","ホクト","東証PR","水産・農林","20251118","1949","-2","-0.1","1951","1952","1972","1947","66000","129086","65017","1551","2351"
"137A","Cocolive","東証GR","情報通信","20251118","1078","-24","-2.18","1102","1088","1088","1043","13200","14000","3258","802","1402"
"1380","秋川牧園","東証ST","水産・農林","20251118","987","-15","-1.5","1002","1002","1002","987","4100","4057","4125","702","1302"
"1381","アクシーズ","東証ST","水産・農林","20251118","4015","-5","-0.12","4020","4020","4070","3975","7700","30942","22554","3320","4720"
"1382","ホーブ","東証ST","水産・農林","20251118","1941","-24","-1.22","1965","1978","1978","1941","3600","7056","1479","1565","2365"
"1383","ベルグアース","東証ST","水産・農林","20251118","2978","1","0.03","2977","2970","2978","2970","1200","3566","4805","2477","3480"
"1384","ホクリヨウ","東証ST","水産・農林","20251118","2937","74","2.58","2863","2850","2952","2805","78600","228353","24844","2363","3365"
