"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250909","43459.29","-184.52","-0.42","43643.81","43907.55","44185.73","43452.74","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250909","3122.12","-16.08","-0.51","3138.2","3150.08","3162.33","3119.1","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250909","5110","-10","-0.2","5120","5160","5220","5070","62800","323352","61720","4120","6120"
"130A","Veritas_In_Silico","東証GR","医薬品","20250909","711","-20","-2.74","731","741","741","710","38800","27916","4612","581","881"
"1332","ニッスイ","東証PR","水産・農林","20250909","1067.5","-11.5","-1.07","1079","1078.5","1083.5","1067","1059400","1137321","333519","779","1379"
"1333","マルハニチロ","東証PR","水産・農林","20250909","3495","-49","-1.38","3544","3526","3549","3490","233800","821248","176773","2844","4244"
"135A","VRAIN_Solution","東証GR","情報通信","20250909","2378","-37","-1.53","2415","2444","2468","2370","66700","160284","24334","1915","2915"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250909","1075","-6","-0.56","1081","1082","1084","1074","89200","96160","42904","781","1381"
"1376","カネコ種苗","東証ST","水産・農林","20250909","1434","8","0.56","1426","1431","1446","1429","12600","18123","16882","1126","1726"
"1377","サカタのタネ","東証PR","水産・農林","20250909","3645","-20","-0.55","3665","3665","3690","3630","66600","243630","165522","2965","4365"
"1379","ホクト","東証PR","水産・農林","20250909","1916","7","0.37","1909","1904","1925","1899","64500","123351","63916","1509","2309"
"137A","Cocolive","東証GR","情報通信","20250909","1390","-26","-1.84","1416","1416","1416","1386","15900","22248","4201","1116","1716"
"1380","秋川牧園","東証ST","水産・農林","20250909","1014","-1","-0.1","1015","1016","1017","1014","1700","1727","4238","715","1315"
"1381","アクシーズ","東証ST","水産・農林","20250909","3060","25","0.82","3035","3070","3070","3040","1500","4589","17190","2335","3735"
"1382","ホーブ","東証ST","水産・農林","20250909","1831","12","0.66","1819","1836","1869","1831","16000","29577","1395","1419","2219"
"1383","ベルグアース","東証ST","水産・農林","20250909","3000","-5","-0.17","3005","3000","3010","3000","1200","3602","4841","2305","3705"
"1384","ホクリヨウ","東証ST","水産・農林","20250909","2318","-27","-1.15","2345","2356","2357","2301","32800","76346","19608","1845","2845"
"138A","光フードサービス","東証GR","小売","20250909","2401","-49","-2","2450","2453","2477","2401","4400","10664","2382","1950","2950"
"1401","エムビーエス","東証GR","建設","20250909","1533","-18","-1.16","1551","1557","1557","1514","19800","30356","11853","1151","1951"
"1407","ウエストホールディングス","東証ST","建設","20250909","1845","-73","-3.81","1918","1915","1946","1835","446900","840180","84921","1518","2318"
"1414","ショーボンドホールディングス","東証PR","建設","20250909","5005","-139","-2.7","5144","5051","5068","5002","529000","2659150","274000","4144","6144"
"1417","ミライト・ワン","東証PR","建設","20250909","2869.5","-3.5","-0.12","2873","2891","2894","2854","198600","570533","262058","2373","3373"
"1418","インターライフホールディングス","東証ST","建設","20250909","458","11","2.46","447","449","460","449","61200","27800","7791","367","527"
"1419","タマホーム","東証PR","建設","20250909","3750","-5","-0.13","3755","3755","3765","3725","134000","501938","110459","3055","4455"
"141A","トライアルホールディングス","東証GR","小売","20250909","2475","-80","-3.13","2555","2570","2576","2470","1525100","3813375","302898","2055","3055"
"1420","サンヨーホームズ","東証ST","建設","20250909","701","-4","-0.57","705","707","707","700","22700","15981","8847","555","855"
"1429","日本アクア","東証PR","建設","20250909","926","-13","-1.38","939","939","943","926","56100","52340","32188","789","1089"
"142A","ジンジブ","東証GR","サービス","20250909","1024","91","9.75","933","948","1083","948","308500","317470","2972","783","1083"
"1430","ファーストコーポレーション","東証ST","建設","20250909","972","2","0.21","970","970","978","969","38600","37591","12989","820","1120"
"1431","Lib_Work","東証GR","建設","20250909","791","7","0.89","784","787","794","786","49300","38958","19104","634","934"
"1433","ベステラ","東証PR","建設","20250909","1246","-14","-1.11","1260","1283","1284","1233","326800","410579","11493","960","1560"
"1434","JESCOホールディングス","東証ST","建設","20250909","1276","0","0","1276","1280","1288","1257","69400","88246","8873","976","1576"
"1435","robot_home","東証ST","不動産","20250909","191","-3","-1.55","194","196","196","188","585000","111955","17405","144","244"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20250909","2470","5","0.2","2465","2478","2478","2430","17200","42388","10585","1965","2965"
"1438","岐阜造園","東証ST","建設","20250909","1978","-2","-0.1","1980","1980","1980","1978","800","1583","6414","1580","2380"
"143A","イシン","東証GR","サービス","20250909","1044","-1","-0.1","1045","1035","1058","1035","11100","11600","2018","745","1345"
"1443","技研ホールディングス","東証ST","建設","20250909","251","-6","-2.33","257","264","267","250","588600","152165","4076","177","337"
"1444","ニッソウ","東証GR","建設","20250909","2723","2","0.07","2721","2723","2742","2723","700","1912","2965","2221","3225"
"1446","キャンディル","東証ST","建設","20250909","555","-2","-0.36","557","557","559","555","9600","5344","5957","457","657"
"1447","SAAFホールディングス","東証GR","建設","20250909","261","-5","-1.88","266","266","267","261","60800","16017","6381","186","346"
"1450","TANAKEN","東証ST","建設","20250909","1449","-15","-1.02","1464","1470","1470","1440","7500","10900","12606","1164","1764"
"145A","L_is_B","東証GR","情報通信","20250909","1387","32","2.36","1355","1357","1410","1333","90400","124957","7108","1055","1655"
"146A","コロンビア・ワークス","東証ST","不動産","20250909","3675","-10","-0.27","3685","3685","3760","3645","37800","140378","25522","2985","4385"
"147A","ソラコム","東証GR","情報通信","20250909","1054","26","2.53","1028","1046","1125","1041","147900","157672","47684","728","1328"
"148A","ハッチ・ワーク","東証GR","情報通信","20250909","2407","-58","-2.35","2465","2475","2508","2407","10800","26313","4606","1965","2965"
"1491","中外鉱業","東証ST","非鉄金属","20250909","58","-1","-1.69","59","59","61","58","2426800","144204","16805","29","89"
"149A","シンカ","東証GR","情報通信","20250909","945","-20","-2.07","965","965","975","941","9200","8758","3011","815","1115"
"150A","JSH","東証GR","サービス","20250909","450","-1","-0.22","451","443","451","443","3100","1386","2550","371","531"
