"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20251212","50836.55","687.73","1.37","50148.82","50480.23","51127.69","50457.42","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20251212","3423.83","66.59","1.98","3357.24","3389.62","3428.34","3388.87","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20251212","4605","70","1.54","4535","4580","4605","4570","65900","302285","55620","3835","5240"
"130A","Veritas_In_Silico","東証GR","医薬品","20251212","491","-2","-0.41","493","487","499","487","17200","8497","3185","413","573"
"1332","ニッスイ","東証PR","水産・農林","20251212","1202","-8","-0.66","1210","1221","1222","1191.5","1413200","1703413","375541","910","1510"
"1333","マルハニチロ","東証PR","水産・農林","20251212","3711","-36","-0.96","3747","3750","3754","3699","174500","649150","187698","3047","4447"
"135A","VRAIN_Solution","東証GR","情報通信","20251212","3235","-145","-4.29","3380","3400","3410","3155","128300","418526","33104","2680","4080"
"1375","ユキグニファクトリー","東証PR","水産・農林","20251212","1039","3","0.29","1036","1044","1046","1037","45400","47252","41467","736","1336"
"1376","カネコ種苗","東証ST","水産・農林","20251212","1563","14","0.9","1549","1566","1571","1548","11800","18405","18401","1149","1949"
"1377","サカタのタネ","東証PR","水産・農林","20251212","4220","40","0.96","4180","4215","4270","4195","116600","493270","191633","3480","4880"
"1379","ホクト","東証PR","水産・農林","20251212","2023","2","0.1","2021","2040","2040","2018","47200","95646","67485","1521","2521"
"137A","Cocolive","東証GR","情報通信","20251212","1062","1","0.09","1061","1051","1161","1050","43400","47630","3210","761","1361"
"1380","秋川牧園","東証ST","水産・農林","20251212","998","5","0.5","993","994","998","993","800","796","4171","843","1143"
"1381","アクシーズ","東証ST","水産・農林","20251212","4135","5","0.12","4130","4145","4145","4075","2200","9038","23228","3430","4830"
"1382","ホーブ","東証ST","水産・農林","20251212","1813","23","1.28","1790","1790","1813","1790","3000","5414","1382","1390","2190"
"1383","ベルグアース","東証ST","水産・農林","20251212","3010","-5","-0.17","3015","3015","3020","3010","1000","3014","4857","2315","3715"
"1384","ホクリヨウ","東証ST","水産・農林","20251212","3010","-105","-3.37","3115","3115","3135","2971","88500","268833","25462","2415","3815"
"138A","光フードサービス","東証GR","小売","20251212","2516","-29","-1.14","2545","2545","2545","2516","3000","7590","2496","2045","3045"
"1401","エムビーエス","東証GR","建設","20251212","1307","-31","-2.32","1338","1297","1328","1297","6100","7977","10106","1038","1638"
"1407","ウエストホールディングス","東証ST","建設","20251212","1387","-7","-0.5","1394","1394","1399","1373","437600","606971","63840","1094","1694"
"1414","ショーボンドホールディングス","東証PR","建設","20251212","5120","52","1.03","5068","5088","5126","5076","206600","1056007","280295","4068","6068"
"1417","ミライト・ワン","東証PR","建設","20251212","3401","63","1.89","3338","3378","3401","3365","218800","740980","310597","2638","4038"
"1418","インターライフホールディングス","東証ST","建設","20251212","606","9","1.51","597","597","611","597","45100","27301","10308","497","697"
"1419","タマホーム","東証PR","建設","20251212","3515","-10","-0.28","3525","3520","3550","3515","153500","541660","103537","2825","4225"
"141A","トライアルホールディングス","東証GR","小売","20251212","2657","63","2.43","2594","2595","2729","2593","2488800","6638640","325391","2094","3095"
"1420","サンヨーホームズ","東証ST","建設","20251212","698","1","0.14","697","700","700","697","5900","4122","8893","597","797"
"1429","日本アクア","東証PR","建設","20251212","876","16","1.86","860","866","879","864","122100","106643","30450","710","1010"
"142A","ジンジブ","東証GR","サービス","20251212","637","12","1.92","625","629","657","619","35300","22313","1849","525","725"
"1430","ファーストコーポレーション","東証ST","建設","20251212","931","4","0.43","927","926","936","926","12400","11550","12441","777","1077"
"1431","Lib_Work","東証GR","建設","20251212","702","1","0.14","701","699","709","699","27000","18932","16954","551","851"
"1433","ベステラ","東証PR","建設","20251212","1229","64","5.49","1165","1173","1232","1167","357900","429024","11344","865","1465"
"1434","JESCOホールディングス","東証ST","建設","20251212","1410","47","3.45","1363","1370","1418","1370","22400","31363","9805","1063","1663"
"1435","robot_home","東証ST","不動産","20251212","189","3","1.61","186","189","189","187","100100","18904","17223","136","236"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20251212","2253","-16","-0.71","2269","2219","2269","2219","7500","16825","9656","1769","2769"
"1438","岐阜造園","東証ST","建設","20251212","1826","-9","-0.49","1835","1823","1842","1823","900","1650","5925","1435","2235"
"143A","イシン","東証GR","サービス","20251212","813","0","0","813","813","828","813","5700","4658","1571","663","963"
"1443","技研ホールディングス","東証ST","建設","20251212","233","2","0.87","231","232","233","231","30200","7016","3783","151","311"
"1444","ニッソウ","東証GR","建設","20251212","2885","8","0.28","2877","2870","2885","2870","1700","4896","3141","2377","3380"
"1446","キャンディル","東証ST","建設","20251212","552","1","0.18","551","552","554","552","2700","1494","5925","451","651"
"1447","SAAFホールディングス","東証GR","建設","20251212","252","-2","-0.79","254","252","254","250","22700","5713","6161","174","334"
