"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20251111","50842.93","-68.83","-0.14","50911.76","51314.04","51513.16","50581.17","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20251111","3321.58","4.16","0.13","3317.42","3336.44","3343.69","3309.7","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20251111","4690","30","0.64","4660","4650","4690","4625","30200","140812","56647","3960","5360"
"130A","Veritas_In_Silico","東証GR","医薬品","20251111","556","-7","-1.24","563","565","565","555","16500","9231","3607","463","663"
"1332","ニッスイ","東証PR","水産・農林","20251111","1147","31.5","2.82","1115.5","1110","1148","1104","1628000","1851587","358358","815.5","1415.5"
"1333","マルハニチロ","東証PR","水産・農林","20251111","3647","132","3.76","3515","3700","3720","3612","581400","2124925","184461","2815","4215"
"135A","VRAIN_Solution","東証GR","情報通信","20251111","3520","165","4.92","3355","3355","3560","3340","255400","892385","36020","2655","4055"
"1375","ユキグニファクトリー","東証PR","水産・農林","20251111","1022","12","1.19","1010","1010","1023","1009","59600","60560","40789","710","1310"
"1376","カネコ種苗","東証ST","水産・農林","20251111","1661","-15","-0.89","1676","1687","1699","1647","13900","23194","19554","1276","2076"
"1377","サカタのタネ","東証PR","水産・農林","20251111","3950","-45","-1.13","3995","3995","3995","3915","125800","496496","179372","3295","4695"
"1379","ホクト","東証PR","水産・農林","20251111","1874","-7","-0.37","1881","1875","1882","1853","46300","86455","62515","1481","2281"
"137A","Cocolive","東証GR","情報通信","20251111","1139","-19","-1.64","1158","1175","1175","1135","11700","13488","3443","858","1458"
"1380","秋川牧園","東証ST","水産・農林","20251111","998","4","0.4","994","996","999","996","400","399","4171","844","1144"
"1381","アクシーズ","東証ST","水産・農林","20251111","4185","200","5.02","3985","4025","4200","4025","10300","42314","23509","3285","4685"
