"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250612","38173.09","-248.1","-0.65","38421.19","38324.93","38407.57","38102.05","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250612","2782.97","-5.75","-0.21","2788.72","2790.23","2794.19","2774.27","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250612","4580","40","0.88","4540","4550","4595","4550","41000","187483","55319","3840","5240"
"130A","Veritas_In_Silico","東証GR","医薬品","20250612","703","49","7.49","654","655","718","645","143100","98485","4560","554","754"
"1332","ニッスイ","東証PR","水産・農林","20250612","836.4","1.7","0.2","834.7","835.2","838.6","831.3","867400","724189","261317","684.7","984.7"
"1333","マルハニチロ","東証PR","水産・農林","20250612","3071","7","0.23","3064","3062","3081","3052","150500","461884","155328","2364","3764"
"135A","VRAIN_Solution","東証GR","情報通信","20250612","2758","83","3.1","2675","2686","2821","2680","198900","548992","27883","2175","3175"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250612","1089","-11","-1","1100","1100","1101","1087","42700","46574","43463","800","1400"
"1376","カネコ種苗","東証ST","水産・農林","20250612","1369","-2","-0.15","1371","1372","1375","1369","4900","6714","16117","1071","1671"
"1377","サカタのタネ","東証PR","水産・農林","20250612","3345","-10","-0.3","3355","3355","3365","3345","60200","201580","155244","2655","4055"
"1379","ホクト","東証PR","水産・農林","20250612","1799","-1","-0.06","1800","1800","1807","1787","44000","79130","60013","1400","2200"
"137A","Cocolive","東証GR","情報通信","20250612","1374","47","3.54","1327","1323","1374","1323","10600","14182","4081","1027","1627"
"1380","秋川牧園","東証ST","水産・農林","20250612","980","-1","-0.1","981","981","982","980","900","883","4095","831","1131"
"1381","アクシーズ","東証ST","水産・農林","20250612","3090","-10","-0.32","3100","3100","3115","3090","2000","6200","17358","2400","3800"
"1382","ホーブ","東証ST","水産・農林","20250612","1894","73","4.01","1821","1845","1910","1845","6300","11886","1443","1421","2221"
"1383","ベルグアース","東証ST","水産・農林","20250612","2962","-28","-0.94","2990","2975","2980","2962","1100","3267","4779","2490","3490"
"1384","ホクリヨウ","東証ST","水産・農林","20250612","1417","-14","-0.98","1431","1417","1434","1413","9300","13208","11986","1131","1731"
"138A","光フードサービス","東証GR","小売","20250612","1780","-59","-3.21","1839","1776","1799","1772","7800","13905","1766","1439","2239"
"1401","エムビーエス","東証GR","建設","20250612","950","-10","-1.04","960","959","964","942","10700","10214","7345","810","1110"
"1407","ウエストホールディングス","東証ST","建設","20250612","1516","-4","-0.26","1520","1520","1537","1503","100900","153150","69778","1120","1920"
"1414","ショーボンドホールディングス","東証PR","建設","20250612","4947","-11","-0.22","4958","4948","4956","4923","96400","476686","270824","4258","5658"
"1417","ミライト・ワン","東証PR","建設","20250612","2460","-9","-0.36","2469","2469","2477.5","2443.5","206800","508781","224660","1969","2969"
"1418","インターライフホールディングス","東証ST","建設","20250612","405","0","0","405","402","408","402","23200","9393","6889","325","485"
"1419","タマホーム","東証PR","建設","20250612","3390","0","0","3390","3365","3415","3360","204000","691340","99855","2690","4090"
"141A","トライアルホールディングス","東証GR","小売","20250612","2169","-41","-1.86","2210","2226","2238","2150","1047000","2288479","265428","1710","2710"
"1420","サンヨーホームズ","東証ST","建設","20250612","687","1","0.15","686","687","689","685","4900","3368","8670","586","786"
"1429","日本アクア","東証PR","建設","20250612","796","-2","-0.25","798","800","808","795","60000","48064","27669","648","948"
"142A","ジンジブ","東証GR","サービス","20250612","579","9","1.58","570","562","580","562","9100","5207","1681","470","670"
"1430","ファーストコーポレーション","東証ST","建設","20250612","846","3","0.36","843","843","850","843","23100","19555","11306","693","993"
"1431","Lib_Work","東証GR","建設","20250612","697","2","0.29","695","698","699","696","9500","6629","16834","595","795"
"1433","ベステラ","東証PR","建設","20250612","1151","-12","-1.03","1163","1169","1181","1144","174700","202871","11894","863","1463"
"1434","JESCOホールディングス","東証ST","建設","20250612","896","4","0.45","892","900","904","891","18700","16785","6231","742","1042"
"1435","robot_home","東証ST","不動産","20250612","149","0","0","149","150","151","149","95700","14333","13578","99","199"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20250612","2193","-2","-0.09","2195","2195","2211","2185","5300","11647","9397","1695","2695"
"1438","岐阜造園","東証ST","建設","20250612","1903","3","0.16","1900","1904","1908","1890","1500","2840","6171","1500","2300"
"143A","イシン","東証GR","サービス","20250612","1165","-35","-2.92","1200","1170","1187","1129","82400","95514","2233","900","1500"
"1443","技研ホールディングス","東証ST","建設","20250612","189","1","0.53","188","188","191","188","73200","13850","3069","138","238"
"1444","ニッソウ","東証GR","建設","20250612","2630","-1","-0.04","2631","2630","2699","2625","5100","13484","2863","2131","3135"
"1446","キャンディル","東証ST","建設","20250612","561","-1","-0.18","562","559","562","557","1300","727","6022","462","662"
"1447","SAAFホールディングス","東証GR","建設","20250612","267","6","2.3","261","261","267","261","28200","7471","6527","181","341"
"1450","TANAKEN","東証ST","建設","20250612","1401","-2","-0.14","1403","1405","1405","1375","8800","12266","12188","1103","1703"
"145A","L_is_B","東証GR","情報通信","20250612","839","9","1.08","830","828","846","828","8800","7368","4300","680","980"
"146A","コロンビア・ワークス","東証ST","不動産","20250612","4915","135","2.82","4780","4780","4915","4760","20900","101491","17062","4080","5480"
"147A","ソラコム","東証GR","情報通信","20250612","832","-5","-0.6","837","837","851","829","71000","59418","37568","687","987"
"148A","ハッチ・ワーク","東証GR","情報通信","20250612","2215","48","2.22","2167","2174","2250","2174","18900","41945","4239","1667","2667"
"1491","中外鉱業","東証ST","非鉄金属","20250612","49","-1","-2","50","50","50","48","2341500","115044","14198","20","80"
"149A","シンカ","東証GR","情報通信","20250612","1138","15","1.34","1123","1123","1143","1121","4100","4645","3625","823","1423"
