"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250702","39762.48","-223.85","-0.56","39986.33","39631.17","39943.62","39444.7","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250702","2826.04","-6.03","-0.21","2832.07","2818.98","2835.48","2811.66","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250702","4490","-40","-0.88","4530","4520","4525","4480","42500","191170","54231","3830","5230"
"130A","Veritas_In_Silico","東証GR","医薬品","20250702","583","-16","-2.67","599","596","596","582","76000","44708","3782","499","699"
"1332","ニッスイ","東証PR","水産・農林","20250702","887","10","1.14","877","879.9","892","877.8","1550800","1374402","277126","727","1027"
"1333","マルハニチロ","東証PR","水産・農林","20250702","3048","0","0","3048","3032","3057","3027","170000","517962","154164","2348","3748"
"135A","VRAIN_Solution","東証GR","情報通信","20250702","2632","-5","-0.19","2637","2605","2697","2577","122400","322952","26610","2137","3140"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250702","1091","4","0.37","1087","1091","1098","1091","25400","27787","43543","787","1387"
"1376","カネコ種苗","東証ST","水産・農林","20250702","1355","0","0","1355","1362","1363","1355","3700","5021","15952","1055","1655"
"1377","サカタのタネ","東証PR","水産・農林","20250702","3460","10","0.29","3450","3440","3475","3440","88100","304698","160581","2750","4150"
"1379","ホクト","東証PR","水産・農林","20250702","1798","12","0.67","1786","1786","1804","1786","29100","52304","59980","1386","2186"
"137A","Cocolive","東証GR","情報通信","20250702","1445","-49","-3.28","1494","1500","1500","1426","14800","21637","4293","1194","1794"
"1380","秋川牧園","東証ST","水産・農林","20250702","981","-3","-0.3","984","981","983","979","2400","2355","4100","834","1134"
"1381","アクシーズ","東証ST","水産・農林","20250702","2911","-4","-0.14","2915","2919","2922","2911","1300","3789","16353","2415","3415"
"1382","ホーブ","東証ST","水産・農林","20250702","1800","-170","-8.63","1970","1992","1992","1800","5600","10419","1372","1570","2370"
"1383","ベルグアース","東証ST","水産・農林","20250702","2913","-7","-0.24","2920","2920","2920","2913","1000","2917","4700","2420","3420"
"1384","ホクリヨウ","東証ST","水産・農林","20250702","1656","26","1.6","1630","1655","1667","1615","43200","71112","14008","1230","2030"
"138A","光フードサービス","東証GR","小売","20250702","2119","-15","-0.7","2134","2148","2148","2071","3000","6324","2102","1634","2634"
"1401","エムビーエス","東証GR","建設","20250702","1217","-18","-1.46","1235","1265","1294","1213","61800","76953","9410","935","1535"
