"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250829","42718.47","-110.32","-0.26","42828.79","42774.29","42807.03","42611.31","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250829","3075.18","-14.6","-0.47","3089.78","3082.93","3083.15","3069.08","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250829","4675","-55","-1.16","4730","4710","4710","4660","38700","181238","56466","4030","5430"
"130A","Veritas_In_Silico","東証GR","医薬品","20250829","754","26","3.57","728","730","755","724","70700","52655","4891","578","878"
"1332","ニッスイ","東証PR","水産・農林","20250829","1002","-4.5","-0.45","1006.5","1003","1006.5","991.6","858000","858473","313055","706.5","1306.5"
"1333","マルハニチロ","東証PR","水産・農林","20250829","3294","-45","-1.35","3339","3335","3335","3293","132500","437595","166607","2639","4039"
"135A","VRAIN_Solution","東証GR","情報通信","20250829","2716","45","1.68","2671","2700","2745","2650","105300","284557","27793","2171","3175"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250829","1073","-7","-0.65","1080","1085","1086","1073","74100","79831","42824","780","1380"
"1376","カネコ種苗","東証ST","水産・農林","20250829","1411","-5","-0.35","1416","1412","1412","1408","4900","6911","16611","1116","1716"
"1377","サカタのタネ","東証PR","水産・農林","20250829","3585","-30","-0.83","3615","3595","3595","3570","86500","309984","162798","2915","4315"
"1379","ホクト","東証PR","水産・農林","20250829","1874","-46","-2.4","1920","1905","1906","1872","65400","123034","62515","1520","2320"
"137A","Cocolive","東証GR","情報通信","20250829","1448","28","1.97","1420","1420","1453","1401","12900","18385","4376","1120","1720"
"1380","秋川牧園","東証ST","水産・農林","20250829","1011","-3","-0.3","1014","1013","1013","1010","1600","1618","4225","714","1314"
"1381","アクシーズ","東証ST","水産・農林","20250829","3055","-15","-0.49","3070","3055","3070","3055","2300","7035","17161","2370","3770"
"1382","ホーブ","東証ST","水産・農林","20250829","1777","-23","-1.28","1800","1800","1800","1763","1700","3019","1354","1400","2200"
"1383","ベルグアース","東証ST","水産・農林","20250829","2984","-6","-0.2","2990","2990","2993","2984","1100","3289","4815","2490","3490"
"1384","ホクリヨウ","東証ST","水産・農林","20250829","2045","-31","-1.49","2076","2076","2076","2030","39300","80287","17299","1576","2576"
"138A","光フードサービス","東証GR","小売","20250829","2415","13","0.54","2402","2412","2415","2403","700","1685","2396","1902","2902"
"1401","エムビーエス","東証GR","建設","20250829","1445","40","2.85","1405","1397","1460","1397","42600","61169","11173","1105","1705"
"1407","ウエストホールディングス","東証ST","建設","20250829","1620","-1","-0.06","1621","1630","1635","1600","317800","514078","74565","1221","2021"
"1414","ショーボンドホールディングス","東証PR","建設","20250829","5121","-26","-0.51","5147","5138","5147","5115","196100","1005998","280350","4147","6147"
"1417","ミライト・ワン","東証PR","建設","20250829","2846.5","24","0.85","2822.5","2825","2860","2825","332600","945682","259958","2322.5","3323"
"1418","インターライフホールディングス","東証ST","建設","20250829","422","-3","-0.71","425","428","428","421","55700","23687","7178","345","505"
"1419","タマホーム","東証PR","建設","20250829","3600","-25","-0.69","3625","3625","3625","3585","100900","363318","106041","2925","4325"
"141A","トライアルホールディングス","東証GR","小売","20250829","2773","-92","-3.21","2865","2885","2895","2756","2036900","5684815","339368","2365","3365"
