"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250825","42807.82","174.53","0.41","42633.29","42977.27","43201.42","42681.37","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250825","3105.49","4.62","0.15","3100.87","3120.53","3127.48","3099.13","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250825","4820","-75","-1.53","4895","4930","4945","4815","55200","268704","58217","4195","5600"
"130A","Veritas_In_Silico","東証GR","医薬品","20250825","721","11","1.55","710","725","730","715","63400","45807","4677","560","860"
"1332","ニッスイ","東証PR","水産・農林","20250825","1008","-16","-1.56","1024","1023","1023","1005","1005400","1015147","314930","724","1324"
"1333","マルハニチロ","東証PR","水産・農林","20250825","3346","-4","-0.12","3350","3355","3375","3331","192300","644040","169237","2650","4050"
"135A","VRAIN_Solution","東証GR","情報通信","20250825","2821","233","9","2588","2700","2821","2630","224800","612332","28867","2088","3090"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250825","1097","-4","-0.36","1101","1101","1101","1093","59000","64699","43782","801","1401"
"1376","カネコ種苗","東証ST","水産・農林","20250825","1419","-2","-0.14","1421","1425","1425","1419","11600","16499","16705","1121","1721"
"1377","サカタのタネ","東証PR","水産・農林","20250825","3635","-65","-1.76","3700","3705","3705","3635","59600","218834","165068","3000","4400"
"1379","ホクト","東証PR","水産・農林","20250825","1897","9","0.48","1888","1885","1902","1880","47700","90462","63282","1488","2288"
"137A","Cocolive","東証GR","情報通信","20250825","1429","-21","-1.45","1450","1450","1454","1429","7300","10538","4319","1150","1750"
"1380","秋川牧園","東証ST","水産・農林","20250825","1011","-1","-0.1","1012","1015","1015","1011","1400","1417","4225","712","1312"
"1381","アクシーズ","東証ST","水産・農林","20250825","3080","15","0.49","3065","3085","3085","3065","2900","8925","17302","2365","3765"
"1382","ホーブ","東証ST","水産・農林","20250825","1800","0","0","1800","1803","1818","1759","2500","4488","1372","1400","2200"
"1383","ベルグアース","東証ST","水産・農林","20250825","3010","5","0.17","3005","3015","3015","2994","600","1801","4857","2305","3705"
"1384","ホクリヨウ","東証ST","水産・農林","20250825","2172","39","1.83","2133","2217","2217","2154","62100","135523","18373","1633","2633"
"138A","光フードサービス","東証GR","小売","20250825","2373","50","2.15","2323","2324","2373","2311","2700","6281","2354","1823","2823"
"1401","エムビーエス","東証GR","建設","20250825","1353","-52","-3.7","1405","1410","1410","1353","25700","35211","10461","1105","1705"
"1407","ウエストホールディングス","東証ST","建設","20250825","1704","-16","-0.93","1720","1722","1738","1703","351200","602689","78431","1320","2120"
"1414","ショーボンドホールディングス","東証PR","建設","20250825","5198","-44","-0.84","5242","5271","5271","5195","203100","1059749","284565","4242","6242"
"1417","ミライト・ワン","東証PR","建設","20250825","2789.5","-46.5","-1.64","2836","2860","2885","2774","413700","1167689","254752","2336","3336"
"1418","インターライフホールディングス","東証ST","建設","20250825","430","4","0.94","426","431","435","426","118300","50919","7315","346","506"
"1419","タマホーム","東証PR","建設","20250825","3690","10","0.27","3680","3685","3710","3680","70500","260429","108692","2980","4380"
"141A","トライアルホールディングス","東証GR","小売","20250825","2600","138","5.61","2462","2477","2645","2463","2953000","7591607","318196","1962","2962"
"1420","サンヨーホームズ","東証ST","建設","20250825","696","-8","-1.14","704","695","696","689","42000","29113","8784","554","854"
"1429","日本アクア","東証PR","建設","20250825","880","10","1.15","870","875","885","870","124500","109383","30589","720","1020"
"142A","ジンジブ","東証GR","サービス","20250825","830","90","12.16","740","755","879","755","69500","56680","2409","590","890"
"1430","ファーストコーポレーション","東証ST","建設","20250825","948","0","0","948","950","952","946","35400","33611","12669","798","1098"
"1431","Lib_Work","東証GR","建設","20250825","782","-5","-0.64","787","792","799","780","84900","67068","18887","637","937"
"1433","ベステラ","東証PR","建設","20250825","1263","-1","-0.08","1264","1279","1285","1256","79200","100647","11650","964","1564"
"1434","JESCOホールディングス","東証ST","建設","20250825","1137","-4","-0.35","1141","1157","1157","1136","59900","68546","7907","841","1441"
"1435","robot_home","東証ST","不動産","20250825","176","2","1.15","174","175","177","174","354700","62126","16038","124","224"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20250825","2309","0","0","2309","2302","2310","2300","4400","10135","9895","1809","2809"
"1438","岐阜造園","東証ST","建設","20250825","1950","-13","-0.66","1963","1980","1980","1950","1600","3127","6323","1563","2363"
"143A","イシン","東証GR","サービス","20250825","1040","5","0.48","1035","1035","1040","1023","5100","5275","2010","735","1335"
"1443","技研ホールディングス","東証ST","建設","20250825","257","10","4.05","247","247","258","246","313000","78676","4173","167","327"
"1444","ニッソウ","東証GR","建設","20250825","2631","5","0.19","2626","2629","2670","2629","5100","13535","2864","2126","3130"
"1446","キャンディル","東証ST","建設","20250825","565","0","0","565","565","565","561","7200","4062","6065","465","665"
"1447","SAAFホールディングス","東証GR","建設","20250825","269","-8","-2.89","277","282","282","268","104700","28608","6576","197","357"
"1450","TANAKEN","東証ST","建設","20250825","1461","11","0.76","1450","1458","1470","1449","6300","9188","12710","1150","1750"
"145A","L_is_B","東証GR","情報通信","20250825","1374","21","1.55","1353","1401","1423","1350","79300","109377","7041","1053","1653"
"146A","コロンビア・ワークス","東証ST","不動産","20250825","3420","140","4.27","3280","3410","3465","3340","62100","211475","23751","2580","3980"
"147A","ソラコム","東証GR","情報通信","20250825","1088","-36","-3.2","1124","1115","1130","1082","179300","197937","49222","824","1424"
"148A","ハッチ・ワーク","東証GR","情報通信","20250825","2628","24","0.92","2604","2605","2676","2605","13000","34322","5029","2104","3105"
"1491","中外鉱業","東証ST","非鉄金属","20250825","54","1","1.89","53","53","54","53","1577800","84305","15646","23","83"
"149A","シンカ","東証GR","情報通信","20250825","1002","37","3.83","965","980","1006","980","11000","10952","3193","815","1115"
"150A","JSH","東証GR","サービス","20250825","418","8","1.95","410","410","418","410","5200","2151","2368","330","490"
"1514","住石ホールディングス","東証ST","鉱業","20250825","627","1","0.16","626","627","634","627","134500","84845","42149","526","726"
