"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20251010","48088.8","-491.64","-1.01","48580.44","48510.72","48510.72","47962.61","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20251010","3197.59","-60.18","-1.85","3257.77","3238.58","3238.58","3192.34","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20251010","4860","-80","-1.62","4940","4925","4925","4830","35100","171025","58700","4240","5640"
"130A","Veritas_In_Silico","東証GR","医薬品","20251010","695","-28","-3.87","723","722","722","695","27100","19051","4509","573","873"
"1332","ニッスイ","東証PR","水産・農林","20251010","1046","-24.5","-2.29","1070.5","1072","1075","1046","1591100","1678345","326802","770.5","1370.5"
"1333","マルハニチロ","東証PR","水産・農林","20251010","3387","-38","-1.11","3425","3401","3428","3379","148700","504299","171311","2725","4125"
"135A","VRAIN_Solution","東証GR","情報通信","20251010","2520","-94","-3.6","2614","2617","2646","2520","102900","265669","25787","2114","3115"
"1375","ユキグニファクトリー","東証PR","水産・農林","20251010","1037","-9","-0.86","1046","1041","1043","1036","61700","64091","41387","746","1346"
"1376","カネコ種苗","東証ST","水産・農林","20251010","1686","28","1.69","1658","1650","1715","1634","55200","93611","19849","1258","2058"
"1377","サカタのタネ","東証PR","水産・農林","20251010","3840","15","0.39","3825","3790","3865","3775","317100","1213161","174377","3125","4525"
"1379","ホクト","東証PR","水産・農林","20251010","1867","-7","-0.37","1874","1855","1867","1846","68100","126573","62281","1474","2274"
"137A","Cocolive","東証GR","情報通信","20251010","1373","18","1.33","1355","1354","1389","1340","26000","35323","4150","1055","1655"
"1380","秋川牧園","東証ST","水産・農林","20251010","1003","-36","-3.46","1039","1026","1035","1000","7200","7313","4192","739","1339"
"1381","アクシーズ","東証ST","水産・農林","20251010","3055","5","0.16","3050","3070","3070","3055","1500","4594","17161","2350","3750"
"1382","ホーブ","東証ST","水産・農林","20251010","1958","-53","-2.64","2011","2011","2011","1958","5900","11691","1492","1511","2511"
"1383","ベルグアース","東証ST","水産・農林","20251010","2998","-17","-0.56","3015","3010","3010","2998","2100","6304","4838","2315","3715"
"1384","ホクリヨウ","東証ST","水産・農林","20251010","2472","-16","-0.64","2488","2498","2528","2458","32100","79925","20911","1988","2988"
"138A","光フードサービス","東証GR","小売","20251010","2940","-90","-2.97","3030","2986","3065","2900","6800","20259","2916","2330","3730"
