"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250929","45043.75","-311.24","-0.69","45354.99","45113.29","45152.7","44890.2","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250929","3131.57","-55.45","-1.74","3187.02","3158.99","3159.02","3129.99","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250929","4985","-45","-0.89","5030","5020","5020","4920","40600","201981","60210","4030","6030"
"130A","Veritas_In_Silico","東証GR","医薬品","20250929","737","17","2.36","720","735","750","726","50400","37185","4781","570","870"
"1332","ニッスイ","東証PR","水産・農林","20250929","1055","-23","-2.13","1078","1070","1076","1048","830100","875885","329614","764","1364"
"1333","マルハニチロ","東証PR","水産・農林","20250929","3443","-82","-2.33","3525","3489","3489","3434","118800","410027","174143","2775","4175"
"135A","VRAIN_Solution","東証GR","情報通信","20250929","2548","-72","-2.75","2620","2662","2674","2535","83500","217021","26074","2120","3120"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250929","1078","-22","-2","1100","1094","1094","1069","102700","110710","43024","796","1396"
"1376","カネコ種苗","東証ST","水産・農林","20250929","1522","16","1.06","1506","1523","1529","1504","14800","22497","17918","1106","1906"
"1377","サカタのタネ","東証PR","水産・農林","20250929","3645","-55","-1.49","3700","3700","3700","3640","88800","324489","165522","3000","4400"
"1379","ホクト","東証PR","水産・農林","20250929","1939","-5","-0.26","1944","1933","1940","1921","49200","95063","64683","1534","2334"
"137A","Cocolive","東証GR","情報通信","20250929","1416","-41","-2.81","1457","1460","1460","1410","10300","14746","4280","1157","1757"
"1380","秋川牧園","東証ST","水産・農林","20250929","1025","-6","-0.58","1031","1031","1031","1025","1100","1129","4283","731","1331"
"1381","アクシーズ","東証ST","水産・農林","20250929","3020","0","0","3020","3045","3045","3020","700","2120","16965","2320","3720"
"1382","ホーブ","東証ST","水産・農林","20250929","2876","399","16.11","2477","2527","2945","2421","70400","192772","2192","1977","2977"
"1383","ベルグアース","東証ST","水産・農林","20250929","3040","25","0.83","3015","3035","3040","3020","1200","3641","4905","2315","3715"
"1384","ホクリヨウ","東証ST","水産・農林","20250929","2512","-22","-0.87","2534","2560","2580","2502","71400","181321","21249","2034","3035"
"138A","光フードサービス","東証GR","小売","20250929","2605","196","8.14","2409","2439","2748","2431","19300","48771","2584","1909","2909"
"1401","エムビーエス","東証GR","建設","20250929","1450","-49","-3.27","1499","1516","1516","1450","11400","16681","11211","1199","1799"
"1407","ウエストホールディングス","東証ST","建設","20250929","1910","-51","-2.6","1961","1950","1967","1902","485000","934458","87913","1561","2361"
"1414","ショーボンドホールディングス","東証PR","建設","20250929","4879","-43","-0.87","4922","4916","4922","4878","227500","1111641","267102","4222","5622"
"1417","ミライト・ワン","東証PR","建設","20250929","2910","-48.5","-1.64","2958.5","2930","2931.5","2888","281200","818614","265757","2418.5","3419"
"1418","インターライフホールディングス","東証ST","建設","20250929","427","-3","-0.7","430","428","429","425","18000","7692","7263","350","510"
"1419","タマホーム","東証PR","建設","20250929","3675","-55","-1.47","3730","3730","3730","3675","114100","421701","108250","3030","4430"
"141A","トライアルホールディングス","東証GR","小売","20250929","2415","39","1.64","2376","2382","2435","2366","902900","2175972","295555","1876","2876"
"1420","サンヨーホームズ","東証ST","建設","20250929","715","-4","-0.56","719","719","719","714","13500","9669","9023","569","869"
"1429","日本アクア","東証PR","建設","20250929","927","9","0.98","918","919","930","914","72100","66651","32223","768","1068"
"142A","ジンジブ","東証GR","サービス","20250929","881","-15","-1.67","896","894","910","880","24800","22083","2557","746","1046"
"1430","ファーストコーポレーション","東証ST","建設","20250929","1055","18","1.74","1037","1044","1055","1043","56100","58825","14099","737","1337"
"1431","Lib_Work","東証GR","建設","20250929","760","-18","-2.31","778","775","775","758","107300","82631","18355","626","926"
"1433","ベステラ","東証PR","建設","20250929","1076","5","0.47","1071","1080","1084","1072","102100","110137","9932","771","1371"
"1434","JESCOホールディングス","東証ST","建設","20250929","1249","-22","-1.73","1271","1274","1274","1231","56400","70680","8686","971","1571"
"1435","robot_home","東証ST","不動産","20250929","193","-6","-3.02","199","201","202","193","562700","110799","17588","149","249"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20250929","2411","38","1.6","2373","2372","2412","2360","7500","17934","10333","1873","2873"
"1438","岐阜造園","東証ST","建設","20250929","1943","-14","-0.72","1957","1939","1943","1910","2300","4438","6300","1539","2339"
"143A","イシン","東証GR","サービス","20250929","1000","-8","-0.79","1008","1014","1020","999","8900","8946","1933","708","1308"
"1443","技研ホールディングス","東証ST","建設","20250929","247","3","1.23","244","248","250","245","127000","31394","4011","164","324"
"1444","ニッソウ","東証GR","建設","20250929","2772","38","1.39","2734","2734","2772","2734","2400","6580","3018","2234","3235"
"1446","キャンディル","東証ST","建設","20250929","538","-2","-0.37","540","535","541","535","25200","13536","5775","432","632"
"1447","SAAFホールディングス","東証GR","建設","20250929","250","1","0.4","249","249","252","247","29700","7387","6112","169","329"
"1450","TANAKEN","東証ST","建設","20250929","1420","10","0.71","1410","1411","1443","1410","4300","6090","12353","1110","1710"
"145A","L_is_B","東証GR","情報通信","20250929","1212","-24","-1.94","1236","1244","1244","1212","21600","26360","6211","936","1536"
"146A","コロンビア・ワークス","東証ST","不動産","20250929","3940","130","3.41","3810","3830","3960","3755","76700","296974","27363","3110","4510"
"147A","ソラコム","東証GR","情報通信","20250929","1014","0","0","1014","1023","1039","1011","40600","41359","45883","714","1314"
"148A","ハッチ・ワーク","東証GR","情報通信","20250929","2902","-44","-1.49","2946","2946","3000","2850","16500","48475","5553","2446","3450"
"1491","中外鉱業","東証ST","非鉄金属","20250929","1006","-74","-6.85","54","1036","1100","985","234800","243284","14574","770","1370"
"149A","シンカ","東証GR","情報通信","20250929","908","-14","-1.52","922","925","925","904","2100","1911","2893","772","1072"
"150A","JSH","東証GR","サービス","20250929","443","-9","-1.99","452","452","452","443","3600","1614","2510","372","532"
"1514","住石ホールディングス","東証ST","鉱業","20250929","604","-8","-1.31","612","614","617","603","206600","125792","40603","512","712"
"1515","日鉄鉱業","東証PR","鉱業","20250929","1820","34","1.9","8930","1792","1824","1750","264200","474930","152012","1368","2168"
"1518","三井松島ホールディングス","東証PR","その他製品","20250929","1397","41","3.02","6780","1333","1397","1299","450200","610280","91255","1033","1633"
"151A","ダイブ","東証GR","サービス","20250929","770","-9","-1.16","779","786","786","770","16900","13108","6539","629","929"
"153A","カウリス","東証GR","情報通信","20250929","2310","20","0.87","2290","2340","2375","2248","85000","196123","14999","1790","2790"
"155A","情報戦略テクノロジー","東証GR","情報通信","20250929","985","97","10.92","888","910","1005","901","846000","817817","10241","738","1038"
"156A","マテリアルグループ","東証GR","サービス","20250929","856","-11","-1.27","867","875","875","853","53200","46171","8455","717","1017"
"157A","グリーンモンスター","東証GR","サービス","20250929","544","-1","-0.18","545","549","555","542","6500","3571","1753","445","645"
"1605","INPEX","東証PR","鉱業","20250929","2738","-37","-1.33","2775","2774","2779","2738","4062700","11174546","3447515","2275","3275"
"160A","アズパートナーズ","東証ST","サービス","20250929","3295","140","4.44","3155","3350","3365","3255","16500","54397","11797","2455","3855"
"165A","SBIレオスひふみ","東証GR","証券・先物","20250929","215","0","0","215","216","217","212","251600","54090","22247","132","292"
"1662","石油資源開発","東証PR","鉱業","20250929","1310","-30","-2.24","1340","1305","1318","1296","1050900","1374998","336670","1020","1620"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20250929","3275","45","1.39","3230","3255","3295","3230","87900","286890","92801","2530","3930"
"166A","タスキホールディングス","東証GR","不動産","20250929","713","-35","-4.68","748","723","727","710","1823700","1308408","42806","563","863"
"167A","リョーサン菱洋ホールディングス","東証PR","卸売","20250929","3000","-105","-3.38","3105","3005","3030","2994","254200","763531","162000","2335","3735"
"168A","イタミアート","東証GR","その他製品","20250929","1222","7","0.58","1215","1216","1225","1201","12800","15523","1796","915","1515"
"1711","SDSホールディングス","東証ST","建設","20250929","270","-4","-1.46","274","274","281","265","130300","35469","2763","194","354"
"1712","ダイセキ環境ソリューション","東証ST","建設","20250929","1190","-6","-0.5","1196","1200","1206","1190","29100","34875","20024","896","1496"
"1716","第一カッター興業","東証ST","建設","20250929","1332","-8","-0.6","1340","1337","1337","1332","14000","18669","15984","1040","1640"
"1717","明豊ファシリティワークス","東証ST","サービス","20250929","1149","0","0","1149","1150","1154","1134","35600","40814","14680","849","1449"
"1718","美樹工業","東証ST","建設","20250929","7800","-20","-0.26","7820","7780","7900","7780","2600","20413","8995","6320","9320"
"1719","安藤・間","東証PR","建設","20250929","1689","-35","-2.03","1724","1680","1704","1669","818300","1379570","305745","1284","2084"
"1720","東急建設","東証PR","建設","20250929","1119","-33","-2.86","1152","1137","1137","1115","198100","222026","119466","833","1433"
