"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20251107","50276.37","-607.31","-1.19","50883.68","50524.31","50642.79","49640.56","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20251107","3298.85","-14.6","-0.44","3313.45","3295.08","3304.89","3268.97","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20251107","4635","45","0.98","4590","4575","4645","4575","25200","116437","55983","3890","5290"
"130A","Veritas_In_Silico","東証GR","医薬品","20251107","550","-11","-1.96","561","555","562","544","15300","8448","3568","461","661"
"1332","ニッスイ","東証PR","水産・農林","20251107","1136.5","12","1.07","1124.5","1118.5","1136.5","1110.5","2558500","2878835","355077","824.5","1424.5"
"1333","マルハニチロ","東証PR","水産・農林","20251107","3549","53","1.52","3496","3496","3549","3493","163400","576247","179504","2796","4196"
"135A","VRAIN_Solution","東証GR","情報通信","20251107","3060","-100","-3.16","3160","3170","3265","3015","224300","703282","31313","2460","3860"
"1375","ユキグニファクトリー","東証PR","水産・農林","20251107","1017","-8","-0.78","1025","1020","1020","1000","150600","152649","40589","725","1325"
"1376","カネコ種苗","東証ST","水産・農林","20251107","1671","21","1.27","1650","1642","1680","1641","19000","31704","19672","1250","2050"
"1377","サカタのタネ","東証PR","水産・農林","20251107","3985","25","0.63","3960","3970","3985","3940","84800","336430","180962","3260","4660"
"1379","ホクト","東証PR","水産・農林","20251107","1878","26","1.4","1852","1852","1878","1852","37400","69838","62648","1452","2252"
"137A","Cocolive","東証GR","情報通信","20251107","1100","5","0.46","1095","1101","1101","1069","6500","7057","3325","795","1395"
"1380","秋川牧園","東証ST","水産・農林","20251107","996","-4","-0.4","1000","999","999","990","600","598","4162","700","1300"
"1381","アクシーズ","東証ST","水産・農林","20251107","3840","0","0","3840","3790","3840","3765","7200","27443","21571","3140","4540"
"1382","ホーブ","東証ST","水産・農林","20251107","2011","31","1.57","1980","1979","2012","1979","7000","13947","1532","1580","2380"
"1383","ベルグアース","東証ST","水産・農林","20251107","2946","-24","-0.81","2970","2967","2967","2940","3400","10036","4754","2470","3470"
"1384","ホクリヨウ","東証ST","水産・農林","20251107","2918","-117","-3.86","3035","2970","3005","2870","65400","191313","24683","2335","3735"
"138A","光フードサービス","東証GR","小売","20251107","2807","-36","-1.27","2843","2886","2886","2807","5300","14968","2785","2343","3345"
"1401","エムビーエス","東証GR","建設","20251107","1383","-15","-1.07","1398","1382","1391","1380","8200","11350","10693","1098","1698"
"1407","ウエストホールディングス","東証ST","建設","20251107","1519","35","2.36","1484","1480","1522","1463","306000","457615","69916","1184","1784"
"1414","ショーボンドホールディングス","東証PR","建設","20251107","4974","30","0.61","4944","4930","4992","4930","242400","1206204","272303","4244","5644"
"1417","ミライト・ワン","東証PR","建設","20251107","3035","-6","-0.2","3041","3018","3045","3011","217200","658022","277172","2341","3741"
"1418","インターライフホールディングス","東証ST","建設","20251107","552","-10","-1.78","562","558","558","549","114900","63414","9390","462","662"
"1419","タマホーム","東証PR","建設","20251107","3655","15","0.41","3640","3640","3655","3635","58300","212513","107661","2940","4340"
"141A","トライアルホールディングス","東証GR","小売","20251107","2087","43","2.1","2044","2049","2087","2039","554000","1143185","255413","1544","2544"
"1420","サンヨーホームズ","東証ST","建設","20251107","696","-1","-0.14","697","700","702","696","17400","12171","8784","597","797"
"1429","日本アクア","東証PR","建設","20251107","944","-9","-0.94","953","953","953","942","93800","88735","32813","803","1103"
"142A","ジンジブ","東証GR","サービス","20251107","772","-21","-2.65","793","778","778","767","4700","3629","2241","643","943"
"1430","ファーストコーポレーション","東証ST","建設","20251107","916","4","0.44","912","912","922","912","24900","22844","12241","762","1062"
"1431","Lib_Work","東証GR","建設","20251107","733","2","0.27","731","727","740","727","24700","18126","17703","581","881"
"1433","ベステラ","東証PR","建設","20251107","1073","3","0.28","1070","1072","1077","1070","44500","47733","9904","770","1370"
"1434","JESCOホールディングス","東証ST","建設","20251107","1293","75","6.16","1218","1212","1298","1212","67700","85227","8992","918","1518"
"1435","robot_home","東証ST","不動産","20251107","185","-3","-1.6","188","187","188","185","244000","45296","16858","138","238"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20251107","2155","0","0","2155","2169","2169","2155","3900","8432","9236","1655","2655"
"1438","岐阜造園","東証ST","建設","20251107","1900","0","0","1900","1900","1900","1890","800","1516","6165","1500","2300"
"143A","イシン","東証GR","サービス","20251107","904","1","0.11","903","903","912","903","3000","2717","1747","753","1053"
"1443","技研ホールディングス","東証ST","建設","20251107","237","0","0","237","236","239","235","71500","16919","3848","157","317"
"1444","ニッソウ","東証GR","建設","20251107","2852","42","1.49","2810","2794","2858","2794","2400","6784","3105","2310","3310"
"1446","キャンディル","東証ST","建設","20251107","541","-2","-0.37","543","541","543","540","3600","1947","5807","443","643"
"1447","SAAFホールディングス","東証GR","建設","20251107","245","1","0.41","244","243","247","242","24300","5936","5990","164","324"
"1450","TANAKEN","東証ST","建設","20251107","1451","19","1.33","1432","1439","1452","1439","5900","8535","12623","1132","1732"
"145A","L_is_B","東証GR","情報通信","20251107","1034","3","0.29","1031","1031","1037","1017","10600","10883","5299","731","1331"
"146A","コロンビア・ワークス","東証ST","不動産","20251107","3280","-5","-0.15","3285","3290","3315","3245","24600","80805","22779","2585","3985"
"147A","ソラコム","東証GR","情報通信","20251107","879","11","1.27","868","868","889","868","47600","41897","39774","718","1018"
"148A","ハッチ・ワーク","東証GR","情報通信","20251107","2354","-3","-0.13","2357","2315","2354","2315","7000","16338","4505","1857","2857"
"1491","中外鉱業","東証ST","非鉄金属","20251107","837","2","0.24","835","826","858","823","124700","104358","12126","685","985"
"149A","シンカ","東証GR","情報通信","20251107","822","5","0.61","817","817","829","815","2200","1810","2627","667","967"
"150A","JSH","東証GR","サービス","20251107","417","-4","-0.95","421","415","422","411","4700","1965","2363","341","501"
"1514","住石ホールディングス","東証ST","鉱業","20251107","549","1","0.18","548","547","552","543","173900","95234","36905","448","648"
"1515","日鉄鉱業","東証PR","鉱業","20251107","1698","58","3.54","1640","1634","1762","1595","650700","1085116","141822","1240","2040"
"1518","三井松島ホールディングス","東証PR","その他製品","20251107","1297","14","1.09","1283","1277","1304","1275","645100","834326","84723","983","1583"
"151A","ダイブ","東証GR","サービス","20251107","710","13","1.87","697","697","718","691","80700","56990","6030","597","797"
"153A","カウリス","東証GR","情報通信","20251107","1957","-53","-2.64","2010","1960","1998","1957","21800","42965","12707","1510","2510"
"155A","情報戦略テクノロジー","東証GR","情報通信","20251107","1077","-2","-0.19","1079","1074","1093","1041","100000","107223","11197","779","1379"
"156A","マテリアルグループ","東証GR","サービス","20251107","662","2","0.3","660","658","665","655","44000","29069","6539","560","760"
"157A","グリーンモンスター","東証GR","サービス","20251107","545","15","2.83","530","532","550","531","14200","7709","1757","430","630"
