"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250808","41820.48","761.33","1.85","41059.15","41283.7","42033.92","41248.05","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250808","3024.21","36.29","1.21","2987.92","3001.09","3038.84","3000.71","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250808","4540","25","0.55","4515","4515","4550","4505","32600","147758","54835","3815","5220"
"130A","Veritas_In_Silico","東証GR","医薬品","20250808","772","-32","-3.98","804","804","810","768","216300","169355","5008","654","954"
"1332","ニッスイ","東証PR","水産・農林","20250808","972.6","7.6","0.79","965","964.1","980","961","1801300","1751918","303870","815","1115"
"1333","マルハニチロ","東証PR","水産・農林","20250808","3295","0","0","3295","3295","3311","3274","170800","562418","166657","2595","3995"
"135A","VRAIN_Solution","東証GR","情報通信","20250808","2304","12","0.52","2292","2282","2326","2279","44000","101268","23293","1792","2792"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250808","1114","-32","-2.79","1146","1135","1138","1111","145200","162579","44461","846","1446"
"1376","カネコ種苗","東証ST","水産・農林","20250808","1407","7","0.5","1400","1400","1407","1397","4900","6876","16564","1100","1700"
"1377","サカタのタネ","東証PR","水産・農林","20250808","3615","5","0.14","3610","3610","3630","3605","89400","323489","164160","2910","4310"
"1379","ホクト","東証PR","水産・農林","20250808","1885","-11","-0.58","1896","1896","1904","1862","76400","144607","62882","1496","2296"
"137A","Cocolive","東証GR","情報通信","20250808","1296","-11","-0.84","1307","1302","1304","1292","11600","15044","3850","1007","1607"
"1380","秋川牧園","東証ST","水産・農林","20250808","1029","0","0","1029","1029","1040","1022","5700","5907","4300","729","1329"
"1381","アクシーズ","東証ST","水産・農林","20250808","3100","50","1.64","3050","3100","3100","3075","7800","24126","17414","2350","3750"
"1382","ホーブ","東証ST","水産・農林","20250808","1743","-38","-2.13","1781","1756","1766","1739","3800","6647","1328","1381","2181"
"1383","ベルグアース","東証ST","水産・農林","20250808","2988","-2","-0.07","2990","2977","2990","2977","500","1492","4821","2490","3490"
"1384","ホクリヨウ","東証ST","水産・農林","20250808","1739","9","0.52","1730","1730","1744","1713","21200","36676","14710","1330","2130"
"138A","光フードサービス","東証GR","小売","20250808","2360","-75","-3.08","2435","2450","2450","2310","4700","11087","2341","1935","2935"
"1401","エムビーエス","東証GR","建設","20250808","1280","10","0.79","1270","1261","1290","1261","15000","19142","9897","970","1570"
"1407","ウエストホールディングス","東証ST","建設","20250808","1652","4","0.24","1648","1645","1668","1643","205600","339622","76037","1248","2048"
"1414","ショーボンドホールディングス","東証PR","建設","20250808","5014","34","0.68","4980","4960","5025","4960","227400","1137807","274492","4280","5680"
"1417","ミライト・ワン","東証PR","建設","20250808","2898","4.5","0.16","2893.5","2872.5","2915","2866.5","358100","1037086","264661","2393.5","3394"
"1418","インターライフホールディングス","東証ST","建設","20250808","426","0","0","426","426","428","423","45800","19493","7246","346","506"
"1419","タマホーム","東証PR","建設","20250808","3705","15","0.41","3690","3685","3710","3670","80200","296672","109134","2990","4390"
"141A","トライアルホールディングス","東証GR","小売","20250808","2501","37","1.5","2464","2456","2528","2452","1091500","2719808","306056","1964","2964"
"1420","サンヨーホームズ","東証ST","建設","20250808","695","-6","-0.86","701","701","701","689","27600","19235","8771","551","851"
"1429","日本アクア","東証PR","建設","20250808","850","4","0.47","846","846","852","835","115700","97795","29546","696","996"
"142A","ジンジブ","東証GR","サービス","20250808","672","-1","-0.15","673","674","678","652","6300","4205","1951","573","773"
"1430","ファーストコーポレーション","東証ST","建設","20250808","923","-3","-0.32","926","933","933","922","31600","29319","12335","776","1076"
"1431","Lib_Work","東証GR","建設","20250808","758","-1","-0.13","759","760","764","757","50000","37985","18307","609","909"
"1433","ベステラ","東証PR","建設","20250808","1191","-10","-0.83","1201","1201","1201","1185","68600","81777","10986","901","1501"
"1434","JESCOホールディングス","東証ST","建設","20250808","1049","-13","-1.22","1062","1057","1060","1045","50600","53266","7295","762","1362"
"1435","robot_home","東証ST","不動産","20250808","164","-3","-1.8","167","168","169","164","496700","82590","14945","117","217"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20250808","2306","2","0.09","2304","2304","2324","2304","2200","5078","9882","1804","2804"
"1438","岐阜造園","東証ST","建設","20250808","1922","3","0.16","1919","1919","1949","1919","1200","2313","6232","1519","2319"
"143A","イシン","東証GR","サービス","20250808","1042","-15","-1.42","1057","1057","1060","986","17800","18385","2014","757","1357"
"1443","技研ホールディングス","東証ST","建設","20250808","206","1","0.49","205","206","207","205","42400","8717","3345","125","285"
"1444","ニッソウ","東証GR","建設","20250808","2573","-21","-0.81","2594","2592","2592","2571","1900","4891","2801","2094","3095"
"1446","キャンディル","東証ST","建設","20250808","562","-2","-0.35","564","564","564","562","7000","3942","6033","464","664"
"1447","SAAFホールディングス","東証GR","建設","20250808","285","-1","-0.35","286","287","290","285","46000","13243","6967","206","366"
"1450","TANAKEN","東証ST","建設","20250808","1475","1","0.07","1474","1479","1479","1462","5100","7521","12832","1174","1774"
"145A","L_is_B","東証GR","情報通信","20250808","1097","0","0","1097","1100","1111","1087","30400","33376","5622","797","1397"
"146A","コロンビア・ワークス","東証ST","不動産","20250808","2686","46","1.74","2640","2650","2686","2650","32600","86923","18654","2140","3140"
"147A","ソラコム","東証GR","情報通信","20250808","940","19","2.06","921","922","946","919","97100","91178","42527","771","1071"
"148A","ハッチ・ワーク","東証GR","情報通信","20250808","2570","-20","-0.77","2590","2640","2645","2563","9000","23444","4918","2090","3090"
"1491","中外鉱業","東証ST","非鉄金属","20250808","64","-1","-1.54","65","64","65","63","857600","54760","18544","35","95"
"149A","シンカ","東証GR","情報通信","20250808","874","-26","-2.89","900","896","900","870","8400","7422","2785","750","1050"
"150A","JSH","東証GR","サービス","20250808","421","-1","-0.24","422","422","429","421","7200","3042","2385","342","502"
"1514","住石ホールディングス","東証ST","鉱業","20250808","663","-4","-0.6","667","665","673","656","243300","161375","44569","567","767"
"1515","日鉄鉱業","東証PR","鉱業","20250808","7730","100","1.31","7630","7630","7930","7630","34300","267341","129127","6130","9130"
"1518","三井松島ホールディングス","東証PR","その他製品","20250808","6410","60","0.94","6350","6450","6470","6230","109200","694226","83743","5350","7350"
"151A","ダイブ","東証GR","サービス","20250808","989","5","0.51","984","996","997","962","99200","96987","8399","834","1134"
"153A","カウリス","東証GR","情報通信","20250808","1928","3","0.16","1925","1921","1932","1886","81800","156497","12341","1525","2325"
"155A","情報戦略テクノロジー","東証GR","情報通信","20250808","785","-40","-4.85","825","818","839","771","666200","529748","8161","675","975"
"156A","マテリアルグループ","東証GR","サービス","20250808","821","-1","-0.12","822","816","823","810","42400","34567","8109","672","972"
"157A","グリーンモンスター","東証GR","サービス","20250808","546","-5","-0.91","551","552","560","540","10300","5641","1755","451","651"
"1605","INPEX","東証PR","鉱業","20250808","2230","41","1.87","2189","2184","2268","2176","10682600","23618673","2807873","1689","2689"
"160A","アズパートナーズ","東証ST","サービス","20250808","2742","-55","-1.97","2797","2774","2793","2740","13600","37580","9817","2297","3300"
"165A","SBIレオスひふみ","東証GR","証券・先物","20250808","198","-1","-0.5","199","199","202","198","416300","83082","20488","149","249"
"1662","石油資源開発","東証PR","鉱業","20250808","1162","20","1.75","1142","1138","1166","1129","1874100","2156618","298634","842","1442"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20250808","3125","70","2.29","3055","3055","3125","3045","237800","737352","88550","2355","3755"
"166A","タスキホールディングス","東証GR","不動産","20250808","768","-32","-4","800","763","792","760","1595200","1233414","42191","650","950"
"167A","リョーサン菱洋ホールディングス","東証PR","卸売","20250808","2900","26","0.9","2874","2880","2900","2866","153400","442961","156600","2374","3375"
"168A","イタミアート","東証GR","その他製品","20250808","1009","0","0","1009","1008","1013","1008","2500","2521","1483","709","1309"
"1711","SDSホールディングス","東証ST","建設","20250808","296","-12","-3.9","308","308","310","287","579000","172144","3029","228","388"
"1712","ダイセキ環境ソリューション","東証ST","建設","20250808","1212","9","0.75","1203","1210","1223","1203","30900","37448","20394","903","1503"
"1716","第一カッター興業","東証ST","建設","20250808","1368","8","0.59","1360","1360","1375","1360","9600","13127","16416","1060","1660"
"1717","明豊ファシリティワークス","東証ST","サービス","20250808","1048","-1","-0.1","1049","1055","1064","1045","49800","52497","13389","749","1349"
"1718","美樹工業","東証ST","建設","20250808","7470","30","0.4","7440","7530","7570","7410","40800","307032","8615","5940","8940"
"1719","安藤・間","東証PR","建設","20250808","1691","6","0.36","1685","1670","1703","1667","1045000","1763160","306107","1285","2085"
"1720","東急建設","東証PR","建設","20250808","1108","29","2.69","1079","1079","1116","1076","652900","722106","118291","779","1379"
"1721","コムシスホールディングス","東証PR","建設","20250808","3638","59","1.65","3579","3649","3649","3572","1047400","3800508","483854","2879","4279"
"1723","日本電技","東証ST","建設","20250808","5220","-60","-1.14","5280","5180","5250","5150","32200","167675","85582","4280","6280"
"1724","シンクレイヤ","東証ST","建設","20250808","659","7","1.07","652","658","659","655","3900","2566","3258","552","752"
"1726","ビーアールホールディングス","東証PR","建設","20250808","353","0","0","353","353","353","351","66000","23248","16166","273","433"
"1736","オーテック","東証ST","建設","20250808","1744","199","12.88","1545","1745","1775","1695","70800","122367","29822","1145","1945"
"173A","ハンモック","東証GR","情報通信","20250808","1612","-15","-0.92","1627","1628","1628","1612","1900","3079","7028","1227","2027"
"1743","コーアツ工業","東証ST","建設","20250808","1852","-14","-0.75","1866","1857","1859","1852","12800","23748","4223","1466","2266"
"1757","創建エース","東証ST","建設","20250808","14","-2","-12.5","16","16","16","13","13298600","190853","4167","1","46"
"1758","太洋基礎工業","東証ST","建設","20250808","1955","-3","-0.15","1958","1958","1964","1945","1500","2932","4807","1558","2358"
"175A","Will_Smart","東証GR","情報通信","20250808","1068","-26","-2.38","1094","1094","1111","1058","28400","30518","1570","794","1394"
"1762","高松コンストラクショングループ","東証PR","建設","20250808","3380","-45","-1.31","3425","3425","3435","3375","39300","133822","117687","2725","4125"
"1764","工藤建設","東証ST","建設","20250808","2820","43","1.55","2777","2780","2820","2780","1700","4761","3754","2277","3280"
"1766","東建コーポレーション","東証PR","建設","20250808","14570","-30","-0.21","14600","14570","14720","14500","13400","196167","196287","11600","17600"
"1768","ソネック","東証ST","建設","20250808","1000","19","1.94","981","1000","1000","980","22800","22709","7500","831","1131"
"176A","レジル","東証GR","電気・ガス","20250808","2073","13","0.63","2060","2074","2084","2053","57200","118322","39580","1560","2560"
"1770","藤田エンジニアリング","東証ST","建設","20250808","1598","3","0.19","1595","1598","1669","1582","16000","25879","16300","1195","1995"
"1773","ワイ・ティー・エル・コーポレーション・バーハッド（外国株）","東証PR","建設","20250808","88","-1","-1.12","89","88","89","88","5000","443","-","59","119"
"1776","三井住建道路","東証ST","建設","20250808","1504","-26","-1.7","1530","1525","1531","1500","40500","61208","13953","1130","1930"
"177A","コージンバイオ","東証GR","化学","20250808","1769","-6","-0.34","1775","1770","1779","1762","5500","9724","9042","1375","2175"
"1780","ヤマウラ","東証PR","建設","20250808","1341","-32","-2.33","1373","1355","1356","1335","32200","43369","28300","1073","1673"
"1783","fantasista","東証ST","不動産","20250808","54","-2","-3.57","56","55","56","53","2014500","108988","9182","26","86"
"1786","オリエンタル白石","東証PR","建設","20250808","405","1","0.25","404","406","407","400","404000","163019","56218","324","484"
"1787","ナカボーテック","東証ST","建設","20250808","5270","-50","-0.94","5320","5310","5310","5270","600","3177","13715","4320","6320"
"1788","三東工業社","東証ST","建設","20250808","4090","100","2.51","3990","4160","4160","4020","4100","16747","2806","3290","4690"
"1793","大本組","東証ST","建設","20250808","1302","-7","-0.53","1309","1309","1309","1302","300","391","34886","1009","1609"
"1795","マサル","東証ST","建設","20250808","4280","-35","-0.81","4315","4315","4315","4245","800","3438","3857","3615","5020"
"1798","守谷商会","東証ST","建設","20250808","4800","600","14.29","4200","4260","4900","4205","3800","17260","10848","3500","4900"
"1799","第一建設工業","東証ST","建設","20250808","3335","15","0.45","3320","3315","3365","3300","23500","78446","69563","2620","4020"
"1801","大成建設","東証PR","建設","20250808","9603","-9","-0.09","9612","9656","9975","9337","1721400","16702248","1758948","8112","11115"
"1802","大林組","東証PR","建設","20250808","2327.5","-94","-3.88","2421.5","2441.5","2461","2320","8534100","20286395","1679314","1921.5","2921.5"
"1803","清水建設","東証PR","建設","20250808","1826.5","19.5","1.08","1807","1820","1855","1793.5","3961000","7225022","1309033","1407","2207"
"1807","佐藤渡辺","東証ST","建設","20250808","1773","53","3.08","1720","1720","1800","1709","7200","12694","11332","1320","2120"
"1808","長谷工コーポレーション","東証PR","建設","20250808","2402","43.5","1.84","2358.5","2370","2436","2347","1914200","4600822","722508","1858.5","2858.5"
"1810","松井建設","東証ST","建設","20250808","1434","48","3.46","1386","1415","1480","1352","313900","447229","43852","1086","1686"
"1811","錢高組","東証ST","建設","20250808","5440","705","14.89","4735","4805","5440","4600","11300","56643","40001","4035","5440"
"1812","鹿島建設","東証PR","建設","20250808","4152","24","0.58","4128","4152","4206","4128","1734800","7226091","2194980","3428","4828"
"1813","不動テトラ","東証PR","建設","20250808","2613","27","1.04","2586","2581","2638","2572","141500","369514","43087","2086","3090"
"1814","大末建設","東証PR","建設","20250808","2439","-64","-2.56","2503","2500","2505","2435","89600","220601","25888","2003","3005"
"1815","鉄建建設","東証PR","建設","20250808","3350","-70","-2.05","3420","3420","3430","3330","111600","375944","50163","2720","4120"
"1820","西松建設","東証PR","建設","20250808","5092","-187","-3.54","5279","5330","5330","5084","481700","2500498","212802","4279","6279"
"1821","三井住友建設","東証PR","建設","20250808","598","-1","-0.17","599","598","599","598","850600","508734","97279","499","699"
"1822","大豊建設","東証ST","建設","20250808","886","4","0.45","882","884","886","875","177800","156752","80108","732","1032"
"1826","佐田建設","東証ST","建設","20250808","1256","25","2.03","1231","1232","1256","1232","72800","90508","19495","931","1531"
"1827","ナカノフドー建設","東証ST","建設","20250808","786","-40","-4.84","826","830","841","766","218500","176823","27116","676","976"
"1828","田辺工業","東証ST","建設","20250808","2594","-91","-3.39","2685","2673","2695","2525","37300","98126","27828","2185","3185"
"1833","奥村組","東証PR","建設","20250808","4800","-30","-0.62","4830","4810","4830","4760","144300","692490","185593","4130","5530"
"1835","東鉄工業","東証PR","建設","20250808","4375","-50","-1.13","4425","4425","4450","4350","176600","775402","157938","3725","5130"
"1840","土屋ホールディングス","東証ST","建設","20250808","249","-2","-0.8","251","250","251","249","33600","8389","6418","171","331"
"1841","サンユー建設","東証ST","建設","20250808","1121","1","0.09","1120","1121","1121","1121","200","224","4484","820","1420"
