"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20251104","51497.2","-914.14","-1.74","52411.34","52294.31","52636.87","51497.2","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20251104","3310.14","-21.69","-0.65","3331.83","3327.11","3352.79","3310.04","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20251104","4530","-235","-4.93","4765","4755","4765","4450","178700","818757","54715","4065","5470"
"130A","Veritas_In_Silico","東証GR","医薬品","20251104","553","-1","-0.18","554","560","560","547","29300","16232","3587","454","654"
"1332","ニッスイ","東証PR","水産・農林","20251104","1067.5","-4.5","-0.42","1072","1065.5","1083.5","1065","1284300","1374258","333519","772","1372"
"1333","マルハニチロ","東証PR","水産・農林","20251104","3493","49","1.42","3444","3476","3526","3458","232000","811529","176672","2744","4144"
"135A","VRAIN_Solution","東証GR","情報通信","20251104","2969","63","2.17","2906","2935","3010","2933","85300","253766","30382","2406","3410"
"1375","ユキグニファクトリー","東証PR","水産・農林","20251104","1025","-4","-0.39","1029","1029","1031","1025","46500","47811","40908","729","1329"
"1376","カネコ種苗","東証ST","水産・農林","20251104","1678","22","1.33","1656","1646","1700","1646","17900","30147","19754","1256","2056"
"1377","サカタのタネ","東証PR","水産・農林","20251104","3970","20","0.51","3950","3975","4005","3945","130700","519322","180281","3250","4650"
"1379","ホクト","東証PR","水産・農林","20251104","1837","13","0.71","1824","1820","1844","1817","45000","82501","61281","1424","2224"
"137A","Cocolive","東証GR","情報通信","20251104","1070","-60","-5.31","1130","1160","1160","1061","47100","51477","3234","830","1430"
"1380","秋川牧園","東証ST","水産・農林","20251104","1002","9","0.91","993","1000","1015","1000","6600","6647","4187","843","1143"
"1381","アクシーズ","東証ST","水産・農林","20251104","3920","700","21.74","3220","3920","3920","3920","18000","70560","22021","2520","3920"
"1382","ホーブ","東証ST","水産・農林","20251104","1960","-2","-0.1","1962","1952","1973","1952","700","1371","1494","1562","2362"
"1383","ベルグアース","東証ST","水産・農林","20251104","2983","7","0.24","2976","2976","2987","2976","1900","5660","4813","2476","3480"
"1384","ホクリヨウ","東証ST","水産・農林","20251104","2950","168","6.04","2782","2806","3005","2801","112400","329616","24954","2282","3285"
"138A","光フードサービス","東証GR","小売","20251104","2955","26","0.89","2929","2979","2983","2934","4600","13632","2931","2429","3430"
"1401","エムビーエス","東証GR","建設","20251104","1360","-18","-1.31","1378","1399","1399","1339","14700","19940","10516","1078","1678"
"1407","ウエストホールディングス","東証ST","建設","20251104","1474","-3","-0.2","1477","1450","1485","1442","430900","632205","67845","1177","1777"
"1414","ショーボンドホールディングス","東証PR","建設","20251104","4931","35","0.71","4896","4910","4940","4889","260800","1283490","269948","4196","5596"
"1417","ミライト・ワン","東証PR","建設","20251104","2996","4.5","0.15","2991.5","2979","3032","2968","312600","937570","273611","2491.5","3492"
"1418","インターライフホールディングス","東証ST","建設","20251104","562","11","2","551","561","578","556","164700","93420","9560","451","651"
"1419","タマホーム","東証PR","建設","20251104","3640","25","0.69","3615","3650","3655","3625","90000","327714","107219","2915","4315"
