"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250916","44902.27","134.15","0.3","44768.12","44948.85","45055.38","44616.32","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250916","3168.36","7.87","0.25","3160.49","3167.85","3181.91","3154.79","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250916","5130","40","0.79","5090","5080","5140","5050","32300","164933","61962","4090","6090"
"130A","Veritas_In_Silico","東証GR","医薬品","20250916","690","-5","-0.72","695","696","702","684","35600","24642","4476","595","795"
"1332","ニッスイ","東証PR","水産・農林","20250916","1087","7","0.65","1080","1073.5","1090.5","1071.5","769000","833589","339612","780","1380"
"1333","マルハニチロ","東証PR","水産・農林","20250916","3572","67","1.91","3505","3501","3575","3484","188900","669310","180668","2805","4205"
"135A","VRAIN_Solution","東証GR","情報通信","20250916","2454","47","1.95","2407","2403","2468","2403","41500","101363","25112","1907","2907"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250916","1079","6","0.56","1073","1076","1081","1073","57600","62062","43064","773","1373"
"1376","カネコ種苗","東証ST","水産・農林","20250916","1446","2","0.14","1444","1446","1446","1443","10800","15615","17023","1144","1744"
"1377","サカタのタネ","東証PR","水産・農林","20250916","3715","55","1.5","3660","3655","3715","3655","87500","323314","168701","2960","4360"
"1379","ホクト","東証PR","水産・農林","20250916","1975","42","2.17","1933","1925","1975","1919","104600","204510","65884","1533","2333"
"137A","Cocolive","東証GR","情報通信","20250916","1374","35","2.61","1339","1351","1407","1336","40800","56391","4153","1039","1639"
"1380","秋川牧園","東証ST","水産・農林","20250916","1013","-8","-0.78","1021","1021","1021","1013","2500","2546","4233","721","1321"
"1381","アクシーズ","東証ST","水産・農林","20250916","3035","10","0.33","3025","3010","3035","3010","2200","6651","17049","2325","3725"
"1382","ホーブ","東証ST","水産・農林","20250916","1904","115","6.43","1789","1790","1949","1790","26900","50921","1451","1389","2189"
"1383","ベルグアース","東証ST","水産・農林","20250916","2990","-10","-0.33","3000","3000","3015","2988","3800","11392","4825","2300","3700"
"1384","ホクリヨウ","東証ST","水産・農林","20250916","2375","30","1.28","2345","2350","2386","2334","35300","83410","20090","1845","2845"
"138A","光フードサービス","東証GR","小売","20250916","2402","0","0","2402","2403","2429","2402","2400","5785","2383","1902","2902"
"1401","エムビーエス","東証GR","建設","20250916","1542","23","1.51","1519","1535","1552","1519","12700","19497","11923","1119","1919"
"1407","ウエストホールディングス","東証ST","建設","20250916","1875","65","3.59","1810","1850","1875","1826","248600","460992","86302","1410","2210"
"1414","ショーボンドホールディングス","東証PR","建設","20250916","5002","12","0.24","4990","4981","5015","4967","231800","1158273","273835","4290","5690"
"1417","ミライト・ワン","東証PR","建設","20250916","2938","46","1.59","2892","2892","2951","2892","243500","713871","268314","2392","3392"
"1418","インターライフホールディングス","東証ST","建設","20250916","437","-2","-0.46","439","440","445","427","118500","51736","7434","359","519"
"1419","タマホーム","東証PR","建設","20250916","3690","15","0.41","3675","3670","3690","3655","93700","344157","108692","2975","4375"
"141A","トライアルホールディングス","東証GR","小売","20250916","2454","-16","-0.65","2470","2459","2489","2424","836700","2056393","300328","1970","2970"
"1420","サンヨーホームズ","東証ST","建設","20250916","709","7","1","702","704","716","702","41500","29339","8948","552","852"
"1429","日本アクア","東証PR","建設","20250916","922","11","1.21","911","913","923","912","80100","73435","32049","761","1061"
"142A","ジンジブ","東証GR","サービス","20250916","918","82","9.81","836","848","928","820","62000","54022","2665","686","986"
"1430","ファーストコーポレーション","東証ST","建設","20250916","987","9","0.92","978","978","989","978","40200","39635","13190","828","1128"
"1431","Lib_Work","東証GR","建設","20250916","782","0","0","782","783","788","777","48200","37631","18887","632","932"
"1433","ベステラ","東証PR","建設","20250916","1080","0","0","1080","1087","1090","1078","141100","152946","9962","780","1380"
"1434","JESCOホールディングス","東証ST","建設","20250916","1397","49","3.64","1348","1364","1420","1325","142900","197496","9715","1048","1648"
"1435","robot_home","東証ST","不動産","20250916","188","2","1.08","186","187","188","183","266500","49531","17132","136","236"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20250916","2403","15","0.63","2388","2380","2411","2375","4100","9826","10298","1888","2888"
"1438","岐阜造園","東証ST","建設","20250916","1984","-12","-0.6","1996","1996","2000","1984","1900","3793","6433","1596","2396"
"143A","イシン","東証GR","サービス","20250916","1011","-9","-0.88","1020","1023","1033","1011","5800","5922","1954","720","1320"
"1443","技研ホールディングス","東証ST","建設","20250916","230","0","0","230","228","231","222","174800","39707","3735","150","310"
"1444","ニッソウ","東証GR","建設","20250916","2696","-23","-0.85","2719","2749","2750","2696","8100","22046","2935","2219","3220"
"1446","キャンディル","東証ST","建設","20250916","555","-1","-0.18","556","556","557","555","9100","5056","5957","456","656"
"1447","SAAFホールディングス","東証GR","建設","20250916","254","-3","-1.17","257","255","260","252","64500","16489","6210","177","337"
"1450","TANAKEN","東証ST","建設","20250916","1426","6","0.42","1420","1425","1439","1421","16600","23705","12406","1120","1720"
"145A","L_is_B","東証GR","情報通信","20250916","1318","93","7.59","1225","1220","1321","1217","74900","96205","6754","925","1525"
"146A","コロンビア・ワークス","東証ST","不動産","20250916","3550","10","0.28","3540","3510","3555","3480","32500","114606","24654","2840","4240"
"147A","ソラコム","東証GR","情報通信","20250916","1015","-15","-1.46","1030","1021","1025","1008","91600","93025","45920","730","1330"
"148A","ハッチ・ワーク","東証GR","情報通信","20250916","2403","43","1.82","2360","2384","2475","2371","13200","31921","4598","1860","2860"
"1491","中外鉱業","東証ST","非鉄金属","20250916","59","1","1.72","58","58","59","58","537000","31346","17095","28","88"
"149A","シンカ","東証GR","情報通信","20250916","898","55","6.52","843","844","903","844","10100","8841","2861","693","993"
"150A","JSH","東証GR","サービス","20250916","437","2","0.46","435","443","443","413","31700","13400","2476","355","515"
"1514","住石ホールディングス","東証ST","鉱業","20250916","642","19","3.05","623","630","644","624","270400","172346","43157","523","723"
"1515","日鉄鉱業","東証PR","鉱業","20250916","8310","40","0.48","8270","8260","8350","8180","40000","330930","138816","6770","9770"
"1518","三井松島ホールディングス","東証PR","その他製品","20250916","6720","-70","-1.03","6790","6760","6790","6700","37900","255404","87793","5790","7790"
"151A","ダイブ","東証GR","サービス","20250916","759","10","1.34","749","759","771","754","50100","38219","6446","599","899"
"153A","カウリス","東証GR","情報通信","20250916","2108","-47","-2.18","2155","2133","2193","2092","40900","86732","13687","1655","2655"
"155A","情報戦略テクノロジー","東証GR","情報通信","20250916","914","-20","-2.14","934","928","935","903","294500","269371","9502","784","1084"
"156A","マテリアルグループ","東証GR","サービス","20250916","868","13","1.52","855","853","868","850","77500","66554","8573","705","1005"
"157A","グリーンモンスター","東証GR","サービス","20250916","545","6","1.11","539","537","547","537","9700","5254","1757","439","639"
"1605","INPEX","東証PR","鉱業","20250916","2654.5","8","0.3","2646.5","2640","2674.5","2635.5","5014300","13335585","3342377","2146.5","3147"
"160A","アズパートナーズ","東証ST","サービス","20250916","3040","-20","-0.65","3060","3060","3085","3025","10700","32675","10884","2360","3760"
"165A","SBIレオスひふみ","東証GR","証券・先物","20250916","213","2","0.95","211","217","217","211","184900","39575","22040","131","291"
"1662","石油資源開発","東証PR","鉱業","20250916","1258","24","1.94","1234","1245","1258","1238","618500","774689","323306","934","1534"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20250916","3155","-10","-0.32","3165","3160","3200","3155","51900","164673","89400","2465","3865"
"166A","タスキホールディングス","東証GR","不動産","20250916","802","-13","-1.6","815","818","820","800","875300","707224","45984","665","965"
"167A","リョーサン菱洋ホールディングス","東証PR","卸売","20250916","3150","25","0.8","3125","3150","3170","3120","152900","481525","170100","2425","3825"
"168A","イタミアート","東証GR","その他製品","20250916","1235","29","2.4","1206","1253","1253","1219","49700","61578","1815","906","1506"
"1711","SDSホールディングス","東証ST","建設","20250916","310","-16","-4.91","326","330","330","303","286300","89679","3172","246","406"
"1712","ダイセキ環境ソリューション","東証ST","建設","20250916","1203","-1","-0.08","1204","1205","1210","1200","21100","25410","20243","904","1504"
"1716","第一カッター興業","東証ST","建設","20250916","1351","28","2.12","1323","1325","1351","1325","29200","39165","16212","1023","1623"
"1717","明豊ファシリティワークス","東証ST","サービス","20250916","1097","12","1.11","1085","1094","1101","1086","27000","29594","14015","785","1385"
"1718","美樹工業","東証ST","建設","20250916","7600","0","0","7600","7600","7680","7590","4400","33591","8765","6100","9100"
"1719","安藤・間","東証PR","建設","20250916","1734","-4","-0.23","1738","1735","1742","1726","590900","1024946","313891","1338","2138"
"1720","東急建設","東証PR","建設","20250916","1152","-5","-0.43","1157","1155","1156","1145","226900","261344","122989","857","1457"
"1721","コムシスホールディングス","東証PR","建設","20250916","3752","-35","-0.92","3787","3783","3787","3748","410700","1546187","499016","3087","4487"
"1723","日本電技","東証ST","建設","20250916","5120","0","0","5120","4920","5150","4855","42200","211639","83942","4120","6120"
"1724","シンクレイヤ","東証ST","建設","20250916","674","13","1.97","661","661","674","661","10600","7051","3332","561","761"
"1726","ビーアールホールディングス","東証PR","建設","20250916","350","5","1.45","345","349","351","347","61800","21586","16028","265","425"
"1736","オーテック","東証ST","建設","20250916","1819","35","1.96","1784","1774","1885","1774","14500","26297","31105","1384","2184"
"173A","ハンモック","東証GR","情報通信","20250916","1668","89","5.64","1579","1594","1681","1583","24900","40436","7272","1179","1979"
"1743","コーアツ工業","東証ST","建設","20250916","1837","3","0.16","1834","1835","1837","1834","39900","73222","4188","1434","2234"
"1757","創建エース","東証ST","建設","20250916","2","-1","-33.33","3","3","3","2","12115900","27340","595","1","33"
"1758","太洋基礎工業","東証ST","建設","20250916","2325","-150","-6.06","2475","2379","2379","2258","40500","93472","5717","1975","2975"
"175A","Will_Smart","東証GR","情報通信","20250916","1270","15","1.2","1255","1250","1287","1212","24200","30257","1868","955","1555"
"1762","高松コンストラクショングループ","東証PR","建設","20250916","3355","-20","-0.59","3375","3375","3375","3345","22200","74633","116816","2675","4075"
"1764","工藤建設","東証ST","建設","20250916","2698","-2","-0.07","2700","2694","2710","2694","700","1889","3592","2200","3200"
"1766","東建コーポレーション","東証PR","建設","20250916","14770","-170","-1.14","14940","14840","15200","14770","29700","442171","198981","11940","17940"
"1768","ソネック","東証ST","建設","20250916","999","-3","-0.3","1002","1004","1004","996","12400","12414","7493","702","1302"
"176A","レジル","東証GR","電気・ガス","20250916","2745","0","0","2745","2745","2746","2745","29700","81539","52434","2245","3245"
"1770","藤田エンジニアリング","東証ST","建設","20250916","1647","72","4.57","1575","1577","1647","1577","4600","7350","16799","1175","1975"
"1773","ワイ・ティー・エル・コーポレーション・バーハッド（外国株）","東証PR","建設","20250916","90","1","1.12","89","90","92","89","17000","1549","-","59","119"
"1776","三井住建道路","東証ST","建設","20250916","1490","30","2.05","1460","1460","1500","1456","17000","25111","13823","1160","1760"
"177A","コージンバイオ","東証GR","化学","20250916","1562","11","0.71","1551","1575","1598","1561","11000","17363","7984","1151","1951"
"1780","ヤマウラ","東証PR","建設","20250916","1430","5","0.35","1425","1438","1438","1428","13400","19207","30178","1125","1725"
"1783","fantasista","東証ST","不動産","20250916","59","-1","-1.67","60","60","61","56","2322900","136149","10033","30","90"
"1786","オリエンタル白石","東証PR","建設","20250916","433","3","0.7","430","431","435","430","233400","101036","60104","350","510"
"1787","ナカボーテック","東証ST","建設","20250916","5300","-50","-0.93","5350","5250","5350","5250","600","3165","13793","4350","6350"
"1788","三東工業社","東証ST","建設","20250916","3995","25","0.63","3970","3970","3995","3965","600","2387","2741","3270","4670"
"1793","大本組","東証ST","建設","20250916","1377","-2","-0.15","1379","1381","1408","1377","3200","4462","36896","1079","1679"
"1795","マサル","東証ST","建設","20250916","4530","5","0.11","4525","4530","4565","4530","1400","6356","4082","3825","5230"
"1798","守谷商会","東証ST","建設","20250916","5560","260","4.91","5300","5310","5860","5310","2700","14951","12566","4300","6300"
"1799","第一建設工業","東証ST","建設","20250916","3245","20","0.62","3225","3235","3250","3220","11600","37608","67686","2525","3925"
"1801","大成建設","東証PR","建設","20250916","10200","-50","-0.49","10250","10220","10285","10140","599800","6127449","1868298","7250","13250"
"1802","大林組","東証PR","建設","20250916","2530","28","1.12","2502","2499","2532","2489.5","2081600","5246278","1788586","2002","3002"
"1803","清水建設","東証PR","建設","20250916","2115","-30.5","-1.42","2145.5","2143","2150","2110.5","3127000","6647318","1515798","1645.5","2645.5"
"1807","佐藤渡辺","東証ST","建設","20250916","1789","-3","-0.17","1792","1791","1798","1773","1600","2863","11434","1392","2192"
"1808","長谷工コーポレーション","東証PR","建設","20250916","2533.5","-10.5","-0.41","2544","2530","2540","2510.5","715400","1808455","762063","2044","3044"
"1810","松井建設","東証ST","建設","20250916","1454","-15","-1.02","1469","1469","1469","1440","30200","43994","44463","1169","1769"
"1811","錢高組","東証ST","建設","20250916","6730","440","7","6290","6310","6750","6310","17100","112791","49487","5290","7290"
"1812","鹿島建設","東証PR","建設","20250916","4527","-47","-1.03","4574","4574","4581","4527","1134600","5157012","2393226","3874","5274"
"1813","不動テトラ","東証PR","建設","20250916","2681","-6","-0.22","2687","2687","2705","2661","42900","115049","44208","2187","3190"
"1814","大末建設","東証PR","建設","20250916","2538","6","0.24","2532","2536","2550","2532","24200","61456","26939","2032","3035"
"1815","鉄建建設","東証PR","建設","20250916","3510","25","0.72","3485","3490","3525","3465","32900","115286","52559","2785","4185"
"1820","西松建設","東証PR","建設","20250916","5344","1","0.02","5343","5328","5355","5303","89200","475965","223334","4343","6343"
"1821","三井住友建設","東証PR","建設","20250916","600","0","0","600","598","600","598","375400","224941","97604","500","700"
"1822","大豊建設","東証ST","建設","20250916","859","3","0.35","856","858","864","854","221600","190360","77667","706","1006"
