"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250926","45354.99","-399.94","-0.87","45754.93","45634.2","45766.77","45354.99","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250926","3187.02","1.67","0.05","3185.35","3182.81","3205.63","3180.48","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250926","5030","45","0.9","4985","5000","5030","4995","34300","172063","60754","4285","5690"
"130A","Veritas_In_Silico","東証GR","医薬品","20250926","720","4","0.56","716","719","731","712","26900","19393","4671","566","866"
"1332","ニッスイ","東証PR","水産・農林","20250926","1078","10.5","0.98","1067.5","1074","1084","1068.5","1366200","1473036","336800","767.5","1367.5"
"1333","マルハニチロ","東証PR","水産・農林","20250926","3525","45","1.29","3480","3499","3525","3489","175400","616418","178290","2780","4180"
"135A","VRAIN_Solution","東証GR","情報通信","20250926","2620","-82","-3.03","2702","2734","2735","2611","74200","196320","26810","2202","3205"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250926","1100","6","0.55","1094","1099","1100","1095","111600","122577","43902","794","1394"
"1376","カネコ種苗","東証ST","水産・農林","20250926","1506","12","0.8","1494","1487","1509","1486","13600","20439","17730","1194","1794"
"1377","サカタのタネ","東証PR","水産・農林","20250926","3700","0","0","3700","3700","3710","3675","87200","322425","168020","3000","4400"
"1379","ホクト","東証PR","水産・農林","20250926","1944","14","0.73","1930","1939","1946","1938","69000","134066","64850","1530","2330"
"137A","Cocolive","東証GR","情報通信","20250926","1457","12","0.83","1445","1427","1468","1409","9200","13362","4404","1145","1745"
"1380","秋川牧園","東証ST","水産・農林","20250926","1031","0","0","1031","1034","1039","1030","2100","2168","4309","731","1331"
"1381","アクシーズ","東証ST","水産・農林","20250926","3020","-25","-0.82","3045","3045","3055","3020","1900","5772","16965","2345","3745"
"1382","ホーブ","東証ST","水産・農林","20250926","2477","-432","-14.85","2909","3010","3295","2409","164700","475500","1887","2409","3410"
"1383","ベルグアース","東証ST","水産・農林","20250926","3015","-10","-0.33","3025","3015","3035","3015","2700","8151","4865","2325","3725"
"1384","ホクリヨウ","東証ST","水産・農林","20250926","2534","87","3.56","2447","2450","2540","2450","68400","171021","21435","1947","2947"
"138A","光フードサービス","東証GR","小売","20250926","2409","9","0.38","2400","2424","2424","2409","1900","4597","2390","1900","2900"
"1401","エムビーエス","東証GR","建設","20250926","1499","49","3.38","1450","1440","1499","1436","20400","30115","11590","1150","1750"
"1407","ウエストホールディングス","東証ST","建設","20250926","1961","28","1.45","1933","1904","1963","1902","409800","796239","90260","1533","2333"
"1414","ショーボンドホールディングス","東証PR","建設","20250926","4922","28","0.57","4894","4882","4930","4871","264400","1298332","269456","4194","5594"
