"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250606","37741.61","187.12","0.5","37554.49","37590.44","37756.15","37590.42","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250606","2769.33","12.86","0.47","2756.47","2763.18","2774.8","2762.44","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250606","4570","10","0.22","4560","4570","4585","4530","60100","273934","55198","3860","5260"
"130A","Veritas_In_Silico","東証GR","医薬品","20250606","651","-14","-2.11","665","659","663","649","11400","7450","4223","565","765"
"1332","ニッスイ","東証PR","水産・農林","20250606","834.6","-3","-0.36","837.6","835","841.5","834.6","535800","448104","260754","687.6","987.6"
"1333","マルハニチロ","東証PR","水産・農林","20250606","3048","-9","-0.29","3057","3044","3066","3044","134900","412185","154164","2357","3757"
"135A","VRAIN_Solution","東証GR","情報通信","20250606","2424","-99","-3.92","2523","2455","2550","2412","149900","367386","24507","2023","3025"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250606","1090","6","0.55","1084","1084","1095","1083","46000","50107","43503","784","1384"
"1376","カネコ種苗","東証ST","水産・農林","20250606","1376","-4","-0.29","1380","1380","1380","1376","3700","5094","16199","1080","1680"
"1377","サカタのタネ","東証PR","水産・農林","20250606","3395","-10","-0.29","3405","3400","3410","3380","68500","232415","157564","2705","4105"
"1379","ホクト","東証PR","水産・農林","20250606","1800","14","0.78","1786","1786","1802","1786","47100","84647","60046","1386","2186"
"137A","Cocolive","東証GR","情報通信","20250606","1315","2","0.15","1313","1302","1316","1288","3200","4175","3906","1013","1613"
"1380","秋川牧園","東証ST","水産・農林","20250606","984","-5","-0.51","989","989","989","984","400","394","4112","839","1139"
"1381","アクシーズ","東証ST","水産・農林","20250606","3100","0","0","3100","3100","3100","3100","2000","6200","17414","2400","3800"
"1382","ホーブ","東証ST","水産・農林","20250606","1821","19","1.05","1802","1802","1821","1793","2900","5225","1388","1402","2202"
"1383","ベルグアース","東証ST","水産・農林","20250606","2955","-13","-0.44","2968","2968","2968","2955","1200","3553","4768","2468","3470"
"1384","ホクリヨウ","東証ST","水産・農林","20250606","1426","-26","-1.79","1452","1452","1452","1425","19000","27288","12063","1152","1752"
"138A","光フードサービス","東証GR","小売","20250606","1845","0","0","1845","1845","1845","1845","100","185","1830","1445","2245"
"1401","エムビーエス","東証GR","建設","20250606","832","-12","-1.42","844","846","848","832","3400","2873","6433","694","994"
"1407","ウエストホールディングス","東証ST","建設","20250606","1488","-4","-0.27","1492","1492","1514","1488","105400","157774","68489","1192","1792"
"1414","ショーボンドホールディングス","東証PR","建設","20250606","4874","17","0.35","4857","4855","4874","4848","105700","514172","266828","4157","5557"
"1417","ミライト・ワン","東証PR","建設","20250606","2488","-30.5","-1.21","2518.5","2526.5","2530","2488","274000","684918","227217","2018.5","3019"
"1418","インターライフホールディングス","東証ST","建設","20250606","398","-7","-1.73","405","402","404","398","29200","11695","6770","325","485"
"1419","タマホーム","東証PR","建設","20250606","3480","40","1.16","3440","3430","3515","3430","221500","770623","102506","2740","4140"
"141A","トライアルホールディングス","東証GR","小売","20250606","2062","8","0.39","2054","2033","2080","2018","716500","1467141","252334","1554","2554"
"1420","サンヨーホームズ","東証ST","建設","20250606","683","2","0.29","681","681","684","681","4000","2731","8619","581","781"
"1429","日本アクア","東証PR","建設","20250606","784","7","0.9","777","781","787","779","29000","22733","27252","627","927"
"142A","ジンジブ","東証GR","サービス","20250606","608","9","1.5","599","609","615","599","4800","2900","1765","499","699"
"1430","ファーストコーポレーション","東証ST","建設","20250606","854","6","0.71","848","853","859","851","30600","26147","11412","698","998"
"1431","Lib_Work","東証GR","建設","20250606","695","-2","-0.29","697","696","699","695","15700","10935","16785","597","797"
"1433","ベステラ","東証PR","建設","20250606","1132","12","1.07","1120","1127","1132","1120","27800","31369","11697","820","1420"
"1434","JESCOホールディングス","東証ST","建設","20250606","876","7","0.81","869","869","876","864","18100","15746","6092","719","1019"
"1435","robot_home","東証ST","不動産","20250606","150","1","0.67","149","149","150","148","235900","35227","13669","99","199"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20250606","2189","45","2.1","2144","2131","2195","2131","11900","25854","9379","1644","2644"
"1438","岐阜造園","東証ST","建設","20250606","1912","11","0.58","1901","1887","1912","1885","1000","1903","6200","1501","2301"
"143A","イシン","東証GR","サービス","20250606","1478","300","25.47","1178","1149","1478","1075","1095200","1524371","2833","878","1478"
"1443","技研ホールディングス","東証ST","建設","20250606","187","1","0.54","186","186","187","186","40900","7624","3037","136","236"
"1444","ニッソウ","東証GR","建設","20250606","2583","35","1.37","2548","2549","2590","2549","2800","7213","2812","2048","3050"
"1446","キャンディル","東証ST","建設","20250606","562","7","1.26","555","558","562","555","9000","5032","6033","455","655"
"1447","SAAFホールディングス","東証GR","建設","20250606","262","-1","-0.38","263","264","264","261","34700","9120","6405","183","343"
"1450","TANAKEN","東証ST","建設","20250606","1344","18","1.36","1326","1335","1354","1335","6700","8990","11692","1026","1626"
"145A","L_is_B","東証GR","情報通信","20250606","830","-12","-1.43","842","835","849","816","36300","30164","4254","692","992"
"146A","コロンビア・ワークス","東証ST","不動産","20250606","4635","55","1.2","4580","4625","4755","4620","15100","70637","16090","3880","5280"
"147A","ソラコム","東証GR","情報通信","20250606","830","-17","-2.01","847","847","847","827","92100","76860","37477","697","997"
"148A","ハッチ・ワーク","東証GR","情報通信","20250606","2018","-145","-6.7","2163","2148","2148","2004","44000","90274","3862","1663","2663"
"1491","中外鉱業","東証ST","非鉄金属","20250606","51","-1","-1.92","52","51","52","48","5407100","268910","14777","22","82"
"149A","シンカ","東証GR","情報通信","20250606","1108","-15","-1.34","1123","1115","1123","1075","7700","8494","3530","823","1423"
"150A","JSH","東証GR","サービス","20250606","505","6","1.2","499","500","505","499","3900","1953","2854","419","579"
"1514","住石ホールディングス","東証ST","鉱業","20250606","645","-10","-1.53","655","652","659","645","214900","139680","43359","555","755"
"1515","日鉄鉱業","東証PR","鉱業","20250606","7430","-130","-1.72","7560","7630","7640","7250","78000","576936","124115","6060","9060"
"1518","三井松島ホールディングス","東証PR","その他製品","20250606","4580","-40","-0.87","4620","4580","4645","4550","134700","617281","59835","3920","5320"
"151A","ダイブ","東証GR","サービス","20250606","924","-5","-0.54","929","934","949","923","31900","29792","7830","779","1079"
"153A","カウリス","東証GR","情報通信","20250606","1574","5","0.32","1569","1582","1620","1559","105500","166909","10058","1169","1969"
"155A","情報戦略テクノロジー","東証GR","情報通信","20250606","516","15","2.99","501","496","532","496","97800","50155","5350","401","601"
"156A","マテリアルグループ","東証GR","サービス","20250606","736","-3","-0.41","739","735","746","735","29700","21915","7270","589","889"
"157A","グリーンモンスター","東証GR","サービス","20250606","518","-4","-0.77","522","524","524","513","2600","1346","1665","422","622"
"1605","INPEX","東証PR","鉱業","20250606","1975","13","0.66","1962","1968.5","1976.5","1965","3632600","7163690","2486794","1562","2362"
"160A","アズパートナーズ","東証ST","サービス","20250606","2363","-7","-0.3","2370","2378","2378","2346","5300","12476","8450","1870","2870"
"165A","SBIレオスひふみ","東証GR","証券・先物","20250606","189","-2","-1.05","191","190","190","187","176300","33273","19557","141","241"
"1662","石油資源開発","東証PR","鉱業","20250606","994","1","0.1","993","990","996","987","815800","809838","255458","843","1143"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20250606","2894","-41","-1.4","2935","2935","2952","2894","111600","325390","82005","2435","3435"
"166A","タスキホールディングス","東証GR","不動産","20250606","659","0","0","659","660","661","657","132600","87326","35478","559","759"
"167A","リョーサン菱洋ホールディングス","東証PR","卸売","20250606","2567","13","0.51","2554","2583","2590","2561","138000","355554","138618","2054","3055"
"168A","イタミアート","東証GR","その他製品","20250606","1025","-10","-0.97","1035","1041","1041","1025","2000","2059","1507","735","1335"
"1711","SDSホールディングス","東証ST","建設","20250606","253","4","1.61","249","252","253","248","28700","7183","2589","169","329"
"1712","ダイセキ環境ソリューション","東証ST","建設","20250606","1065","-16","-1.48","1081","1082","1084","1062","37400","40008","17921","781","1381"
"1716","第一カッター興業","東証ST","建設","20250606","1372","2","0.15","1370","1376","1386","1371","8700","11978","16464","1070","1670"
"1717","明豊ファシリティワークス","東証ST","サービス","20250606","937","3","0.32","934","938","940","934","18500","17331","11971","784","1084"
"1718","美樹工業","東証ST","建設","20250606","6180","40","0.65","6140","6100","6200","6100","3300","20254","7127","5140","7140"
"1719","安藤・間","東証PR","建設","20250606","1461","16","1.11","1445","1448","1464","1448","398200","581015","264472","1145","1745"
"1720","東急建設","東証PR","建設","20250606","950","15","1.6","935","940","952","939","314400","297893","101423","785","1085"
"1721","コムシスホールディングス","東証PR","建設","20250606","3284","38","1.17","3246","3245","3287","3243","421300","1380990","436772","2546","3946"
"1723","日本電技","東証ST","建設","20250606","4145","70","1.72","4075","4075","4150","4075","21600","89197","67957","3375","4775"
"1724","シンクレイヤ","東証ST","建設","20250606","655","2","0.31","653","653","655","650","5000","3261","3238","553","753"
"1726","ビーアールホールディングス","東証PR","建設","20250606","325","0","0","325","325","327","325","21000","6837","14883","245","405"
"1736","オーテック","東証ST","建設","20250606","1304","-1","-0.08","1305","1305","1305","1302","2900","3780","22298","1005","1605"
"173A","ハンモック","東証GR","情報通信","20250606","1676","-52","-3.01","1728","1746","1746","1675","11300","19168","7307","1328","2128"
"1743","コーアツ工業","東証ST","建設","20250606","1539","-5","-0.32","1544","1558","1559","1537","1700","2633","3509","1144","1944"
"1757","創建エース","東証ST","建設","20250606","20","0","0","20","21","21","20","437300","9027","5953","1","50"
"1758","太洋基礎工業","東証ST","建設","20250606","-","0","0","1855","-","-","-","-","-","4561","1455","2255"
"175A","Will_Smart","東証GR","情報通信","20250606","808","-7","-0.86","815","809","812","805","1100","889","1188","665","965"
"1762","高松コンストラクショングループ","東証PR","建設","20250606","2802","9","0.32","2793","2798","2815","2796","21500","60288","97562","2293","3295"
"1764","工藤建設","東証ST","建設","20250606","2961","-22","-0.74","2983","2958","2998","2958","600","1784","3942","2483","3485"
"1766","東建コーポレーション","東証PR","建設","20250606","13800","120","0.88","13680","13680","13810","13680","14900","205090","185914","10680","16680"
"1768","ソネック","東証ST","建設","20250606","902","3","0.33","899","904","904","899","3100","2796","6765","749","1049"
"176A","レジル","東証GR","電気・ガス","20250606","2057","307","17.54","1750","1870","2119","1869","658900","1322388","39026","1350","2150"
"1770","藤田エンジニアリング","東証ST","建設","20250606","1489","29","1.99","1460","1466","1489","1455","3800","5603","15188","1160","1760"
"1773","ワイ・ティー・エル・コーポレーション・バーハッド（外国株）","東証PR","建設","20250606","68","3","4.62","65","66","68","61","136000","9073","-","35","95"
"1776","三井住建道路","東証ST","建設","20250606","1490","29","1.98","1461","1465","1494","1449","7400","10902","13823","1161","1761"
"177A","コージンバイオ","東証GR","化学","20250606","1704","0","0","1704","1704","1769","1684","5100","8713","8710","1304","2104"
"1780","ヤマウラ","東証PR","建設","20250606","1223","6","0.49","1217","1218","1228","1216","9100","11118","25810","917","1517"
"1783","fantasista","東証ST","不動産","20250606","43","0","0","43","43","43","42","132800","5627","7312","13","73"
"1786","オリエンタル白石","東証PR","建設","20250606","362","1","0.28","361","364","367","362","291000","105904","50249","281","441"
"1787","ナカボーテック","東証ST","建設","20250606","5230","30","0.58","5200","5260","5260","5200","800","4183","13611","4200","6200"
"1788","三東工業社","東証ST","建設","20250606","4020","25","0.63","3995","3995","4060","3985","800","3218","2758","3295","4695"
"1793","大本組","東証ST","建設","20250606","1174","1","0.09","1173","1172","1175","1169","2100","2460","31456","873","1473"
"1795","マサル","東証ST","建設","20250606","4070","-15","-0.37","4085","4095","4095","4070","300","1224","3668","3385","4785"
"1798","守谷商会","東証ST","建設","20250606","-","0","0","3830","-","-","-","-","-","8656","3130","4530"
"1799","第一建設工業","東証ST","建設","20250606","2894","29","1.01","2865","2865","2899","2854","8100","23294","60364","2365","3365"
"1801","大成建設","東証PR","建設","20250606","8127","153","1.92","7974","8050","8156","8042","571300","4640456","1488594","6474","9474"
"1802","大林組","東証PR","建設","20250606","2171","27.5","1.28","2143.5","2141","2176","2138","1737500","3761115","1566397","1643.5","2643.5"
"1803","清水建設","東証PR","建設","20250606","1641.5","63","3.99","1578.5","1582","1641.5","1578.5","3020200","4893997","1176446","1178.5","1978.5"
"1807","佐藤渡辺","東証ST","建設","20250606","1632","0","0","1632","1641","1641","1630","700","1145","10431","1232","2032"
