"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250723","41171.32","1396.4","3.51","39774.92","40189.18","41342.59","40087.86","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250723","2926.38","90.19","3.18","2836.19","2868.76","2937.71","2863.18","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250723","4585","25","0.55","4560","4595","4595","4535","38900","177809","55379","3860","5260"
"130A","Veritas_In_Silico","東証GR","医薬品","20250723","650","7","1.09","643","643","659","643","63900","41567","4217","543","743"
"1332","ニッスイ","東証PR","水産・農林","20250723","871.4","3.5","0.4","867.9","871.2","878.7","868.3","1098900","959095","272252","717.9","1018"
"1333","マルハニチロ","東証PR","水産・農林","20250723","3061","13","0.43","3048","3068","3076","3049","145200","444717","154822","2348","3748"
"135A","VRAIN_Solution","東証GR","情報通信","20250723","2102","98","4.89","2004","2054","2150","2041","157100","329798","21251","1504","2504"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250723","1125","7","0.63","1118","1122","1126","1120","59600","66961","44900","818","1418"
"1376","カネコ種苗","東証ST","水産・農林","20250723","1384","13","0.95","1371","1374","1384","1372","7100","9803","16293","1071","1671"
"1377","サカタのタネ","東証PR","水産・農林","20250723","3340","15","0.45","3325","3330","3365","3325","117100","391699","155012","2625","4025"
"1379","ホクト","東証PR","水産・農林","20250723","1823","9","0.5","1814","1817","1829","1813","53500","97492","60814","1414","2214"
"137A","Cocolive","東証GR","情報通信","20250723","1259","-33","-2.55","1292","1298","1312","1256","59700","76507","3740","992","1592"
"1380","秋川牧園","東証ST","水産・農林","20250723","1015","12","1.2","1003","1004","1015","1004","300","302","4242","703","1303"
"1381","アクシーズ","東証ST","水産・農林","20250723","2979","8","0.27","2971","2980","2997","2971","3100","9238","16735","2471","3475"
"1382","ホーブ","東証ST","水産・農林","20250723","1825","6","0.33","1819","1825","1825","1825","200","365","1391","1419","2219"
"1383","ベルグアース","東証ST","水産・農林","20250723","2982","-23","-0.77","3005","3010","3010","2981","1200","3591","4812","2305","3705"
"1384","ホクリヨウ","東証ST","水産・農林","20250723","1592","8","0.51","1584","1581","1600","1571","13400","21272","13467","1184","1984"
"138A","光フードサービス","東証GR","小売","20250723","2109","39","1.88","2070","2139","2139","2109","1700","3620","2092","1570","2570"
"1401","エムビーエス","東証GR","建設","20250723","1231","-6","-0.49","1237","1239","1239","1207","32100","39110","9518","937","1537"
"1407","ウエストホールディングス","東証ST","建設","20250723","1493","14","0.95","1479","1487","1513","1487","455100","682691","68719","1179","1779"
"1414","ショーボンドホールディングス","東証PR","建設","20250723","4818","77","1.62","4741","4762","4818","4749","244700","1175007","263762","4041","5441"
"1417","ミライト・ワン","東証PR","建設","20250723","2657.5","14","0.53","2643.5","2665","2677.5","2625.5","394900","1047513","242697","2143.5","3144"
"1418","インターライフホールディングス","東証ST","建設","20250723","398","-5","-1.24","403","405","405","396","53500","21374","6770","323","483"
"1419","タマホーム","東証PR","建設","20250723","3470","75","2.21","3395","3425","3480","3410","158500","547285","102212","2695","4095"
