"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250813","43274.67","556.5","1.3","42718.17","43090.91","43451.46","43008.2","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250813","3091.91","25.54","0.83","3066.37","3083.5","3103.01","3077.11","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250813","4480","-20","-0.44","4500","4500","4515","4470","35800","160941","54111","3800","5200"
"130A","Veritas_In_Silico","東証GR","医薬品","20250813","749","-25","-3.23","774","767","767","741","130800","97874","4859","624","924"
"1332","ニッスイ","東証PR","水産・農林","20250813","982.4","8.1","0.83","974.3","970.7","987","967.8","1387500","1360155","306932","824.3","1124.5"
"1333","マルハニチロ","東証PR","水産・農林","20250813","3270","20","0.62","3250","3250","3270","3240","198700","647251","165393","2550","3950"
"135A","VRAIN_Solution","東証GR","情報通信","20250813","2323","39","1.71","2284","2300","2400","2283","105500","247025","23486","1784","2784"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250813","1104","6","0.55","1098","1100","1115","1093","89100","98428","44061","798","1398"
"1376","カネコ種苗","東証ST","水産・農林","20250813","1412","2","0.14","1410","1416","1416","1406","6900","9722","16623","1110","1710"
"1377","サカタのタネ","東証PR","水産・農林","20250813","3585","-40","-1.1","3625","3620","3635","3575","85700","307746","162798","2925","4325"
"1379","ホクト","東証PR","水産・農林","20250813","1848","-24","-1.28","1872","1870","1872","1846","61400","113864","61648","1472","2272"
"137A","Cocolive","東証GR","情報通信","20250813","1405","25","1.81","1380","1384","1435","1358","46300","64940","4174","1080","1680"
"1380","秋川牧園","東証ST","水産・農林","20250813","1014","-26","-2.5","1040","1040","1040","999","11500","11697","4238","740","1340"
"1381","アクシーズ","東証ST","水産・農林","20250813","3015","5","0.17","3010","3015","3050","3015","2700","8166","16937","2310","3710"
"1382","ホーブ","東証ST","水産・農林","20250813","1765","-3","-0.17","1768","1777","1777","1761","1500","2652","1345","1368","2168"
"1383","ベルグアース","東証ST","水産・農林","20250813","2990","0","0","2990","2990","2997","2985","1700","5085","4825","2490","3490"
"1384","ホクリヨウ","東証ST","水産・農林","20250813","1786","28","1.59","1758","1786","1799","1757","66100","117561","15108","1358","2158"
"138A","光フードサービス","東証GR","小売","20250813","2386","-11","-0.46","2397","2404","2404","2360","800","1910","2367","1897","2897"
