"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250717","39901.19","237.79","0.6","39663.4","39492.02","39910.96","39370.43","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250717","2839.81","20.41","0.72","2819.4","2816.25","2840.76","2811.82","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250717","4605","-35","-0.75","4640","4640","4640","4595","22300","102789","55620","3940","5340"
"130A","Veritas_In_Silico","東証GR","医薬品","20250717","679","45","7.1","634","641","679","640","96600","64354","4405","534","734"
"1332","ニッスイ","東証PR","水産・農林","20250717","874.3","-0.2","-0.02","874.5","866.9","875","865.9","687500","599243","273158","724.5","1024.5"
"1333","マルハニチロ","東証PR","水産・農林","20250717","3049","-12","-0.39","3061","3055","3065","3047","121700","371547","154215","2361","3761"
"135A","VRAIN_Solution","東証GR","情報通信","20250717","2210","42","1.94","2168","2150","2270","2110","249200","547961","22343","1668","2668"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250717","1112","2","0.18","1110","1110","1114","1103","24000","26604","44381","810","1410"
"1376","カネコ種苗","東証ST","水産・農林","20250717","1377","1","0.07","1376","1375","1384","1375","2200","3035","16211","1076","1676"
"1377","サカタのタネ","東証PR","水産・農林","20250717","3350","-10","-0.3","3360","3365","3365","3320","181800","607619","155476","2660","4060"
"1379","ホクト","東証PR","水産・農林","20250717","1810","12","0.67","1798","1798","1811","1798","26400","47688","60380","1398","2198"
"137A","Cocolive","東証GR","情報通信","20250717","1339","67","5.27","1272","1288","1362","1275","33100","43686","3978","972","1572"
"1380","秋川牧園","東証ST","水産・農林","20250717","1014","-9","-0.88","1023","1028","1028","1003","2500","2531","4238","723","1323"
"1381","アクシーズ","東証ST","水産・農林","20250717","2939","21","0.72","2918","2918","2940","2918","1600","4689","16510","2418","3420"
"1382","ホーブ","東証ST","水産・農林","20250717","1880","0","0","1880","1880","1880","1880","100","188","1433","1480","2280"
"1383","ベルグアース","東証ST","水産・農林","20250717","2997","20","0.67","2977","2980","2997","2973","2600","7762","4836","2477","3480"
"1384","ホクリヨウ","東証ST","水産・農林","20250717","1580","4","0.25","1576","1562","1592","1561","11200","17676","13365","1176","1976"
"138A","光フードサービス","東証GR","小売","20250717","2119","102","5.06","2017","2067","2119","2024","4900","10146","2102","1517","2517"
"1401","エムビーエス","東証GR","建設","20250717","1200","43","3.72","1157","1158","1206","1158","34600","41244","9278","857","1457"
"1407","ウエストホールディングス","東証ST","建設","20250717","1478","-7","-0.47","1485","1501","1532","1457","917300","1363452","68029","1185","1785"
"1414","ショーボンドホールディングス","東証PR","建設","20250717","4752","77","1.65","4675","4665","4752","4657","200300","943823","260149","3975","5375"
"1417","ミライト・ワン","東証PR","建設","20250717","2645","19","0.72","2626","2615","2648.5","2602","361700","953510","241555","2126","3126"
"1418","インターライフホールディングス","東証ST","建設","20250717","406","4","1","402","400","410","397","103500","42007","6906","322","482"
"1419","タマホーム","東証PR","建設","20250717","3425","-15","-0.44","3440","3440","3445","3400","160100","548261","100886","2740","4140"
"141A","トライアルホールディングス","東証GR","小売","20250717","2431","-1","-0.04","2432","2428","2497","2420","1076700","2644442","297489","1932","2932"
"1420","サンヨーホームズ","東証ST","建設","20250717","681","-1","-0.15","682","682","683","681","8100","5522","8594","582","782"
"1429","日本アクア","東証PR","建設","20250717","800","0","0","800","795","804","795","32300","25761","27808","650","950"
"142A","ジンジブ","東証GR","サービス","20250717","679","9","1.34","670","680","680","640","46000","30746","1971","570","770"
"1430","ファーストコーポレーション","東証ST","建設","20250717","890","2","0.23","888","892","892","882","33600","29808","11894","738","1038"
"1431","Lib_Work","東証GR","建設","20250717","687","1","0.15","686","686","688","682","7600","5212","16592","586","786"
"1433","ベステラ","東証PR","建設","20250717","1114","-3","-0.27","1117","1123","1127","1114","40000","44810","11534","817","1417"
"1434","JESCOホールディングス","東証ST","建設","20250717","928","3","0.32","925","925","928","919","22800","21054","6453","775","1075"
"1435","robot_home","東証ST","不動産","20250717","151","0","0","151","150","153","150","77500","11745","13760","101","201"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20250717","2210","8","0.36","2202","2202","2219","2200","1900","4189","9469","1702","2702"
"1438","岐阜造園","東証ST","建設","20250717","1889","-6","-0.32","1895","1895","1941","1866","13000","24772","6125","1495","2295"
"143A","イシン","東証GR","サービス","20250717","1017","3","0.3","1014","1018","1029","1010","12900","13134","1966","714","1314"
"1443","技研ホールディングス","東証ST","建設","20250717","194","0","0","194","194","195","193","28200","5485","3150","144","244"
"1444","ニッソウ","東証GR","建設","20250717","2780","15","0.54","2765","2765","2780","2765","3000","8312","3027","2265","3265"
"1446","キャンディル","東証ST","建設","20250717","560","-3","-0.53","563","561","561","560","1700","953","6011","463","663"
"1447","SAAFホールディングス","東証GR","建設","20250717","251","-1","-0.4","252","254","254","250","34400","8657","6136","172","332"
"1450","TANAKEN","東証ST","建設","20250717","1412","13","0.93","1399","1399","1415","1398","6800","9547","12284","1099","1699"
"145A","L_is_B","東証GR","情報通信","20250717","1047","-13","-1.23","1060","1060","1087","1040","87900","93554","5366","760","1360"
"146A","コロンビア・ワークス","東証ST","不動産","20250717","5320","-120","-2.21","5440","5400","5470","5320","32100","172691","18468","4440","6440"
"147A","ソラコム","東証GR","情報通信","20250717","935","14","1.52","921","921","946","917","115200","107677","42300","771","1071"
"148A","ハッチ・ワーク","東証GR","情報通信","20250717","2289","150","7.01","2139","2140","2300","2140","23100","51835","4380","1639","2639"
"1491","中外鉱業","東証ST","非鉄金属","20250717","61","-1","-1.61","62","64","65","60","7774000","479037","17675","32","92"
"149A","シンカ","東証GR","情報通信","20250717","1008","18","1.82","990","1005","1008","994","2100","2107","3212","840","1140"
"150A","JSH","東証GR","サービス","20250717","447","21","4.93","426","426","447","426","21400","9375","2526","346","506"
"1514","住石ホールディングス","東証ST","鉱業","20250717","606","3","0.5","603","600","610","598","123700","74889","40737","503","703"
"1515","日鉄鉱業","東証PR","鉱業","20250717","7360","-190","-2.52","7550","7490","7540","7360","26700","198111","122946","6050","9050"
"1518","三井松島ホールディングス","東証PR","その他製品","20250717","5120","20","0.39","5100","5120","5130","5070","31500","160542","66890","4100","6100"
"151A","ダイブ","東証GR","サービス","20250717","928","-4","-0.43","932","932","936","923","10200","9501","7878","782","1082"
"153A","カウリス","東証GR","情報通信","20250717","1739","18","1.05","1721","1725","1740","1690","64000","109872","11113","1321","2121"
"155A","情報戦略テクノロジー","東証GR","情報通信","20250717","490","3","0.62","487","488","494","488","9100","4472","5081","407","567"
"156A","マテリアルグループ","東証GR","サービス","20250717","770","37","5.05","733","748","773","745","90200","68711","7605","583","883"
"157A","グリーンモンスター","東証GR","サービス","20250717","508","8","1.6","500","503","509","503","5500","2782","1633","400","600"
"1605","INPEX","東証PR","鉱業","20250717","2048.5","-21.5","-1.04","2070","2057","2059","2035","3423200","7006428","2579340","1570","2570"
"160A","アズパートナーズ","東証ST","サービス","20250717","2700","-46","-1.68","2746","2778","2800","2700","21000","57861","9655","2246","3250"
"165A","SBIレオスひふみ","東証GR","証券・先物","20250717","201","3","1.52","198","198","202","197","241100","47989","20798","148","248"
"1662","石油資源開発","東証PR","鉱業","20250717","1038","-6","-0.57","1044","1033","1038","1023","501900","518777","266766","744","1344"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20250717","2788","-5","-0.18","2793","2786","2794","2761","70700","196536","79001","2293","3295"
"166A","タスキホールディングス","東証GR","不動産","20250717","672","-2","-0.3","674","671","677","671","385600","259585","36380","574","774"
"167A","リョーサン菱洋ホールディングス","東証PR","卸売","20250717","2738","23","0.85","2715","2719","2742","2691","113100","307595","147852","2215","3215"
"168A","イタミアート","東証GR","その他製品","20250717","1011","1","0.1","1010","1015","1018","1011","4000","4050","1486","710","1310"
"1711","SDSホールディングス","東証ST","建設","20250717","233","-1","-0.43","234","235","235","230","28200","6546","2384","154","314"
"1712","ダイセキ環境ソリューション","東証ST","建設","20250717","1159","29","2.57","1130","1130","1164","1130","46300","53457","19503","830","1430"
"1716","第一カッター興業","東証ST","建設","20250717","1285","10","0.78","1275","1274","1285","1273","8200","10503","15420","975","1575"
"1717","明豊ファシリティワークス","東証ST","サービス","20250717","1004","-4","-0.4","1008","1003","1006","998","24700","24744","12827","708","1308"
"1718","美樹工業","東証ST","建設","20250717","6590","70","1.07","6520","6520","6620","6520","1400","9196","7600","5520","7520"
"1719","安藤・間","東証PR","建設","20250717","1544","0","0","1544","1540","1551","1535","391000","603883","279497","1144","1944"
"1720","東急建設","東証PR","建設","20250717","1036","-2","-0.19","1038","1040","1047","1029","351200","363849","110605","738","1338"
"1721","コムシスホールディングス","東証PR","建設","20250717","3461","17","0.49","3444","3432","3479","3432","354700","1227075","460313","2744","4144"
"1723","日本電技","東証ST","建設","20250717","4630","15","0.33","4615","4615","4650","4605","5900","27326","75909","3915","5320"
"1724","シンクレイヤ","東証ST","建設","20250717","663","3","0.45","660","660","663","652","5700","3764","3278","560","760"
"1726","ビーアールホールディングス","東証PR","建設","20250717","329","-1","-0.3","330","331","332","329","39900","13174","15067","250","410"
"1736","オーテック","東証ST","建設","20250717","1385","-3","-0.22","1388","1389","1391","1381","4700","6520","23684","1088","1688"
"173A","ハンモック","東証GR","情報通信","20250717","1600","-11","-0.68","1611","1611","1611","1600","3500","5609","6976","1211","2011"
"1743","コーアツ工業","東証ST","建設","20250717","1572","2","0.13","1570","1570","1580","1570","1500","2360","3584","1170","1970"
"1757","創建エース","東証ST","建設","20250717","15","1","7.14","14","15","15","14","1894900","27448","4465","1","44"
"1758","太洋基礎工業","東証ST","建設","20250717","-","0","0","1856","-","-","-","-","-","4564","1456","2256"
"175A","Will_Smart","東証GR","情報通信","20250717","1095","150","15.87","945","950","1095","942","320600","339245","1609","795","1095"
"1762","高松コンストラクショングループ","東証PR","建設","20250717","3080","5","0.16","3075","3055","3095","3055","14300","44028","107241","2375","3775"
"1764","工藤建設","東証ST","建設","20250717","2659","19","0.72","2640","2640","2659","2640","200","530","3540","2140","3140"
"1766","東建コーポレーション","東証PR","建設","20250717","14030","10","0.07","14020","13950","14050","13950","7500","105089","189012","11020","17020"
"1768","ソネック","東証ST","建設","20250717","893","-5","-0.56","898","898","899","893","4500","4034","6698","748","1048"
"176A","レジル","東証GR","電気・ガス","20250717","1881","3","0.16","1878","1872","1904","1860","46400","87482","35688","1478","2278"
"1770","藤田エンジニアリング","東証ST","建設","20250717","1517","-62","-3.93","1579","1562","1564","1517","2200","3408","15473","1179","1979"
"1773","ワイ・ティー・エル・コーポレーション・バーハッド（外国株）","東証PR","建設","20250717","80","-4","-4.76","84","84","85","79","56000","4564","-","54","114"
"1776","三井住建道路","東証ST","建設","20250717","1548","-12","-0.77","1560","1560","1560","1531","12800","19776","14362","1160","1960"
"177A","コージンバイオ","東証GR","化学","20250717","1716","19","1.12","1697","1697","1754","1675","26900","46255","8772","1297","2097"
"1780","ヤマウラ","東証PR","建設","20250717","1296","7","0.54","1289","1285","1298","1281","7800","10054","27350","989","1589"
"1783","fantasista","東証ST","不動産","20250717","58","-2","-3.33","60","60","60","56","2671300","155114","9862","30","90"
"1786","オリエンタル白石","東証PR","建設","20250717","376","1","0.27","375","374","377","373","122000","45778","52192","295","455"
"1787","ナカボーテック","東証ST","建設","20250717","5340","30","0.56","5310","5340","5340","5340","200","1068","13897","4310","6310"
"1788","三東工業社","東証ST","建設","20250717","3860","-90","-2.28","3950","3860","3860","3860","100","386","2648","3250","4650"
"1793","大本組","東証ST","建設","20250717","1215","-20","-1.62","1235","1221","1234","1192","4500","5387","32555","935","1535"
"1795","マサル","東証ST","建設","20250717","4070","30","0.74","4040","4060","4070","4060","400","1626","3668","3340","4740"
"1798","守谷商会","東証ST","建設","20250717","3960","40","1.02","3920","3925","4005","3925","3000","11955","8950","3220","4620"
"1799","第一建設工業","東証ST","建設","20250717","3020","10","0.33","3010","3035","3035","3015","3300","9972","62993","2310","3710"
"1801","大成建設","東証PR","建設","20250717","8591","60","0.7","8531","8600","8693","8555","632200","5437410","1573583","7031","10035"
"1802","大林組","東証PR","建設","20250717","2212","46","2.12","2166","2167","2220","2165","1874500","4129862","1595979","1666","2666"
"1803","清水建設","東証PR","建設","20250717","1663.5","37.5","2.31","1626","1633.5","1664","1632","1718400","2842080","1192213","1226","2026"
"1807","佐藤渡辺","東証ST","建設","20250717","1660","0","0","1660","1669","1683","1659","2900","4823","10610","1260","2060"
"1808","長谷工コーポレーション","東証PR","建設","20250717","2245","47.5","2.16","2197.5","2210","2250.5","2204","838500","1874530","675283","1697.5","2697.5"
"1810","松井建設","東証ST","建設","20250717","1204","0","0","1204","1193","1214","1193","10700","12897","36818","904","1504"
"1811","錢高組","東証ST","建設","20250717","4325","15","0.35","4310","4350","4350","4255","1300","5613","31802","3610","5010"
"1812","鹿島建設","東証PR","建設","20250717","3695","22","0.6","3673","3661","3704","3656","922500","3405111","1953384","2973","4373"
"1813","不動テトラ","東証PR","建設","20250717","2236","-8","-0.36","2244","2242","2250","2230","43100","96455","36871","1744","2744"
"1814","大末建設","東証PR","建設","20250717","2210","0","0","2210","2200","2236","2200","26000","57562","23457","1710","2710"
"1815","鉄建建設","東証PR","建設","20250717","3035","20","0.66","3015","3015","3035","2999","30800","93023","45446","2315","3715"
"1820","西松建設","東証PR","建設","20250717","4974","89","1.82","4885","4910","4974","4885","136300","674933","207871","4185","5585"
"1821","三井住友建設","東証PR","建設","20250717","596","0","0","596","596","597","596","178000","106089","96953","496","696"
"1822","大豊建設","東証ST","建設","20250717","828","15","1.85","813","813","830","809","115800","95214","74864","663","963"
"1826","佐田建設","東証ST","建設","20250717","1124","9","0.81","1115","1115","1127","1112","88100","98966","17446","815","1415"
"1827","ナカノフドー建設","東証ST","建設","20250717","720","8","1.12","712","710","725","710","83700","60213","24839","562","862"
"1828","田辺工業","東証ST","建設","20250717","2560","63","2.52","2497","2533","2593","2500","41100","104332","27464","1997","2997"
"1833","奥村組","東証PR","建設","20250717","4375","10","0.23","4365","4350","4380","4350","42200","184352","169160","3665","5070"
"1835","東鉄工業","東証PR","建設","20250717","4115","75","1.86","4040","4040","4115","4025","92700","379563","148552","3340","4740"
"1840","土屋ホールディングス","東証ST","建設","20250717","234","0","0","234","234","234","233","16000","3744","6031","154","314"
"1841","サンユー建設","東証ST","建設","20250717","1084","-16","-1.45","1100","1106","1106","1078","1500","1640","4336","800","1400"
"1844","大盛工業","東証ST","建設","20250717","435","5","1.16","430","430","441","430","265500","115629","8123","350","510"
"1847","イチケン","東証ST","建設","20250717","3065","10","0.33","3055","3060","3080","3050","7200","22085","22327","2355","3755"
"1848","富士ピー・エス","東証ST","建設","20250717","498","-8","-1.58","506","506","509","490","24700","12330","9264","406","606"
"184A","学びエイド","東証GR","情報通信","20250717","550","10","1.85","540","539","567","539","35900","20055","1872","440","640"
"1850","南海辰村建設","東証ST","建設","20250717","318","2","0.63","316","317","318","316","13100","4154","9170","236","396"
"1852","淺沼組","東証PR","建設","20250717","765","2","0.26","763","760","767","755","242900","184782","61802","613","913"
"1853","森組","東証ST","建設","20250717","302","0","0","302","302","302","301","8300","2506","9906","222","382"
"1860","戸田建設","東証PR","建設","20250717","952.5","10.4","1.1","942.1","938.6","954","938","316800","300733","307331","792.1","1092.5"
"1861","熊谷組","東証PR","建設","20250717","4520","40","0.89","4480","4485","4560","4475","143500","649204","195651","3780","5180"
"1866","北野建設","東証ST","建設","20250717","3995","20","0.5","3975","3975","3995","3955","1400","5561","25316","3275","4675"
"1867","植木組","東証ST","建設","20250717","2017","2","0.1","2015","2016","2025","2015","1600","3228","13864","1515","2515"
"186A","アストロスケールホールディングス","東証GR","サービス","20250717","661","12","1.85","649","649","664","643","1630300","1067772","89581","549","749"
"1870","矢作建設工業","東証PR","建設","20250717","1916","11","0.58","1905","1904","1917","1886","175700","334891","85468","1505","2305"
"1871","ピーエス・コンストラクション","東証PR","建設","20250717","1759","-28","-1.57","1787","1781","1787","1759","62900","111363","83528","1387","2187"
"1873","日本ハウスホールディングス","東証PR","建設","20250717","292","1","0.34","291","291","292","290","56600","16481","11680","211","371"
"1878","大東建託","東証PR","不動産","20250717","15450","110","0.72","15340","15350","15450","15325","148500","2289622","1064798","11340","19340"
"1879","新日本建設","東証PR","建設","20250717","1708","23","1.36","1685","1684","1713","1671","62900","106879","104804","1285","2085"
