"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20251001","44550.85","-381.78","-0.85","44932.63","44831.95","44874.42","44357.65","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20251001","3094.74","-42.86","-1.37","3137.6","3122.68","3124.04","3080.93","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20251001","4865","-80","-1.62","4945","4945","4945","4830","55500","269891","58761","4245","5650"
"130A","Veritas_In_Silico","東証GR","医薬品","20251001","699","-25","-3.45","724","736","736","686","124100","87658","4534","574","874"
"1332","ニッスイ","東証PR","水産・農林","20251001","1035","-7.5","-0.72","1042.5","1037","1043.5","1027.5","972800","1007057","323365","742.5","1342.5"
"1333","マルハニチロ","東証PR","水産・農林","20251001","3393","-38","-1.11","3431","3458","3462","3384","164700","560625","171614","2731","4131"
"135A","VRAIN_Solution","東証GR","情報通信","20251001","2461","-129","-4.98","2590","2590","2602","2455","77400","193487","25183","2090","3090"
"1375","ユキグニファクトリー","東証PR","水産・農林","20251001","1055","-7","-0.66","1062","1062","1062","1049","92000","96968","42106","762","1362"
"1376","カネコ種苗","東証ST","水産・農林","20251001","1440","-67","-4.45","1507","1500","1500","1436","27400","39762","16953","1107","1907"
"1377","サカタのタネ","東証PR","水産・農林","20251001","3560","-85","-2.33","3645","3630","3630","3540","109800","391862","161662","2945","4345"
"1379","ホクト","東証PR","水産・農林","20251001","1868","-41","-2.15","1909","1909","1910","1861","58300","109284","62315","1509","2309"
"137A","Cocolive","東証GR","情報通信","20251001","1375","-55","-3.85","1430","1430","1430","1366","10800","15045","4156","1130","1730"
"1380","秋川牧園","東証ST","水産・農林","20251001","1008","-17","-1.66","1025","1030","1030","1008","3500","3555","4212","725","1325"
"1381","アクシーズ","東証ST","水産・農林","20251001","3055","5","0.16","3050","3075","3075","3040","900","2754","17161","2350","3750"
"1382","ホーブ","東証ST","水産・農林","20251001","2545","-142","-5.28","2687","2688","2885","2528","88900","245952","1939","2187","3190"
"1383","ベルグアース","東証ST","水産・農林","20251001","3040","5","0.16","3035","3040","3045","3020","1600","4849","4905","2335","3735"
"1384","ホクリヨウ","東証ST","水産・農林","20251001","2374","-80","-3.26","2454","2456","2483","2352","77900","187734","20082","1954","2954"
"138A","光フードサービス","東証GR","小売","20251001","2812","176","6.68","2636","2657","2945","2602","22700","63294","2790","2136","3140"
"1401","エムビーエス","東証GR","建設","20251001","1375","-55","-3.85","1430","1426","1426","1366","18500","25596","10632","1130","1730"
"1407","ウエストホールディングス","東証ST","建設","20251001","1852","-107","-5.46","1959","1925","1933","1852","315900","593822","85243","1559","2359"
"1414","ショーボンドホールディングス","東証PR","建設","20251001","4810","-56","-1.15","4866","4850","4851","4795","265500","1278637","263324","4166","5566"
"1417","ミライト・ワン","東証PR","建設","20251001","2829","-56","-1.94","2885","2863","2879","2796.5","386800","1093237","258359","2385","3385"
"1418","インターライフホールディングス","東証ST","建設","20251001","411","-10","-2.38","421","424","424","411","67000","27818","6991","341","501"
"1419","タマホーム","東証PR","建設","20251001","3565","-85","-2.33","3650","3640","3640","3565","176800","635546","105010","2950","4350"
"141A","トライアルホールディングス","東証GR","小売","20251001","2268","-83","-3.53","2351","2338","2339","2267","1227500","2806069","277564","1851","2851"
"1420","サンヨーホームズ","東証ST","建設","20251001","705","-10","-1.4","715","715","715","703","15600","11058","8897","565","865"
"1429","日本アクア","東証PR","建設","20251001","893","-28","-3.04","921","919","921","892","111800","101306","31041","771","1071"
"142A","ジンジブ","東証GR","サービス","20251001","807","-55","-6.38","862","877","877","807","62400","51461","2342","712","1012"
"1430","ファーストコーポレーション","東証ST","建設","20251001","995","-33","-3.21","1028","1027","1027","991","82600","83094","13297","728","1328"
"1431","Lib_Work","東証GR","建設","20251001","745","-12","-1.59","757","754","762","744","83800","62974","17993","607","907"
"1433","ベステラ","東証PR","建設","20251001","1027","-40","-3.75","1067","1065","1065","1027","250200","260814","9480","767","1367"
"1434","JESCOホールディングス","東証ST","建設","20251001","1188","-72","-5.71","1260","1261","1261","1183","120600","145843","8261","960","1560"
"1435","robot_home","東証ST","不動産","20251001","187","-5","-2.6","192","192","192","185","509800","96244","17041","142","242"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20251001","2375","-54","-2.22","2429","2433","2435","2375","12500","30056","10179","1929","2929"
"1438","岐阜造園","東証ST","建設","20251001","1900","-36","-1.86","1936","1921","1921","1889","2300","4375","6161","1536","2336"
"143A","イシン","東証GR","サービス","20251001","999","-16","-1.58","1015","1015","1019","999","3300","3314","1931","715","1315"
"1443","技研ホールディングス","東証ST","建設","20251001","239","-7","-2.85","246","246","246","237","190800","45789","3881","166","326"
"1444","ニッソウ","東証GR","建設","20251001","2781","31","1.13","2750","2766","2795","2765","6100","16940","3028","2250","3250"
"1446","キャンディル","東証ST","建設","20251001","541","-4","-0.73","545","545","545","541","6000","3258","5807","445","645"
"1447","SAAFホールディングス","東証GR","建設","20251001","236","-8","-3.28","244","244","244","236","66900","16053","5769","164","324"
"1450","TANAKEN","東証ST","建設","20251001","1381","-43","-3.02","1424","1427","1427","1381","7500","10462","12014","1124","1724"
"145A","L_is_B","東証GR","情報通信","20251001","1150","-34","-2.87","1184","1181","1181","1140","57000","65584","5894","884","1484"
"146A","コロンビア・ワークス","東証ST","不動産","20251001","3655","-90","-2.4","3745","3715","3760","3620","98800","363561","25383","3045","4445"
