"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20251027","50512.32","1212.67","2.46","49299.65","49905.8","50549.6","49838.98","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20251027","3325.05","55.6","1.7","3269.45","3304.4","3328.93","3299.67","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20251027","5000","100","2.04","4900","4930","5000","4910","30300","150569","60391","4200","5600"
"130A","Veritas_In_Silico","東証GR","医薬品","20251027","573","3","0.53","570","571","583","570","37000","21266","3717","470","670"
"1332","ニッスイ","東証PR","水産・農林","20251027","1092","11.5","1.06","1080.5","1082.5","1097.5","1080.5","956000","1043809","341174","780.5","1380.5"
"1333","マルハニチロ","東証PR","水産・農林","20251027","3471","43","1.25","3428","3449","3480","3436","116800","404783","175559","2728","4128"
"135A","VRAIN_Solution","東証GR","情報通信","20251027","3045","91","3.08","2954","2999","3060","2990","70400","213482","31159","2454","3455"
"1375","ユキグニファクトリー","東証PR","水産・農林","20251027","1057","9","0.86","1048","1051","1058","1050","43100","45450","42186","748","1348"
"1376","カネコ種苗","東証ST","水産・農林","20251027","1783","44","2.53","1739","1759","1799","1750","15300","27279","20991","1339","2139"
"1377","サカタのタネ","東証PR","水産・農林","20251027","4035","10","0.25","4025","4015","4075","3995","277400","1119668","183232","3325","4725"
"1379","ホクト","東証PR","水産・農林","20251027","1892","2","0.11","1890","1892","1902","1892","30300","57411","63115","1490","2290"
"137A","Cocolive","東証GR","情報通信","20251027","1207","7","0.58","1200","1198","1224","1198","13800","16685","3648","900","1500"
"1380","秋川牧園","東証ST","水産・農林","20251027","1006","6","0.6","1000","1001","1010","1001","1200","1207","4204","700","1300"
"1381","アクシーズ","東証ST","水産・農林","20251027","3180","15","0.47","3165","3185","3195","3155","2400","7651","17864","2465","3865"
"1382","ホーブ","東証ST","水産・農林","20251027","2070","-14","-0.67","2084","2134","2151","2069","7800","16384","1577","1584","2584"
