"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250627","40150.79","566.21","1.43","39584.58","39866.36","40267.84","39847.31","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250627","2840.54","35.85","1.28","2804.69","2819.88","2845.08","2817.29","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250627","4505","65","1.46","4440","4485","4505","4450","62600","281089","54413","3740","5140"
"130A","Veritas_In_Silico","東証GR","医薬品","20250627","618","-7","-1.12","625","616","623","610","52900","32545","4009","525","725"
"1332","ニッスイ","東証PR","水産・農林","20250627","867.1","-0.5","-0.06","867.6","867.6","870.6","861.4","1180300","1022310","270908","717.6","1018"
"1333","マルハニチロ","東証PR","水産・農林","20250627","3024","26","0.87","2998","3014","3024","2991","194200","584653","152950","2498","3498"
"135A","VRAIN_Solution","東証GR","情報通信","20250627","2731","-39","-1.41","2770","2770","2789","2680","90800","247898","27610","2270","3270"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250627","1103","12","1.1","1091","1095","1104","1095","40400","44446","44022","791","1391"
"1376","カネコ種苗","東証ST","水産・農林","20250627","1365","5","0.37","1360","1371","1373","1358","7800","10641","16070","1060","1660"
"1377","サカタのタネ","東証PR","水産・農林","20250627","3480","50","1.46","3430","3440","3485","3415","121500","420602","161509","2730","4130"
"1379","ホクト","東証PR","水産・農林","20250627","1801","9","0.5","1792","1796","1801","1789","35400","63618","60080","1392","2192"
"137A","Cocolive","東証GR","情報通信","20250627","1420","-11","-0.77","1431","1445","1445","1412","21700","30901","4219","1131","1731"
"1380","秋川牧園","東証ST","水産・農林","20250627","986","4","0.41","982","994","994","985","1400","1387","4120","832","1132"
"1381","アクシーズ","東証ST","水産・農林","20250627","2919","-166","-5.38","3085","2915","3000","2915","15500","45455","16397","2487","3490"
"1382","ホーブ","東証ST","水産・農林","20250627","1985","-40","-1.98","2025","1964","1995","1902","3300","6420","1513","1575","2375"
"1383","ベルグアース","東証ST","水産・農林","20250627","2902","2","0.07","2900","2905","2912","2902","1600","4655","4683","2400","3400"
"1384","ホクリヨウ","東証ST","水産・農林","20250627","1505","-6","-0.4","1511","1514","1525","1505","17900","27068","12731","1111","1911"
"138A","光フードサービス","東証GR","小売","20250627","2107","19","0.91","2088","2095","2136","2095","2300","4864","2090","1588","2588"
"1401","エムビーエス","東証GR","建設","20250627","1250","-1","-0.08","1251","1255","1277","1238","40600","50866","9665","951","1551"
"1407","ウエストホールディングス","東証ST","建設","20250627","1633","21","1.3","1612","1618","1674","1613","235500","385252","75163","1212","2012"
"1414","ショーボンドホールディングス","東証PR","建設","20250627","4680","-14","-0.3","4694","4635","4680","4619","191100","892208","256207","3916","5316"
"1417","ミライト・ワン","東証PR","建設","20250627","2500","4","0.16","2496","2502","2512","2481.5","332600","831103","228313","1996","2996"
"1418","インターライフホールディングス","東証ST","建設","20250627","389","-1","-0.26","390","395","395","388","38400","15023","6617","310","470"
"1419","タマホーム","東証PR","建設","20250627","3300","50","1.54","3250","3265","3305","3260","158500","521438","97204","2550","3950"
"141A","トライアルホールディングス","東証GR","小売","20250627","2214","27","1.23","2187","2180","2214","2168","731200","1605673","270934","1671","2671"
"1420","サンヨーホームズ","東証ST","建設","20250627","696","-4","-0.57","700","700","702","696","4500","3143","8784","550","850"
"1429","日本アクア","東証PR","建設","20250627","782","-11","-1.39","793","790","795","779","76500","60053","27182","643","943"
"142A","ジンジブ","東証GR","サービス","20250627","570","-2","-0.35","572","582","590","570","6100","3531","1654","472","672"
"1430","ファーストコーポレーション","東証ST","建設","20250627","851","4","0.47","847","849","851","846","12600","10703","11372","697","997"
"1431","Lib_Work","東証GR","建設","20250627","683","-21","-2.98","704","687","688","683","91500","62710","16496","552","852"
"1433","ベステラ","東証PR","建設","20250627","1100","9","0.82","1091","1099","1115","1096","55900","61840","11389","791","1391"
"1434","JESCOホールディングス","東証ST","建設","20250627","931","7","0.76","924","925","931","921","11700","10840","6474","774","1074"
"1435","robot_home","東証ST","不動産","20250627","146","2","1.39","144","146","147","144","314700","45927","13305","93","193"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20250627","2125","2","0.09","2123","2136","2136","2125","4900","10433","9105","1623","2623"
"1438","岐阜造園","東証ST","建設","20250627","1891","0","0","1891","1891","1891","1891","100","189","6132","1491","2291"
