"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250722","39774.92","-44.19","-0.11","39819.11","39864.63","40275.89","39586.53","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250722","2836.19","1.71","0.06","2834.48","2839.07","2863.12","2821.66","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250722","4560","5","0.11","4555","4575","4600","4555","18000","82245","55077","3855","5260"
"130A","Veritas_In_Silico","東証GR","医薬品","20250722","643","-3","-0.46","646","644","660","634","47900","31011","4171","546","746"
"1332","ニッスイ","東証PR","水産・農林","20250722","867.9","-9.9","-1.13","877.8","874.8","882.7","866.7","802300","698791","271158","727.8","1028"
"1333","マルハニチロ","東証PR","水産・農林","20250722","3048","-19","-0.62","3067","3064","3071","3048","133000","406467","154164","2367","3767"
"135A","VRAIN_Solution","東証GR","情報通信","20250722","2004","-109","-5.16","2113","2148","2157","1983","247300","503171","20260","1613","2613"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250722","1118","6","0.54","1112","1117","1124","1115","27200","30421","44620","812","1412"
"1376","カネコ種苗","東証ST","水産・農林","20250722","1371","-2","-0.15","1373","1386","1386","1371","5300","7291","16140","1073","1673"
"1377","サカタのタネ","東証PR","水産・農林","20250722","3325","-30","-0.89","3355","3355","3355","3310","181800","604343","154316","2655","4055"
"1379","ホクト","東証PR","水産・農林","20250722","1814","-1","-0.06","1815","1815","1815","1806","22600","40931","60513","1415","2215"
"137A","Cocolive","東証GR","情報通信","20250722","1292","29","2.3","1263","1267","1305","1267","18400","23724","3839","963","1563"
"1380","秋川牧園","東証ST","水産・農林","20250722","1003","-11","-1.08","1014","1005","1014","1003","1400","1415","4192","714","1314"
"1381","アクシーズ","東証ST","水産・農林","20250722","2971","31","1.05","2940","2947","2971","2940","3600","10609","16690","2440","3440"
"1382","ホーブ","東証ST","水産・農林","20250722","1819","-56","-2.99","1875","1875","1875","1818","1300","2389","1386","1475","2275"
"1383","ベルグアース","東証ST","水産・農林","20250722","3005","24","0.81","2981","2987","3015","2987","2800","8386","4849","2481","3485"
"1384","ホクリヨウ","東証ST","水産・農林","20250722","1584","-4","-0.25","1588","1595","1604","1581","9300","14791","13399","1188","1988"
"138A","光フードサービス","東証GR","小売","20250722","2070","-20","-0.96","2090","2090","2125","2065","1800","3753","2053","1590","2590"
"1401","エムビーエス","東証GR","建設","20250722","1237","71","6.09","1166","1209","1279","1209","123200","153394","9564","866","1466"
"1407","ウエストホールディングス","東証ST","建設","20250722","1479","76","5.42","1403","1428","1515","1425","733400","1087357","68075","1103","1703"
"1414","ショーボンドホールディングス","東証PR","建設","20250722","4741","2","0.04","4739","4758","4783","4740","160400","762645","259547","4039","5439"
"1417","ミライト・ワン","東証PR","建設","20250722","2643.5","21","0.8","2622.5","2623","2650","2622","321900","849482","241419","2122.5","3123"
"1418","インターライフホールディングス","東証ST","建設","20250722","403","-2","-0.49","405","406","407","396","77900","31220","6855","325","485"
