"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20251002","44936.73","385.88","0.87","44550.85","44736.03","45125.96","44659.22","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20251002","3087.4","-7.34","-0.24","3094.74","3094.38","3106.36","3072.2","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20251002","4855","-10","-0.21","4865","4910","4910","4805","29200","141620","58640","4165","5570"
"130A","Veritas_In_Silico","東証GR","医薬品","20251002","687","-12","-1.72","699","699","718","685","74500","51882","4457","599","799"
"1332","ニッスイ","東証PR","水産・農林","20251002","1027","-8","-0.77","1035","1033","1038","1020.5","720400","739944","320866","735","1335"
"1333","マルハニチロ","東証PR","水産・農林","20251002","3368","-25","-0.74","3393","3390","3393","3347","148000","498195","170350","2693","4093"
"135A","VRAIN_Solution","東証GR","情報通信","20251002","2568","107","4.35","2461","2479","2570","2479","55200","140013","26278","1961","2961"
"1375","ユキグニファクトリー","東証PR","水産・農林","20251002","1050","-5","-0.47","1055","1057","1058","1045","65100","68364","41906","755","1355"
"1376","カネコ種苗","東証ST","水産・農林","20251002","1493","53","3.68","1440","1470","1509","1456","20400","30155","17577","1140","1740"
"1377","サカタのタネ","東証PR","水産・農林","20251002","3540","-20","-0.56","3560","3560","3570","3520","59500","210772","160754","2860","4260"
"1379","ホクト","東証PR","水産・農林","20251002","1853","-15","-0.8","1868","1868","1873","1846","47700","88448","61814","1468","2268"
"137A","Cocolive","東証GR","情報通信","20251002","1360","-15","-1.09","1375","1405","1413","1360","6500","9007","4111","1075","1675"
"1380","秋川牧園","東証ST","水産・農林","20251002","1012","4","0.4","1008","1009","1012","1009","200","202","4229","708","1308"
"1381","アクシーズ","東証ST","水産・農林","20251002","3080","25","0.82","3055","3040","3080","3025","2300","6997","17302","2355","3755"
"1382","ホーブ","東証ST","水産・農林","20251002","2423","-122","-4.79","2545","2495","2614","2410","14000","34997","1846","2045","3045"
"1383","ベルグアース","東証ST","水産・農林","20251002","3040","0","0","3040","3040","3040","3040","600","1824","4905","2340","3740"
"1384","ホクリヨウ","東証ST","水産・農林","20251002","2331","-43","-1.81","2374","2350","2383","2323","52100","122232","19718","1874","2874"
"138A","光フードサービス","東証GR","小売","20251002","2896","84","2.99","2812","2833","3135","2722","37500","111094","2873","2312","3315"
"1401","エムビーエス","東証GR","建設","20251002","1325","-50","-3.64","1375","1345","1369","1325","19500","26282","10245","1075","1675"
"1407","ウエストホールディングス","東証ST","建設","20251002","1891","39","2.11","1852","1860","1897","1845","226000","423668","87038","1452","2252"
"1414","ショーボンドホールディングス","東証PR","建設","20251002","4789","-21","-0.44","4810","4816","4824","4781","221300","1061305","262175","4110","5510"
"1417","ミライト・ワン","東証PR","建設","20251002","2783.5","-45.5","-1.61","2829","2801","2828","2768.5","255600","712500","254204","2329","3329"
"1418","インターライフホールディングス","東証ST","建設","20251002","418","7","1.7","411","411","427","410","49300","20391","7110","331","491"
"1419","タマホーム","東証PR","建設","20251002","3520","-45","-1.26","3565","3575","3595","3515","143800","509650","103684","2865","4265"
"141A","トライアルホールディングス","東証GR","小売","20251002","2171","-97","-4.28","2268","2271","2287","2161","1538800","3389169","265693","1768","2768"
