"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20251204","51028.42","1163.74","2.33","49864.68","49942.94","51028.42","49910.06","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20251204","3398.21","63.89","1.92","3334.32","3340.71","3400.28","3337.96","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20251204","4615","0","0","4615","4635","4635","4600","32100","148079","55741","3915","5320"
"130A","Veritas_In_Silico","東証GR","医薬品","20251204","510","13","2.62","497","498","510","492","20400","10227","3308","417","577"
"1332","ニッスイ","東証PR","水産・農林","20251204","1199","-17.5","-1.44","1216.5","1208.5","1214","1193","1379000","1656757","374604","916.5","1516.5"
"1333","マルハニチロ","東証PR","水産・農林","20251204","3717","10","0.27","3707","3707","3722","3692","174500","647447","188002","3007","4407"
"135A","VRAIN_Solution","東証GR","情報通信","20251204","3675","10","0.27","3665","3655","3710","3600","80500","293710","37606","2965","4365"
"1375","ユキグニファクトリー","東証PR","水産・農林","20251204","1042","2","0.19","1040","1041","1043","1039","29500","30710","41587","740","1340"
"1376","カネコ種苗","東証ST","水産・農林","20251204","1556","15","0.97","1541","1543","1570","1538","17100","26536","18318","1141","1941"
"1377","サカタのタネ","東証PR","水産・農林","20251204","4180","45","1.09","4135","4110","4200","4100","136700","570376","189817","3435","4835"
"1379","ホクト","東証PR","水産・農林","20251204","2017","-12","-0.59","2029","2020","2025","2003","70200","141418","67285","1529","2529"
"137A","Cocolive","東証GR","情報通信","20251204","1145","9","0.79","1136","1147","1150","1127","5400","6165","3461","836","1436"
"1380","秋川牧園","東証ST","水産・農林","20251204","990","-5","-0.5","995","995","995","989","400","397","4137","845","1145"
"1381","アクシーズ","東証ST","水産・農林","20251204","4160","10","0.24","4150","4125","4160","4060","600","2479","23369","3450","4850"
"1382","ホーブ","東証ST","水産・農林","20251204","1797","-16","-0.88","1813","1829","1829","1794","6300","11373","1369","1413","2213"
"1383","ベルグアース","東証ST","水産・農林","20251204","3020","5","0.17","3015","3025","3025","3015","1200","3625","4873","2315","3715"
"1384","ホクリヨウ","東証ST","水産・農林","20251204","3170","-55","-1.71","3225","3230","3235","3150","34900","111054","26815","2525","3925"
"138A","光フードサービス","東証GR","小売","20251204","2522","2","0.08","2520","2530","2540","2512","4600","11613","2502","2020","3020"
"1401","エムビーエス","東証GR","建設","20251204","1280","64","5.26","1216","1207","1420","1207","72300","96084","9897","916","1516"
"1407","ウエストホールディングス","東証ST","建設","20251204","1406","-9","-0.64","1415","1402","1413","1385","394000","553156","64715","1115","1715"
"1414","ショーボンドホールディングス","東証PR","建設","20251204","5090","85","1.7","5005","5027","5090","5024","246800","1251125","278653","4005","6005"
"1417","ミライト・ワン","東証PR","建設","20251204","3272","-21","-0.64","3293","3289","3300","3268","166600","546256","298816","2593","3993"
"1418","インターライフホールディングス","東証ST","建設","20251204","628","15","2.45","613","633","641","623","185700","117056","10683","513","713"
"1419","タマホーム","東証PR","建設","20251204","3615","15","0.42","3600","3590","3625","3575","143300","516287","106483","2900","4300"
"141A","トライアルホールディングス","東証GR","小売","20251204","2446","49","2.04","2397","2400","2465","2390","858700","2085684","299551","1897","2897"
"1420","サンヨーホームズ","東証ST","建設","20251204","697","-1","-0.14","698","698","699","695","13900","9689","8880","598","798"
"1429","日本アクア","東証PR","建設","20251204","859","-3","-0.35","862","861","865","857","103500","89046","29859","712","1012"
"142A","ジンジブ","東証GR","サービス","20251204","700","-7","-0.99","707","702","702","691","15200","10632","2032","557","857"
"1430","ファーストコーポレーション","東証ST","建設","20251204","926","8","0.87","918","916","926","915","28500","26247","12375","768","1068"
"1431","Lib_Work","東証GR","建設","20251204","705","0","0","705","710","711","705","20400","14460","17027","555","855"
"1433","ベステラ","東証PR","建設","20251204","1090","4","0.37","1086","1089","1093","1084","36800","40066","10061","786","1386"
"1434","JESCOホールディングス","東証ST","建設","20251204","1375","-22","-1.57","1397","1386","1386","1361","30500","41838","9562","1097","1697"
"1435","robot_home","東証ST","不動産","20251204","199","4","2.05","195","195","200","195","284400","56055","18134","145","245"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20251204","2166","-4","-0.18","2170","2173","2173","2166","1300","2821","9283","1670","2670"
"1438","岐阜造園","東証ST","建設","20251204","1854","14","0.76","1840","1854","1854","1854","100","185","6015","1440","2240"
"143A","イシン","東証GR","サービス","20251204","885","-12","-1.34","897","897","898","874","7500","6684","1710","747","1047"
"1443","技研ホールディングス","東証ST","建設","20251204","233","3","1.3","230","231","235","230","27700","6449","3783","150","310"
"1444","ニッソウ","東証GR","建設","20251204","2852","-38","-1.31","2890","2885","2885","2834","1700","4877","3105","2390","3390"
"1446","キャンディル","東証ST","建設","20251204","559","0","0","559","560","561","559","3800","2127","6000","459","659"
"1447","SAAFホールディングス","東証GR","建設","20251204","244","5","2.09","239","241","245","241","22300","5434","5965","159","319"
"1450","TANAKEN","東証ST","建設","20251204","1410","-2","-0.14","1412","1412","1414","1409","9200","12976","12266","1112","1712"
"145A","L_is_B","東証GR","情報通信","20251204","959","-16","-1.64","975","975","981","959","11900","11557","4915","825","1125"
"146A","コロンビア・ワークス","東証ST","不動産","20251204","3060","55","1.83","3005","3030","3110","3030","42900","131656","21251","2305","3705"
"147A","ソラコム","東証GR","情報通信","20251204","979","-12","-1.21","991","999","1003","973","59800","59192","44299","841","1141"
"148A","ハッチ・ワーク","東証GR","情報通信","20251204","2063","-15","-0.72","2078","2067","2101","2059","9000","18757","3948","1578","2578"
"1491","中外鉱業","東証ST","非鉄金属","20251204","740","19","2.64","721","721","748","719","87600","64201","10721","571","871"
"149A","シンカ","東証GR","情報通信","20251204","784","47","6.38","737","738","793","738","8700","6728","2506","587","887"
"150A","JSH","東証GR","サービス","20251204","417","4","0.97","413","414","417","414","900","374","2363","333","493"
"1514","住石ホールディングス","東証ST","鉱業","20251204","559","11","2.01","548","549","559","548","158400","87984","37578","448","648"
"1515","日鉄鉱業","東証PR","鉱業","20251204","1905","94","5.19","1811","1833","1920","1833","422400","801288","152400","1411","2211"
"1518","三井松島ホールディングス","東証PR","その他製品","20251204","1384","46","3.44","1338","1341","1391","1339","292400","402926","90406","1038","1638"
"151A","ダイブ","東証GR","サービス","20251204","651","15","2.36","636","636","652","632","35600","22997","5529","536","736"
"153A","カウリス","東証GR","情報通信","20251204","1495","87","6.18","1408","1409","1542","1408","112000","167227","9724","1108","1708"
"155A","情報戦略テクノロジー","東証GR","情報通信","20251204","1392","-78","-5.31","1470","1457","1500","1361","366000","517129","14629","1170","1770"
"156A","マテリアルグループ","東証GR","サービス","20251204","718","16","2.28","702","702","718","702","49700","35372","7092","552","852"
"157A","グリーンモンスター","東証GR","サービス","20251204","738","-31","-4.03","769","769","773","734","52800","39684","2380","619","919"
"1605","INPEX","東証PR","鉱業","20251204","3210","77","2.46","3133","3194","3210","3166","4200300","13433123","4041827","2433","3833"
"160A","アズパートナーズ","東証ST","サービス","20251204","2470","70","2.92","2400","2378","2470","2371","38400","93508","8844","1900","2900"
"1662","石油資源開発","東証PR","鉱業","20251204","1427","19","1.35","1408","1408","1429","1404","916300","1302202","366740","1108","1708"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20251204","3495","50","1.45","3445","3450","3495","3435","67000","232935","99035","2745","4145"
"166A","タスキホールディングス","東証GR","不動産","20251204","773","4","0.52","769","769","774","768","360600","277943","47645","619","919"
"167A","リョーサン菱洋ホールディングス","東証PR","卸売","20251204","3005","22","0.74","2983","2983","3015","2971","120900","362743","162270","2483","3485"
"168A","イタミアート","東証GR","その他製品","20251204","1270","26","2.09","1244","1244","1272","1244","11500","14469","1867","944","1544"
"1711","SDSホールディングス","東証ST","建設","20251204","273","1","0.37","272","273","278","271","46700","12837","2794","192","352"
"1712","ダイセキ環境ソリューション","東証ST","建設","20251204","1846","6","0.33","1840","1840","1846","1840","4200","7742","31063","1440","2240"
"1716","第一カッター興業","東証ST","建設","20251204","1384","16","1.17","1368","1380","1385","1364","12000","16565","16608","1068","1668"
"1717","明豊ファシリティワークス","東証ST","サービス","20251204","1048","3","0.29","1045","1043","1056","1043","13700","14367","13389","745","1345"
"1718","美樹工業","東証ST","建設","20251204","8720","0","0","8720","8670","8720","8620","1500","12990","10056","7220","10220"
"1719","安藤・間","東証PR","建設","20251204","1827","-7.5","-0.41","1834.5","1833","1841.5","1820.5","642100","1175716","330726","1434.5","2234.5"
"1720","東急建設","東証PR","建設","20251204","1248","0","0","1248","1243","1260","1240","416800","520810","133238","948","1548"
"1721","コムシスホールディングス","東証PR","建設","20251204","4197","2","0.05","4195","4181","4212","4163","305400","1280993","558201","3495","4895"
"1723","日本電技","東証ST","建設","20251204","6450","-90","-1.38","6540","6560","6630","6400","31500","203653","105748","5540","7540"
"1724","シンクレイヤ","東証ST","建設","20251204","711","3","0.42","708","706","711","700","9800","6904","3515","558","858"
"1726","ビーアールホールディングス","東証PR","建設","20251204","331","2","0.61","329","329","331","329","76600","25271","15158","249","409"
"1736","オーテック","東証ST","建設","20251204","2181","13","0.6","2168","2168","2181","2162","700","1519","37295","1668","2668"
"173A","ハンモック","東証GR","情報通信","20251204","1508","-15","-0.98","1523","1504","1520","1504","2800","4214","6575","1123","1923"
"1758","太洋基礎工業","東証ST","建設","20251204","2363","24","1.03","2339","2340","2363","2335","2000","4693","5810","1839","2839"
"175A","Will_Smart","東証GR","情報通信","20251204","863","2","0.23","861","861","874","861","2700","2335","1269","711","1011"
"1762","高松コンストラクショングループ","東証PR","建設","20251204","3950","15","0.38","3935","3910","3965","3900","39300","154674","137533","3235","4635"
"1764","工藤建設","東証ST","建設","20251204","2800","0","0","2800","2750","2800","2750","3100","8530","3727","2300","3300"
"1766","東建コーポレーション","東証PR","建設","20251204","14100","-50","-0.35","14150","14120","14190","14000","29700","417793","189955","11150","17150"
"1768","ソネック","東証ST","建設","20251204","1372","-6","-0.44","1378","1379","1386","1366","4500","6205","10290","1078","1678"
"176A","レジル","東証GR","電気・ガス","20251204","2732","2","0.07","2730","2741","2741","2732","300","821","52905","2230","3230"
"1770","藤田エンジニアリング","東証ST","建設","20251204","1656","11","0.67","1645","1640","1666","1640","4200","6933","16891","1245","2045"
"1773","ワイ・ティー・エル・コーポレーション・バーハッド（外国株）","東証PR","建設","20251204","82","0","0","82","82","82","82","4000","328","-","52","112"
"1776","三井住建道路","東証ST","建設","20251204","1509","9","0.6","1500","1500","1510","1490","8400","12583","14000","1100","1900"
"177A","コージンバイオ","東証GR","化学","20251204","1547","-12","-0.77","1559","1557","1560","1512","6300","9747","7908","1159","1959"
"1780","ヤマウラ","東証PR","建設","20251204","1462","-6","-0.41","1468","1470","1476","1461","16300","23909","30853","1168","1768"
"1783","fantasista","東証ST","不動産","20251204","59","0","0","59","59","61","57","1084600","64135","10033","29","89"
"1786","オリエンタル白石","東証PR","建設","20251204","409","-1","-0.24","410","409","411","407","182400","74629","56773","330","490"
"1787","ナカボーテック","東証ST","建設","20251204","5400","40","0.75","5360","5360","5400","5360","400","2152","14054","4360","6360"
"1788","三東工業社","東証ST","建設","20251204","4675","-15","-0.32","4690","4685","4685","4600","500","2320","3207","3990","5390"
"1793","大本組","東証ST","建設","20251204","1416","3","0.21","1413","1414","1420","1402","2500","3535","37941","1113","1713"
"1795","マサル","東証ST","建設","20251204","4390","-30","-0.68","4420","4390","4390","4390","200","878","3956","3720","5120"
"1798","守谷商会","東証ST","建設","20251204","6590","-10","-0.15","6600","6610","6610","6540","1800","11863","14893","5600","7600"
"1799","第一建設工業","東証ST","建設","20251204","3475","-5","-0.14","3480","3460","3495","3440","10400","36097","72483","2780","4180"
"1801","大成建設","東証PR","建設","20251204","13425","-10","-0.07","13435","13550","13685","13325","1123900","15175687","2190770","10435","16435"
"1802","大林組","東証PR","建設","20251204","3129","10","0.32","3119","3143","3161","3102","2814800","8804992","2212050","2419","3819"
"1803","清水建設","東証PR","建設","20251204","2679","-41","-1.51","2720","2734","2751.5","2672","3194600","8612219","1920011","2220","3220"
"1807","佐藤渡辺","東証ST","建設","20251204","1752","1","0.06","1751","1751","1759","1751","1900","3330","11198","1351","2151"
"1808","長谷工コーポレーション","東証PR","建設","20251204","2942","27.5","0.94","2914.5","2911","2943","2907","747300","2192516","884937","2414.5","3415"
"1810","松井建設","東証ST","建設","20251204","1480","10","0.68","1470","1468","1489","1468","31700","46902","45258","1170","1770"
"1811","錢高組","東証ST","建設","20251204","7980","-90","-1.12","8070","7920","8040","7890","5300","42415","58678","6570","9570"
"1812","鹿島建設","東証PR","建設","20251204","5720","37","0.65","5683","5700","5790","5688","1527600","8751360","3023912","4683","6683"
"1813","不動テトラ","東証PR","建設","20251204","2580","6","0.23","2574","2570","2599","2570","60100","155255","42543","2074","3075"
"1814","大末建設","東証PR","建設","20251204","3745","10","0.27","3735","3710","3775","3710","65800","246606","39750","3035","4435"
"1815","鉄建建設","東証PR","建設","20251204","4075","55","1.37","4020","4025","4085","4010","46200","187901","61019","3320","4720"
