"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250528","37722.4","-1.71","0","37724.11","38094.79","38178.73","37709.71","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250528","2769.51","0.02","0","2769.49","2793.15","2797.64","2769.51","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250528","4320","-30","-0.69","4350","4350","4370","4305","31600","137050","52178","3650","5050"
"130A","Veritas_In_Silico","東証GR","医薬品","20250528","687","1","0.15","686","686","698","686","15800","10924","4457","586","786"
"1332","ニッスイ","東証PR","水産・農林","20250528","838.3","1.4","0.17","836.9","842","842.3","835.4","1161000","974789","261910","686.9","986.9"
"1333","マルハニチロ","東証PR","水産・農林","20250528","3048","28","0.93","3020","3038","3054","3021","280400","853011","154164","2320","3720"
"135A","VRAIN_Solution","東証GR","情報通信","20250528","2420","-60","-2.42","2480","2481","2481","2410","102600","250959","24466","1980","2980"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250528","1087","10","0.93","1077","1080","1091","1080","57300","62239","43383","777","1377"
"1376","カネコ種苗","東証ST","水産・農林","20250528","1410","0","0","1410","1405","1412","1405","7600","10704","16599","1110","1710"
"1377","サカタのタネ","東証PR","水産・農林","20250528","3460","70","2.06","3390","3425","3490","3395","813200","2796096","160581","2690","4090"
"1379","ホクト","東証PR","水産・農林","20250528","1792","2","0.11","1790","1799","1805","1786","46200","82955","59779","1390","2190"
"137A","Cocolive","東証GR","情報通信","20250528","1361","-26","-1.87","1387","1414","1436","1342","13600","18897","4043","1087","1687"
"1380","秋川牧園","東証ST","水産・農林","20250528","981","-1","-0.1","982","985","990","978","3600","3543","4100","832","1132"
"1381","アクシーズ","東証ST","水産・農林","20250528","3115","0","0","3115","3115","3115","3095","2200","6829","17499","2415","3815"
"1382","ホーブ","東証ST","水産・農林","20250528","1771","0","0","1771","1765","2000","1745","44800","84283","1350","1371","2171"
"1383","ベルグアース","東証ST","水産・農林","20250528","2917","37","1.28","2880","2890","2963","2882","7400","21605","4707","2380","3380"
"1384","ホクリヨウ","東証ST","水産・農林","20250528","1444","-6","-0.41","1450","1451","1463","1438","13400","19438","12215","1150","1750"
"138A","光フードサービス","東証GR","小売","20250528","1913","-17","-0.88","1930","1970","1970","1913","500","972","1898","1530","2330"
"1401","エムビーエス","東証GR","建設","20250528","795","12","1.53","783","790","805","784","7600","6039","6147","633","933"
"1407","ウエストホールディングス","東証ST","建設","20250528","1581","17","1.09","1564","1579","1597","1579","157500","249998","72769","1164","1964"
