"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250604","37747.45","300.64","0.8","37446.81","37686.66","37868.42","37672.47","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250604","2785.13","14.02","0.51","2771.11","2783.07","2793.69","2781.84","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250604","4640","145","3.23","4495","4535","4655","4535","90500","418127","56043","3795","5200"
"130A","Veritas_In_Silico","東証GR","医薬品","20250604","661","-14","-2.07","675","675","675","658","15400","10251","4288","575","775"
"1332","ニッスイ","東証PR","水産・農林","20250604","845.4","5.6","0.67","839.8","840","849.4","839","1009800","854029","264129","689.8","989.8"
"1333","マルハニチロ","東証PR","水産・農林","20250604","3069","-7","-0.23","3076","3050","3077","3043","238400","729964","155226","2376","3776"
"135A","VRAIN_Solution","東証GR","情報通信","20250604","2584","-40","-1.52","2624","2624","2684","2557","131100","342390","26124","2124","3125"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250604","1080","6","0.56","1074","1076","1085","1071","54000","58277","43104","774","1374"
"1376","カネコ種苗","東証ST","水産・農林","20250604","1376","-2","-0.15","1378","1379","1386","1376","4200","5792","16199","1078","1678"
"1377","サカタのタネ","東証PR","水産・農林","20250604","3450","100","2.99","3350","3350","3480","3345","235400","809742","160117","2650","4050"
"1379","ホクト","東証PR","水産・農林","20250604","1772","-12","-0.67","1784","1780","1784","1772","34700","61659","59112","1384","2184"
"137A","Cocolive","東証GR","情報通信","20250604","1319","-9","-0.68","1328","1317","1319","1290","6200","8072","3918","1028","1628"
"1380","秋川牧園","東証ST","水産・農林","20250604","984","7","0.72","977","984","996","984","2800","2770","4112","827","1127"
"1381","アクシーズ","東証ST","水産・農林","20250604","3115","10","0.32","3105","3120","3130","3115","2700","8423","17499","2405","3805"
"1382","ホーブ","東証ST","水産・農林","20250604","1809","8","0.44","1801","1841","1841","1804","400","726","1378","1401","2201"
"1383","ベルグアース","東証ST","水産・農林","20250604","2964","11","0.37","2953","2971","2972","2954","1100","3262","4783","2453","3455"
"1384","ホクリヨウ","東証ST","水産・農林","20250604","1451","-18","-1.23","1469","1467","1467","1451","8900","12971","12274","1169","1769"
"138A","光フードサービス","東証GR","小売","20250604","1884","35","1.89","1849","1884","1884","1884","200","377","1869","1449","2249"
"1401","エムビーエス","東証GR","建設","20250604","831","11","1.34","820","848","848","810","8500","6922","6425","670","970"
"1407","ウエストホールディングス","東証ST","建設","20250604","1532","-7","-0.45","1539","1537","1558","1532","182400","281383","70514","1139","1939"
"1414","ショーボンドホールディングス","東証PR","建設","20250604","4911","-39","-0.79","4950","4948","4961","4911","124800","614743","268854","4250","5650"
"1417","ミライト・ワン","東証PR","建設","20250604","2530","13","0.52","2517","2530","2556.5","2519.5","242200","614556","231053","2017","3017"
"1418","インターライフホールディングス","東証ST","建設","20250604","391","0","0","391","391","396","391","23800","9362","6651","311","471"
"1419","タマホーム","東証PR","建設","20250604","3470","5","0.14","3465","3470","3515","3470","234900","818845","102212","2765","4165"
"141A","トライアルホールディングス","東証GR","小売","20250604","2035","-21","-1.02","2056","2063","2090","2028","1015400","2075373","249030","1556","2556"
"1420","サンヨーホームズ","東証ST","建設","20250604","681","3","0.44","678","678","681","678","1800","1223","8594","578","778"
"1429","日本アクア","東証PR","建設","20250604","777","1","0.13","776","777","779","775","40200","31235","27009","626","926"
"142A","ジンジブ","東証GR","サービス","20250604","613","14","2.34","599","599","628","599","25200","15549","1779","499","699"
"1430","ファーストコーポレーション","東証ST","建設","20250604","847","-6","-0.7","853","856","856","846","63900","54250","11319","703","1003"
"1431","Lib_Work","東証GR","建設","20250604","696","-2","-0.29","698","698","699","695","10000","6974","16809","598","798"
"1433","ベステラ","東証PR","建設","20250604","1128","2","0.18","1126","1130","1134","1123","30000","33894","11656","826","1426"
"1434","JESCOホールディングス","東証ST","建設","20250604","866","16","1.88","850","853","868","851","53600","46086","6022","700","1000"
"1435","robot_home","東証ST","不動産","20250604","153","4","2.68","149","151","153","150","401600","61137","13942","99","199"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20250604","2125","-12","-0.56","2137","2135","2143","2125","2600","5547","9105","1637","2637"
"1438","岐阜造園","東証ST","建設","20250604","1900","8","0.42","1892","1898","1900","1898","400","760","6161","1492","2292"
"143A","イシン","東証GR","サービス","20250604","1139","150","15.17","989","1075","1139","960","481900","530450","2183","839","1139"
"1443","技研ホールディングス","東証ST","建設","20250604","186","-1","-0.53","187","187","188","186","28700","5358","3020","137","237"
"1444","ニッソウ","東証GR","建設","20250604","2520","0","0","2520","2520","2520","2520","400","1008","2744","2020","3020"
"1446","キャンディル","東証ST","建設","20250604","554","0","0","554","555","555","554","4800","2663","5947","454","654"
"1447","SAAFホールディングス","東証GR","建設","20250604","263","-3","-1.13","266","264","266","262","25000","6579","6430","186","346"
"1450","TANAKEN","東証ST","建設","20250604","1326","-9","-0.67","1335","1338","1338","1325","6700","8930","11536","1035","1635"
"145A","L_is_B","東証GR","情報通信","20250604","856","29","3.51","827","838","893","827","72300","62548","4387","677","977"
"146A","コロンビア・ワークス","東証ST","不動産","20250604","4670","40","0.86","4630","4700","4765","4655","14200","66826","16211","3930","5330"
"147A","ソラコム","東証GR","情報通信","20250604","868","32","3.83","836","839","876","839","103700","89607","39193","686","986"
"148A","ハッチ・ワーク","東証GR","情報通信","20250604","2147","46","2.19","2101","2140","2189","2106","17400","37464","4108","1601","2601"
"1491","中外鉱業","東証ST","非鉄金属","20250604","53","0","0","53","53","54","52","1428100","75366","15357","23","83"
"149A","シンカ","東証GR","情報通信","20250604","1144","30","2.69","1114","1111","1144","1102","7900","8869","3644","814","1414"
"150A","JSH","東証GR","サービス","20250604","498","4","0.81","494","490","498","490","7500","3700","2815","414","574"
"1514","住石ホールディングス","東証ST","鉱業","20250604","687","0","0","687","687","696","681","199000","136662","46182","587","787"
"1515","日鉄鉱業","東証PR","鉱業","20250604","7460","150","2.05","7310","7310","7500","7300","75500","560619","124617","5810","8810"
"1518","三井松島ホールディングス","東証PR","その他製品","20250604","4755","25","0.53","4730","4725","4845","4675","101500","484349","62121","4030","5430"
"151A","ダイブ","東証GR","サービス","20250604","921","6","0.66","915","915","925","913","16800","15476","7804","765","1065"
"153A","カウリス","東証GR","情報通信","20250604","1474","-96","-6.11","1570","1563","1589","1460","287000","434290","9419","1170","1970"
"155A","情報戦略テクノロジー","東証GR","情報通信","20250604","509","10","2","499","496","509","489","52800","26507","5278","419","579"
"156A","マテリアルグループ","東証GR","サービス","20250604","742","-13","-1.72","755","752","758","742","78200","58548","7329","605","905"
"157A","グリーンモンスター","東証GR","サービス","20250604","525","-5","-0.94","530","530","530","525","1300","686","1688","430","630"
"1605","INPEX","東証PR","鉱業","20250604","1980","3.5","0.18","1976.5","1985","2003.5","1975.5","6188300","12298180","2493089","1576.5","2376.5"
"160A","アズパートナーズ","東証ST","サービス","20250604","2339","-30","-1.27","2369","2380","2382","2338","4800","11301","8364","1869","2869"
"165A","SBIレオスひふみ","東証GR","証券・先物","20250604","192","3","1.59","189","190","193","187","353600","67445","19867","139","239"
"1662","石油資源開発","東証PR","鉱業","20250604","1008","9","0.9","999","1000","1008","997","1444000","1449290","259056","849","1149"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20250604","2970","-28","-0.93","2998","3035","3040","2970","117600","353243","84158","2498","3500"
"166A","タスキホールディングス","東証GR","不動産","20250604","660","-10","-1.49","670","668","670","660","293000","194658","35532","570","770"
"167A","リョーサン菱洋ホールディングス","東証PR","卸売","20250604","2540","28","1.11","2512","2528","2550","2515","138200","350598","137160","2012","3015"
"168A","イタミアート","東証GR","その他製品","20250604","1026","-5","-0.48","1031","1034","1044","1026","4300","4452","1508","731","1331"
"1711","SDSホールディングス","東証ST","建設","20250604","256","15","6.22","241","240","260","240","266400","66894","2620","161","321"
"1712","ダイセキ環境ソリューション","東証ST","建設","20250604","1090","5","0.46","1085","1087","1106","1081","27200","29600","18342","785","1385"
"1716","第一カッター興業","東証ST","建設","20250604","1357","22","1.65","1335","1339","1365","1339","16000","21714","16284","1035","1635"
"1717","明豊ファシリティワークス","東証ST","サービス","20250604","936","7","0.75","929","929","938","929","17400","16238","11958","779","1079"
"1718","美樹工業","東証ST","建設","20250604","6070","570","10.36","5500","5840","6150","5810","15700","93411","7000","4500","6500"
"1719","安藤・間","東証PR","建設","20250604","1473","26","1.8","1447","1450","1475","1449","743800","1091701","266644","1147","1747"
"1720","東急建設","東証PR","建設","20250604","944","18","1.94","926","930","950","927","486700","458862","100783","776","1076"
"1721","コムシスホールディングス","東証PR","建設","20250604","3251","-39","-1.19","3290","3285","3293","3251","422000","1377080","432383","2590","3990"
"1723","日本電技","東証ST","建設","20250604","4135","125","3.12","4010","4015","4135","4015","29900","122029","67793","3310","4710"
"1724","シンクレイヤ","東証ST","建設","20250604","654","-3","-0.46","657","657","657","654","1400","918","3233","557","757"
"1726","ビーアールホールディングス","東証PR","建設","20250604","326","0","0","326","327","327","325","30800","10044","14929","246","406"
