"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250818","43714.31","336","0.77","43378.31","43452.9","43835.12","43390.22","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250818","3120.96","13.28","0.43","3107.68","3110.4","3130.46","3110.4","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250818","4545","70","1.56","4475","4480","4555","4480","43700","198022","54896","3775","5180"
"130A","Veritas_In_Silico","東証GR","医薬品","20250818","734","-2","-0.27","736","751","772","731","123400","92111","4762","586","886"
"1332","ニッスイ","東証PR","水産・農林","20250818","990.5","10.2","1.04","980.3","995","1004.5","987.7","1431200","1421870","309462","830.3","1130.5"
"1333","マルハニチロ","東証PR","水産・農林","20250818","3248","11","0.34","3237","3235","3269","3231","121300","394576","164280","2537","3937"
"135A","VRAIN_Solution","東証GR","情報通信","20250818","2632","280","11.9","2352","2595","2688","2547","357400","930992","26610","1852","2852"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250818","1095","2","0.18","1093","1100","1101","1094","50000","54831","43702","793","1393"
"1376","カネコ種苗","東証ST","水産・農林","20250818","1420","-3","-0.21","1423","1423","1423","1411","6900","9789","16717","1123","1723"
"1377","サカタのタネ","東証PR","水産・農林","20250818","3600","20","0.56","3580","3580","3605","3575","64700","232733","163479","2880","4280"
"1379","ホクト","東証PR","水産・農林","20250818","1852","10","0.54","1842","1836","1855","1835","36100","66746","61781","1442","2242"
"137A","Cocolive","東証GR","情報通信","20250818","1459","72","5.19","1387","1417","1459","1416","32800","47295","4338","1087","1687"
"1380","秋川牧園","東証ST","水産・農林","20250818","1010","-3","-0.3","1013","1022","1022","1010","4600","4665","4221","713","1313"
"1381","アクシーズ","東証ST","水産・農林","20250818","2990","-20","-0.66","3010","3025","3025","2990","3000","9030","16796","2310","3710"
"1382","ホーブ","東証ST","水産・農林","20250818","1776","16","0.91","1760","1760","1778","1752","2300","4069","1353","1360","2160"
"1383","ベルグアース","東証ST","水産・農林","20250818","2983","1","0.03","2982","2982","2990","2982","500","1492","4813","2482","3485"
"1384","ホクリヨウ","東証ST","水産・農林","20250818","2041","-44","-2.11","2085","2051","2060","2005","73900","150110","17265","1585","2585"
"138A","光フードサービス","東証GR","小売","20250818","2385","35","1.49","2350","2350","2400","2350","2400","5700","2366","1850","2850"
"1401","エムビーエス","東証GR","建設","20250818","1365","50","3.8","1315","1320","1367","1310","39500","53192","10554","1015","1615"
