"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250708","39688.81","101.13","0.26","39587.68","39542.07","39816.27","39510.48","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250708","2816.54","4.82","0.17","2811.72","2806.37","2820.58","2805.41","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250708","4505","-20","-0.44","4525","4510","4520","4485","37300","168101","54413","3825","5230"
"130A","Veritas_In_Silico","東証GR","医薬品","20250708","639","32","5.27","607","613","643","590","230200","141648","4145","507","707"
"1332","ニッスイ","東証PR","水産・農林","20250708","868.4","-12.7","-1.44","881.1","877.9","879.4","868.4","1109300","965521","271314","731.1","1031.5"
"1333","マルハニチロ","東証PR","水産・農林","20250708","3044","-26","-0.85","3070","3049","3058","3031","228200","694656","153962","2370","3770"
"135A","VRAIN_Solution","東証GR","情報通信","20250708","2600","48","1.88","2552","2590","2646","2540","89300","231418","26286","2052","3055"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250708","1105","5","0.45","1100","1100","1106","1099","45900","50640","44101","800","1400"
"1376","カネコ種苗","東証ST","水産・農林","20250708","1376","8","0.58","1368","1374","1380","1373","8000","11011","16199","1068","1668"
"1377","サカタのタネ","東証PR","水産・農林","20250708","3515","0","0","3515","3520","3525","3495","94000","330261","163134","2815","4215"
"1379","ホクト","東証PR","水産・農林","20250708","1784","-6","-0.34","1790","1790","1792","1784","29500","52679","59513","1390","2190"
"137A","Cocolive","東証GR","情報通信","20250708","1526","46","3.11","1480","1480","1526","1480","13600","20542","4534","1180","1780"
"1380","秋川牧園","東証ST","水産・農林","20250708","-","0","0","983","-","-","-","-","-","4108","833","1133"
"1381","アクシーズ","東証ST","水産・農林","20250708","2930","40","1.38","2890","2860","2930","2860","1800","5241","16459","2390","3390"
"1382","ホーブ","東証ST","水産・農林","20250708","1876","9","0.48","1867","1849","1876","1849","2100","3894","1430","1467","2267"
"1383","ベルグアース","東証ST","水産・農林","20250708","2911","0","0","2911","2911","2928","2911","400","1166","4697","2411","3415"
"1384","ホクリヨウ","東証ST","水産・農林","20250708","1633","32","2","1601","1617","1639","1606","19400","31524","13814","1201","2001"
"138A","光フードサービス","東証GR","小売","20250708","2067","-9","-0.43","2076","2076","2076","2018","2900","5906","2050","1576","2576"
"1401","エムビーエス","東証GR","建設","20250708","1249","13","1.05","1236","1225","1270","1225","25400","31701","9657","936","1536"
"1407","ウエストホールディングス","東証ST","建設","20250708","1764","73","4.32","1691","1692","1764","1692","303600","527870","81192","1291","2091"
"1414","ショーボンドホールディングス","東証PR","建設","20250708","4715","-2","-0.04","4717","4692","4717","4678","163800","770383","258124","4017","5417"
"1417","ミライト・ワン","東証PR","建設","20250708","2520.5","26","1.04","2494.5","2511","2528","2495","264800","666665","230185","1994.5","2994.5"
"1418","インターライフホールディングス","東証ST","建設","20250708","387","0","0","387","383","392","383","46000","17880","6583","307","467"
"1419","タマホーム","東証PR","建設","20250708","3375","-10","-0.3","3385","3380","3390","3360","83200","280627","99413","2685","4085"
"141A","トライアルホールディングス","東証GR","小売","20250708","2518","12","0.48","2506","2497","2682","2494","5580500","14438885","308136","2006","3010"
"1420","サンヨーホームズ","東証ST","建設","20250708","684","-1","-0.15","685","685","685","680","14100","9627","8632","585","785"
"1429","日本アクア","東証PR","建設","20250708","798","5","0.63","793","793","798","792","23500","18707","27738","643","943"
"142A","ジンジブ","東証GR","サービス","20250708","588","9","1.55","579","589","589","578","4400","2576","1707","479","679"
"1430","ファーストコーポレーション","東証ST","建設","20250708","852","7","0.83","845","845","852","845","16200","13765","11386","695","995"
"1431","Lib_Work","東証GR","建設","20250708","680","10","1.49","670","673","680","671","15800","10674","16423","570","770"
"1433","ベステラ","東証PR","建設","20250708","1101","12","1.1","1089","1089","1105","1089","32200","35350","11399","789","1389"
"1434","JESCOホールディングス","東証ST","建設","20250708","954","14","1.49","940","944","954","944","24400","23165","6634","790","1090"
"1435","robot_home","東証ST","不動産","20250708","147","2","1.38","145","147","148","146","127800","18775","13396","95","195"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20250708","2246","95","4.42","2151","2152","2246","2152","13300","29228","9624","1651","2651"
"1438","岐阜造園","東証ST","建設","20250708","1921","11","0.58","1910","1902","1921","1900","700","1332","6229","1510","2310"
"143A","イシン","東証GR","サービス","20250708","1051","30","2.94","1021","1019","1056","1016","18200","18904","2031","721","1321"
"1443","技研ホールディングス","東証ST","建設","20250708","192","0","0","192","191","193","191","22500","4322","3118","142","242"
"1444","ニッソウ","東証GR","建設","20250708","2772","-16","-0.57","2788","2798","2806","2756","5200","14473","3018","2288","3290"
"1446","キャンディル","東証ST","建設","20250708","556","-1","-0.18","557","559","560","556","3000","1673","5968","457","657"
"1447","SAAFホールディングス","東証GR","建設","20250708","252","3","1.2","249","249","253","248","19000","4764","6161","169","329"
"1450","TANAKEN","東証ST","建設","20250708","1375","-5","-0.36","1380","1381","1382","1375","2200","3032","11962","1080","1680"
"145A","L_is_B","東証GR","情報通信","20250708","990","20","2.06","970","970","1005","970","39300","38869","5074","820","1120"
"146A","コロンビア・ワークス","東証ST","不動産","20250708","5300","150","2.91","5150","5150","5300","5150","16300","85612","18398","4150","6150"
"147A","ソラコム","東証GR","情報通信","20250708","802","2","0.25","800","798","812","797","58500","47117","36283","650","950"
"148A","ハッチ・ワーク","東証GR","情報通信","20250708","2246","56","2.56","2190","2188","2249","2178","13500","29855","4298","1690","2690"
"1491","中外鉱業","東証ST","非鉄金属","20250708","48","-1","-2.04","49","49","49","48","603700","29181","13908","19","79"
"149A","シンカ","東証GR","情報通信","20250708","1107","-3","-0.27","1110","1090","1137","1090","7700","8578","3527","810","1410"
"150A","JSH","東証GR","サービス","20250708","448","-2","-0.44","450","450","459","447","10900","4893","2532","370","530"
"1514","住石ホールディングス","東証ST","鉱業","20250708","608","8","1.33","600","598","609","596","178400","107684","40871","500","700"
"1515","日鉄鉱業","東証PR","鉱業","20250708","7570","150","2.02","7420","7450","7590","7350","34300","258398","126454","5920","8920"
"1518","三井松島ホールディングス","東証PR","その他製品","20250708","5100","-60","-1.16","5160","5120","5130","5030","56200","286090","66628","4160","6160"
"151A","ダイブ","東証GR","サービス","20250708","935","2","0.21","933","929","938","926","7700","7194","7938","783","1083"
"153A","カウリス","東証GR","情報通信","20250708","1643","5","0.31","1638","1591","1661","1582","110600","179844","10499","1238","2038"
"155A","情報戦略テクノロジー","東証GR","情報通信","20250708","482","2","0.42","480","482","488","476","10700","5155","4998","400","560"
"156A","マテリアルグループ","東証GR","サービス","20250708","750","-19","-2.47","769","760","769","750","58900","44678","7408","619","919"
"157A","グリーンモンスター","東証GR","サービス","20250708","507","5","1","502","509","509","503","1300","658","1630","402","602"
"1605","INPEX","東証PR","鉱業","20250708","2050.5","29.5","1.46","2021","2032","2055","2026","5464600","11185083","2581859","1521","2521"
"160A","アズパートナーズ","東証ST","サービス","20250708","2640","90","3.53","2550","2550","2671","2545","12900","33759","9441","2050","3050"
"165A","SBIレオスひふみ","東証GR","証券・先物","20250708","196","1","0.51","195","195","198","195","127800","25092","20281","145","245"
"1662","石油資源開発","東証PR","鉱業","20250708","1031","7","0.68","1024","1020","1039","1020","724000","746151","264967","724","1324"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20250708","2790","62","2.27","2728","2727","2809","2726","118300","328493","79058","2228","3230"
"166A","タスキホールディングス","東証GR","不動産","20250708","661","6","0.92","655","653","663","651","415600","273385","35784","555","755"
"167A","リョーサン菱洋ホールディングス","東証PR","卸売","20250708","2646","23","0.88","2623","2629","2649","2629","104400","275828","142884","2123","3125"
"168A","イタミアート","東証GR","その他製品","20250708","1054","-2","-0.19","1056","1060","1060","1038","5900","6168","1549","756","1356"
"1711","SDSホールディングス","東証ST","建設","20250708","237","2","0.85","235","233","238","232","29400","6924","2425","155","315"
"1712","ダイセキ環境ソリューション","東証ST","建設","20250708","1099","-19","-1.7","1118","1102","1108","1079","205700","224586","18493","818","1418"
"1716","第一カッター興業","東証ST","建設","20250708","1284","-1","-0.08","1285","1285","1290","1283","8400","10794","15408","985","1585"
"1717","明豊ファシリティワークス","東証ST","サービス","20250708","961","10","1.05","951","952","961","948","24800","23674","12278","801","1101"
"1718","美樹工業","東証ST","建設","20250708","6450","40","0.62","6410","6410","6500","6410","2000","12924","7439","5410","7410"
"1719","安藤・間","東証PR","建設","20250708","1525","-9","-0.59","1534","1530","1539","1518","700000","1068953","276057","1134","1934"
"1720","東急建設","東証PR","建設","20250708","1025","5","0.49","1020","1024","1030","1018","387900","397281","109430","720","1320"
"1721","コムシスホールディングス","東証PR","建設","20250708","3305","-5","-0.15","3310","3289","3314","3278","624700","2062215","439565","2610","4010"
"1723","日本電技","東証ST","建設","20250708","4565","40","0.88","4525","4525","4600","4525","17300","79049","74843","3825","5230"
"1724","シンクレイヤ","東証ST","建設","20250708","643","-1","-0.16","644","642","648","639","3300","2119","3179","544","744"
"1726","ビーアールホールディングス","東証PR","建設","20250708","325","0","0","325","326","327","325","33500","10899","14883","245","405"
"1736","オーテック","東証ST","建設","20250708","1336","-1","-0.07","1337","1339","1341","1331","3700","4949","22846","1037","1637"
"173A","ハンモック","東証GR","情報通信","20250708","1604","4","0.25","1600","1602","1605","1596","1800","2882","6993","1200","2000"
"1743","コーアツ工業","東証ST","建設","20250708","1540","7","0.46","1533","1545","1545","1535","1700","2620","3511","1133","1933"
"1757","創建エース","東証ST","建設","20250708","12","0","0","12","11","12","11","2203700","25037","3572","1","42"
"1758","太洋基礎工業","東証ST","建設","20250708","1816","6","0.33","1810","1815","1827","1815","600","1092","4465","1410","2210"
"175A","Will_Smart","東証GR","情報通信","20250708","969","150","18.32","819","818","969","818","17200","15832","1424","669","969"
"1762","高松コンストラクショングループ","東証PR","建設","20250708","3025","0","0","3025","3030","3030","2994","25200","76044","105326","2325","3725"
"1764","工藤建設","東証ST","建設","20250708","2603","-6","-0.23","2609","2615","2615","2603","300","783","3465","2109","3110"
"1766","東建コーポレーション","東証PR","建設","20250708","13830","-180","-1.28","14010","14000","14000","13830","21500","298353","186318","11010","17010"
"1768","ソネック","東証ST","建設","20250708","886","11","1.26","875","878","889","876","9600","8459","6645","725","1025"
"176A","レジル","東証GR","電気・ガス","20250708","2050","72","3.64","1978","1938","2064","1921","125500","249984","38894","1578","2378"
"1770","藤田エンジニアリング","東証ST","建設","20250708","1517","-12","-0.78","1529","1529","1529","1510","3400","5155","15473","1129","1929"
"1773","ワイ・ティー・エル・コーポレーション・バーハッド（外国株）","東証PR","建設","20250708","82","-1","-1.2","83","83","83","80","8000","659","-","53","113"
"1776","三井住建道路","東証ST","建設","20250708","1548","-8","-0.51","1556","1572","1589","1526","35800","55783","14362","1156","1956"
"177A","コージンバイオ","東証GR","化学","20250708","1687","-20","-1.17","1707","1715","1725","1645","24100","40515","8623","1307","2107"
"1780","ヤマウラ","東証PR","建設","20250708","1283","10","0.79","1273","1275","1283","1270","24400","31217","27076","973","1573"
"1783","fantasista","東証ST","不動産","20250708","54","-2","-3.57","56","54","55","53","2882500","155231","9182","26","86"
"1786","オリエンタル白石","東証PR","建設","20250708","372","1","0.27","371","369","372","369","378000","139941","51637","291","451"
"1787","ナカボーテック","東証ST","建設","20250708","5360","-40","-0.74","5400","5400","5400","5360","300","1616","13949","4400","6400"
"1788","三東工業社","東証ST","建設","20250708","3805","-75","-1.93","3880","3845","3845","3805","500","1910","2610","3180","4580"
"1793","大本組","東証ST","建設","20250708","1212","3","0.25","1209","1206","1212","1206","700","847","32475","909","1509"
"1795","マサル","東証ST","建設","20250708","4075","10","0.25","4065","4075","4075","4075","100","408","3672","3365","4765"
"1798","守谷商会","東証ST","建設","20250708","3890","80","2.1","3810","3850","3950","3850","1900","7405","8791","3110","4510"
"1799","第一建設工業","東証ST","建設","20250708","3030","-10","-0.33","3040","3040","3040","2957","66400","200992","63201","2340","3740"
"1801","大成建設","東証PR","建設","20250708","8573","76","0.89","8497","8451","8636","8441","690600","5915671","1570286","6997","9997"
"1802","大林組","東証PR","建設","20250708","2157","2","0.09","2155","2138","2162.5","2131.5","2099500","4524896","1556296","1655","2655"
"1803","清水建設","東証PR","建設","20250708","1605.5","1","0.06","1604.5","1605","1610","1589","2401100","3850099","1150645","1204.5","2004.5"
"1807","佐藤渡辺","東証ST","建設","20250708","1674","4","0.24","1670","1661","1674","1661","1300","2169","10699","1270","2070"
"1808","長谷工コーポレーション","東証PR","建設","20250708","2177.5","-19.5","-0.89","2197","2185","2187.5","2167.5","804200","1749726","654980","1697","2697"
"1810","松井建設","東証ST","建設","20250708","1168","21","1.83","1147","1153","1179","1153","39900","46534","35717","847","1447"
"1811","錢高組","東証ST","建設","20250708","4215","15","0.36","4200","4220","4295","4160","2800","11894","30993","3500","4900"
"1812","鹿島建設","東証PR","建設","20250708","3806","3","0.08","3803","3778","3831","3757","1611500","6127808","2012065","3103","4503"
"1813","不動テトラ","東証PR","建設","20250708","2278","-13","-0.57","2291","2291","2293","2260","75600","171933","37563","1791","2791"
"1814","大末建設","東証PR","建設","20250708","2258","34","1.53","2224","2224","2260","2213","36600","82189","23967","1724","2724"
"1815","鉄建建設","東証PR","建設","20250708","2964","2","0.07","2962","2962","2972","2950","40500","120031","44383","2462","3465"
