"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20251009","48580.44","845.45","1.77","47734.99","48035.42","48597.08","47995.22","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20251009","3257.77","22.11","0.68","3235.66","3248.35","3257.77","3242.51","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20251009","4940","5","0.1","4935","4950","4950","4920","17200","84887","59667","4235","5640"
"130A","Veritas_In_Silico","東証GR","医薬品","20251009","723","26","3.73","697","700","723","692","63800","45285","4690","597","797"
"1332","ニッスイ","東証PR","水産・農林","20251009","1070.5","-15","-1.38","1085.5","1080","1085.5","1070.5","1042000","1118862","334457","785.5","1385.5"
"1333","マルハニチロ","東証PR","水産・農林","20251009","3425","-35","-1.01","3460","3448","3460","3413","150300","516314","173233","2760","4160"
"135A","VRAIN_Solution","東証GR","情報通信","20251009","2614","53","2.07","2561","2572","2666","2536","74800","193839","26749","2061","3065"
"1375","ユキグニファクトリー","東証PR","水産・農林","20251009","1046","-11","-1.04","1057","1057","1058","1045","79400","83380","41747","757","1357"
"1376","カネコ種苗","東証ST","水産・農林","20251009","1658","-28","-1.66","1686","1680","1689","1647","40900","68078","19519","1286","2086"
"1377","サカタのタネ","東証PR","水産・農林","20251009","3825","-170","-4.26","3995","3925","3960","3810","369700","1428895","173696","3295","4695"
"1379","ホクト","東証PR","水産・農林","20251009","1874","-2","-0.11","1876","1876","1891","1866","48000","89954","62515","1476","2276"
"137A","Cocolive","東証GR","情報通信","20251009","1355","-13","-0.95","1368","1398","1399","1355","13400","18282","4095","1068","1668"
"1380","秋川牧園","東証ST","水産・農林","20251009","1039","2","0.19","1037","1037","1044","1034","1500","1558","4342","737","1337"
"1381","アクシーズ","東証ST","水産・農林","20251009","3050","0","0","3050","3050","3070","3050","2100","6410","17133","2350","3750"
"1382","ホーブ","東証ST","水産・農林","20251009","2011","-38","-1.85","2049","2057","2058","2000","7600","15418","1532","1549","2549"
"1383","ベルグアース","東証ST","水産・農林","20251009","3015","-5","-0.17","3020","3015","3015","3000","2000","6010","4865","2320","3720"
"1384","ホクリヨウ","東証ST","水産・農林","20251009","2488","-31","-1.23","2519","2529","2539","2480","33300","83642","21046","2019","3020"
"138A","光フードサービス","東証GR","小売","20251009","3030","-175","-5.46","3205","3170","3200","2956","15600","47944","3006","2505","3905"
"1401","エムビーエス","東証GR","建設","20251009","1328","-7","-0.52","1335","1340","1340","1313","10800","14273","10268","1035","1635"
"1407","ウエストホールディングス","東証ST","建設","20251009","1864","-4","-0.21","1868","1854","1879","1823","413600","767241","85795","1468","2268"
"1414","ショーボンドホールディングス","東証PR","建設","20251009","4874","2","0.04","4872","4872","4886","4843","281900","1370622","266828","4172","5572"
"1417","ミライト・ワン","東証PR","建設","20251009","2942","22","0.75","2920","2926","2942","2918.5","193900","568978","268679","2420","3420"
"1418","インターライフホールディングス","東証ST","建設","20251009","406","-4","-0.98","410","409","411","406","35500","14508","6906","330","490"
"1419","タマホーム","東証PR","建設","20251009","3610","-5","-0.14","3615","3615","3640","3580","113500","409098","106335","2915","4315"
"141A","トライアルホールディングス","東証GR","小売","20251009","2329","29","1.26","2300","2306","2355","2303","784900","1830388","285030","1800","2800"
"1420","サンヨーホームズ","東証ST","建設","20251009","712","0","0","712","714","714","710","8800","6264","8985","562","862"
"1429","日本アクア","東証PR","建設","20251009","903","-6","-0.66","909","910","912","900","67500","61072","31388","759","1059"
"142A","ジンジブ","東証GR","サービス","20251009","835","-6","-0.71","841","843","850","835","10400","8774","2424","691","991"
"1430","ファーストコーポレーション","東証ST","建設","20251009","1015","4","0.4","1011","1016","1035","1006","36300","36975","13564","711","1311"
"1431","Lib_Work","東証GR","建設","20251009","741","3","0.41","738","740","741","736","14400","10626","17896","588","888"
"1433","ベステラ","東証PR","建設","20251009","1049","0","0","1049","1053","1053","1045","58900","61844","9683","749","1349"
"1434","JESCOホールディングス","東証ST","建設","20251009","1180","30","2.61","1150","1179","1181","1152","98000","114823","8206","850","1450"
"1435","robot_home","東証ST","不動産","20251009","186","1","0.54","185","186","187","185","225000","41907","16950","135","235"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20251009","2413","19","0.79","2394","2405","2416","2400","6900","16611","10342","1894","2894"
"1438","岐阜造園","東証ST","建設","20251009","1973","0","0","1973","1973","1973","1973","1000","1973","6398","1573","2373"
"143A","イシン","東証GR","サービス","20251009","1035","5","0.49","1030","1015","1035","1015","4300","4417","2000","730","1330"
"1443","技研ホールディングス","東証ST","建設","20251009","245","-2","-0.81","247","247","248","243","86400","21198","3978","167","327"
"1444","ニッソウ","東証GR","建設","20251009","2817","-35","-1.23","2852","2810","2832","2810","1700","4795","3067","2352","3355"
"1446","キャンディル","東証ST","建設","20251009","541","0","0","541","541","541","540","3300","1784","5807","441","641"
"1447","SAAFホールディングス","東証GR","建設","20251009","245","7","2.94","238","239","245","238","67500","16241","5990","158","318"
"1450","TANAKEN","東証ST","建設","20251009","1389","-8","-0.57","1397","1397","1397","1381","4600","6385","12084","1097","1697"
"145A","L_is_B","東証GR","情報通信","20251009","1068","-47","-4.22","1115","1118","1129","1068","37500","40937","5473","815","1415"
"146A","コロンビア・ワークス","東証ST","不動産","20251009","4030","65","1.64","3965","4075","4085","3925","54000","216525","27988","3265","4665"
"147A","ソラコム","東証GR","情報通信","20251009","933","-31","-3.22","964","961","962","932","134900","127416","42218","814","1114"
"148A","ハッチ・ワーク","東証GR","情報通信","20251009","2765","75","2.79","2690","2706","2765","2700","5200","14205","5291","2190","3190"
"1491","中外鉱業","東証ST","非鉄金属","20251009","945","2","0.21","943","953","958","945","48500","46030","13691","793","1093"
