"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250801","40799.6","-270.22","-0.66","41069.82","41029.84","41064.73","40588.17","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250801","2948.65","5.58","0.19","2943.07","2944.45","2962.08","2937.15","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250801","4725","40","0.85","4685","4665","4745","4660","31500","148614","57070","3985","5390"
"130A","Veritas_In_Silico","東証GR","医薬品","20250801","780","-50","-6.02","830","815","928","765","2379100","2023117","5060","680","980"
"1332","ニッスイ","東証PR","水産・農林","20250801","892.5","7.2","0.81","885.3","890.2","896.7","888.4","1011900","903762","278844","735.3","1035.5"
"1333","マルハニチロ","東証PR","水産・農林","20250801","3187","47","1.5","3140","3160","3187","3156","136600","433756","161195","2440","3840"
"135A","VRAIN_Solution","東証GR","情報通信","20250801","2181","-85","-3.75","2266","2255","2259","2175","85500","188526","22050","1766","2766"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250801","1139","12","1.06","1127","1130","1143","1130","63800","72543","45458","827","1427"
"1376","カネコ種苗","東証ST","水産・農林","20250801","1387","9","0.65","1378","1381","1387","1378","4100","5675","16329","1078","1678"
"1377","サカタのタネ","東証PR","水産・農林","20250801","3565","165","4.85","3400","3470","3575","3470","309300","1095171","161889","2700","4100"
"1379","ホクト","東証PR","水産・農林","20250801","1873","27","1.46","1846","1855","1874","1851","47600","88852","62481","1446","2246"
"137A","Cocolive","東証GR","情報通信","20250801","1385","30","2.21","1355","1355","1387","1346","20800","28472","4115","1055","1655"
"1380","秋川牧園","東証ST","水産・農林","20250801","1023","-9","-0.87","1032","1025","1025","1023","1100","1127","4275","732","1332"
"1381","アクシーズ","東証ST","水産・農林","20250801","3000","-15","-0.5","3015","3015","3015","3000","600","1806","16853","2315","3715"
"1382","ホーブ","東証ST","水産・農林","20250801","1765","10","0.57","1755","1755","1765","1755","800","1407","1345","1355","2155"
"1383","ベルグアース","東証ST","水産・農林","20250801","2995","25","0.84","2970","2961","2995","2960","2000","5958","4833","2470","3470"
"1384","ホクリヨウ","東証ST","水産・農林","20250801","1643","-12","-0.73","1655","1655","1660","1630","10600","17453","13898","1255","2055"
"138A","光フードサービス","東証GR","小売","20250801","2258","35","1.57","2223","2258","2270","2237","3300","7462","2240","1723","2723"
"1401","エムビーエス","東証GR","建設","20250801","1183","-36","-2.95","1219","1210","1210","1181","33500","39966","9147","919","1519"
"1407","ウエストホールディングス","東証ST","建設","20250801","1511","-2","-0.13","1513","1510","1516","1493","300600","452964","69548","1113","1913"
"1414","ショーボンドホールディングス","東証PR","建設","20250801","4898","68","1.41","4830","4802","4898","4801","183500","893585","268142","4130","5530"
"1417","ミライト・ワン","東証PR","建設","20250801","2764.5","51.5","1.9","2713","2720","2784.5","2713","366500","1010803","252469","2213","3213"
"1418","インターライフホールディングス","東証ST","建設","20250801","415","-4","-0.95","419","419","419","411","67100","27921","7059","339","499"
"1419","タマホーム","東証PR","建設","20250801","3600","25","0.7","3575","3560","3610","3545","152700","548524","106041","2875","4275"
"141A","トライアルホールディングス","東証GR","小売","20250801","2424","41","1.72","2383","2380","2435","2367","864100","2081310","296633","1883","2883"
