"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250917","44790.38","-111.89","-0.25","44902.27","44751.84","45033.34","44612.07","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250917","3145.83","-22.53","-0.71","3168.36","3154.92","3158.05","3133.95","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250917","5040","-90","-1.75","5130","5130","5130","5030","27700","140142","60875","4130","6130"
"130A","Veritas_In_Silico","東証GR","医薬品","20250917","690","0","0","690","695","705","689","27300","19014","4476","590","790"
"1332","ニッスイ","東証PR","水産・農林","20250917","1079","-8","-0.74","1087","1087","1091","1077.5","761200","823613","337112","787","1387"
"1333","マルハニチロ","東証PR","水産・農林","20250917","3485","-87","-2.44","3572","3551","3570","3485","174300","610488","176267","2872","4272"
"135A","VRAIN_Solution","東証GR","情報通信","20250917","2455","1","0.04","2454","2500","2500","2430","30600","75459","25122","1954","2954"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250917","1073","-6","-0.56","1079","1080","1080","1072","56600","60835","42824","779","1379"
"1376","カネコ種苗","東証ST","水産・農林","20250917","1446","0","0","1446","1443","1446","1435","5700","8225","17023","1146","1746"
"1377","サカタのタネ","東証PR","水産・農林","20250917","3710","-5","-0.13","3715","3710","3725","3685","77900","288964","168474","3015","4415"
"1379","ホクト","東証PR","水産・農林","20250917","1974","-1","-0.05","1975","1975","1981","1960","65700","129667","65851","1575","2375"
"137A","Cocolive","東証GR","情報通信","20250917","1376","2","0.15","1374","1390","1391","1375","10400","14385","4159","1074","1674"
"1380","秋川牧園","東証ST","水産・農林","20250917","1013","0","0","1013","1013","1013","1013","300","304","4233","713","1313"
"1381","アクシーズ","東証ST","水産・農林","20250917","3040","5","0.16","3035","3040","3040","3020","1400","4244","17077","2335","3735"
"1382","ホーブ","東証ST","水産・農林","20250917","2247","343","18.01","1904","1876","2247","1876","104700","224421","1712","1504","2304"
"1383","ベルグアース","東証ST","水産・農林","20250917","3005","15","0.5","2990","2992","3005","2987","1900","5689","4849","2490","3490"
"1384","ホクリヨウ","東証ST","水産・農林","20250917","2331","-44","-1.85","2375","2375","2375","2308","39500","92180","19718","1875","2875"
"138A","光フードサービス","東証GR","小売","20250917","2400","-2","-0.08","2402","2423","2424","2399","2900","6979","2381","1902","2902"
"1401","エムビーエス","東証GR","建設","20250917","1520","-22","-1.43","1542","1542","1550","1515","9500","14505","11753","1142","1942"
"1407","ウエストホールディングス","東証ST","建設","20250917","1795","-80","-4.27","1875","1851","1851","1795","329200","596445","82619","1475","2275"
"1414","ショーボンドホールディングス","東証PR","建設","20250917","4966","-36","-0.72","5002","5000","5008","4966","188400","937730","271865","4002","6002"
