"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250613","37834.25","-338.84","-0.89","38173.09","38130.25","38141.59","37540.2","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250613","2756.47","-26.5","-0.95","2782.97","2774.49","2777.72","2743.64","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250613","4545","-35","-0.76","4580","4570","4595","4510","38400","174853","54896","3880","5280"
"130A","Veritas_In_Silico","東証GR","医薬品","20250613","712","9","1.28","703","720","720","687","93200","65353","4619","553","853"
"1332","ニッスイ","東証PR","水産・農林","20250613","834.4","-2","-0.24","836.4","836.2","836.6","831","1273000","1062360","260692","686.4","986.4"
"1333","マルハニチロ","東証PR","水産・農林","20250613","3030","-41","-1.34","3071","3076","3079","3023","162300","493736","153254","2371","3771"
"135A","VRAIN_Solution","東証GR","情報通信","20250613","2622","-136","-4.93","2758","2808","2809","2604","153900","412201","26508","2258","3260"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250613","1083","-6","-0.55","1089","1085","1086","1078","44800","48502","43223","789","1389"
"1376","カネコ種苗","東証ST","水産・農林","20250613","1371","2","0.15","1369","1366","1371","1361","9300","12706","16140","1069","1669"
"1377","サカタのタネ","東証PR","水産・農林","20250613","3355","10","0.3","3345","3345","3360","3325","118000","394788","155708","2645","4045"
"1379","ホクト","東証PR","水産・農林","20250613","1810","11","0.61","1799","1792","1812","1792","53600","96713","60380","1399","2199"
"137A","Cocolive","東証GR","情報通信","20250613","1305","-69","-5.02","1374","1378","1378","1305","8300","11223","3877","1074","1674"
"1380","秋川牧園","東証ST","水産・農林","20250613","980","0","0","980","973","980","970","5400","5255","4095","830","1130"
"1381","アクシーズ","東証ST","水産・農林","20250613","3025","-65","-2.1","3090","3080","3080","3025","2200","6725","16993","2390","3790"
"1382","ホーブ","東証ST","水産・農林","20250613","1866","-28","-1.48","1894","1857","1965","1844","8700","16634","1422","1494","2294"
"1383","ベルグアース","東証ST","水産・農林","20250613","2955","-7","-0.24","2962","2962","2962","2955","1100","3255","4768","2462","3465"
"1384","ホクリヨウ","東証ST","水産・農林","20250613","1402","-15","-1.06","1417","1417","1425","1399","18800","26436","11860","1117","1717"
"138A","光フードサービス","東証GR","小売","20250613","1770","-10","-0.56","1780","1773","1773","1725","2600","4529","1756","1380","2180"
"1401","エムビーエス","東証GR","建設","20250613","950","0","0","950","954","964","940","12300","11735","7345","800","1100"
"1407","ウエストホールディングス","東証ST","建設","20250613","1490","-26","-1.72","1516","1534","1537","1489","105800","158837","68581","1116","1916"
"1414","ショーボンドホールディングス","東証PR","建設","20250613","4894","-53","-1.07","4947","4920","4939","4876","137600","673833","267923","4247","5647"
"1417","ミライト・ワン","東証PR","建設","20250613","2439.5","-20.5","-0.83","2460","2467","2473.5","2435","194000","475457","222788","1960","2960"
"1418","インターライフホールディングス","東証ST","建設","20250613","398","-7","-1.73","405","400","405","397","24500","9784","6770","325","485"
"1419","タマホーム","東証PR","建設","20250613","3330","-60","-1.77","3390","3380","3385","3320","280400","938001","98088","2690","4090"
"141A","トライアルホールディングス","東証GR","小売","20250613","2108","-61","-2.81","2169","2214","2214","2101","1103200","2347749","257963","1669","2669"
"1420","サンヨーホームズ","東証ST","建設","20250613","684","-3","-0.44","687","687","689","684","4900","3364","8632","587","787"
"1429","日本アクア","東証PR","建設","20250613","794","-2","-0.25","796","796","798","786","44800","35483","27599","646","946"
"142A","ジンジブ","東証GR","サービス","20250613","569","-10","-1.73","579","571","572","563","6600","3743","1652","479","679"
"1430","ファーストコーポレーション","東証ST","建設","20250613","842","-4","-0.47","846","846","846","840","31900","26882","11252","696","996"
"1431","Lib_Work","東証GR","建設","20250613","697","0","0","697","700","702","697","32900","23004","16834","597","797"
"1433","ベステラ","東証PR","建設","20250613","1130","-21","-1.82","1151","1148","1154","1125","113600","128840","11677","851","1451"
"1434","JESCOホールディングス","東証ST","建設","20250613","894","-2","-0.22","896","903","903","880","29800","26517","6217","746","1046"
"1435","robot_home","東証ST","不動産","20250613","146","-3","-2.01","149","149","149","146","480900","70602","13305","99","199"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20250613","2182","-11","-0.5","2193","2206","2206","2178","3600","7869","9349","1693","2693"
"1438","岐阜造園","東証ST","建設","20250613","1890","-13","-0.68","1903","1901","1901","1890","1600","3030","6129","1503","2303"
"143A","イシン","東証GR","サービス","20250613","1283","118","10.13","1165","1153","1437","1062","878600","1120610","2459","865","1465"
"1443","技研ホールディングス","東証ST","建設","20250613","199","10","5.29","189","189","209","189","953700","189979","3231","139","239"
"1444","ニッソウ","東証GR","建設","20250613","2782","152","5.78","2630","2699","2782","2681","16800","45727","3029","2130","3130"
"1446","キャンディル","東証ST","建設","20250613","558","-3","-0.53","561","561","561","556","1900","1063","5990","461","661"
"1447","SAAFホールディングス","東証GR","建設","20250613","264","-3","-1.12","267","272","272","261","59800","15963","6454","187","347"
"1450","TANAKEN","東証ST","建設","20250613","1368","-33","-2.36","1401","1389","1397","1359","6500","8917","11901","1101","1701"
"145A","L_is_B","東証GR","情報通信","20250613","823","-16","-1.91","839","840","840","809","18100","14888","4218","689","989"
"146A","コロンビア・ワークス","東証ST","不動産","20250613","4790","-125","-2.54","4915","4970","4990","4750","23500","113591","16628","4215","5620"
"147A","ソラコム","東証GR","情報通信","20250613","820","-12","-1.44","832","847","847","816","83900","69249","37026","682","982"
