"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20250603","37446.81","-23.86","-0.06","37470.67","37598.31","37729.45","37446.81","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20250603","2771.11","-6.18","-0.22","2777.29","2781.62","2786.77","2771.06","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20250603","4495","20","0.45","4475","4500","4530","4455","44000","198050","54292","3775","5180"
"130A","Veritas_In_Silico","東証GR","医薬品","20250603","675","3","0.45","672","682","682","665","8400","5638","4379","572","772"
"1332","ニッスイ","東証PR","水産・農林","20250603","839.8","0.4","0.05","839.4","836.6","842.1","832.5","928400","778277","262379","689.4","989.4"
"1333","マルハニチロ","東証PR","水産・農林","20250603","3076","-27","-0.87","3103","3090","3091","3054","191900","589427","155581","2403","3803"
"135A","VRAIN_Solution","東証GR","情報通信","20250603","2624","8","0.31","2616","2616","2690","2608","124400","329206","26529","2116","3120"
"1375","ユキグニファクトリー","東証PR","水産・農林","20250603","1074","-2","-0.19","1076","1075","1077","1067","46900","50330","42864","776","1376"
"1376","カネコ種苗","東証ST","水産・農林","20250603","1378","-3","-0.22","1381","1389","1389","1377","7700","10654","16223","1081","1681"
"1377","サカタのタネ","東証PR","水産・農林","20250603","3350","-40","-1.18","3390","3380","3385","3335","99000","332496","155476","2690","4090"
"1379","ホクト","東証PR","水産・農林","20250603","1784","-10","-0.56","1794","1799","1799","1781","31600","56383","59513","1394","2194"
"137A","Cocolive","東証GR","情報通信","20250603","1328","-6","-0.45","1334","1340","1340","1310","5900","7791","3945","1034","1634"
"1380","秋川牧園","東証ST","水産・農林","20250603","977","-3","-0.31","980","984","984","977","2400","2353","4083","830","1130"
"1381","アクシーズ","東証ST","水産・農林","20250603","3105","-65","-2.05","3170","3180","3180","3040","6100","19039","17442","2470","3870"
"1382","ホーブ","東証ST","水産・農林","20250603","1801","-2","-0.11","1803","1801","1801","1801","500","901","1372","1403","2203"
"1383","ベルグアース","東証ST","水産・農林","20250603","2953","-11","-0.37","2964","2966","2968","2953","1900","5622","4765","2464","3465"
"1384","ホクリヨウ","東証ST","水産・農林","20250603","1469","14","0.96","1455","1455","1469","1447","12000","17526","12426","1155","1755"
"138A","光フードサービス","東証GR","小売","20250603","1849","17","0.93","1832","1840","1849","1840","200","369","1834","1432","2232"
"1401","エムビーエス","東証GR","建設","20250603","820","-3","-0.36","823","830","848","800","14500","11916","6340","673","973"
"1407","ウエストホールディングス","東証ST","建設","20250603","1539","-40","-2.53","1579","1575","1575","1537","254800","394074","70836","1179","1979"
"1414","ショーボンドホールディングス","東証PR","建設","20250603","4950","37","0.75","4913","4913","4966","4895","112300","555389","270989","4213","5613"
"1417","ミライト・ワン","東証PR","建設","20250603","2517","-33","-1.29","2550","2550","2550","2511.5","346000","873371","229866","2050","3050"
"1418","インターライフホールディングス","東証ST","建設","20250603","391","-2","-0.51","393","397","397","386","50500","19666","6651","313","473"
"1419","タマホーム","東証PR","建設","20250603","3465","-75","-2.12","3540","3530","3555","3465","361500","1264879","102064","2840","4240"
"141A","トライアルホールディングス","東証GR","小売","20250603","2056","-58","-2.74","2114","2118","2126","2056","1142500","2381835","251600","1614","2614"
"1420","サンヨーホームズ","東証ST","建設","20250603","678","-1","-0.15","679","679","683","678","6200","4215","8556","579","779"
"1429","日本アクア","東証PR","建設","20250603","776","-5","-0.64","781","781","784","775","24600","19147","26974","631","931"
"142A","ジンジブ","東証GR","サービス","20250603","599","-27","-4.31","626","621","629","592","14900","9030","1739","526","726"
"1430","ファーストコーポレーション","東証ST","建設","20250603","853","5","0.59","848","856","856","841","101000","85852","11399","698","998"
"1431","Lib_Work","東証GR","建設","20250603","698","3","0.43","695","700","700","695","20100","13997","16858","595","795"
"1433","ベステラ","東証PR","建設","20250603","1126","5","0.45","1121","1122","1133","1110","47900","53493","11635","821","1421"
"1434","JESCOホールディングス","東証ST","建設","20250603","850","-27","-3.08","877","884","884","831","239600","203411","5911","727","1027"
"1435","robot_home","東証ST","不動産","20250603","149","-2","-1.32","151","150","151","149","165500","24778","13578","101","201"
"1436","グリーンエナジー＆カンパニー","東証GR","建設","20250603","2137","-3","-0.14","2140","2149","2149","2135","1700","3643","9157","1640","2640"
"1438","岐阜造園","東証ST","建設","20250603","1892","22","1.18","1870","1871","1892","1870","1000","1875","6135","1470","2270"
"143A","イシン","東証GR","サービス","20250603","989","150","17.88","839","899","989","899","24400","23261","1896","689","989"
"1443","技研ホールディングス","東証ST","建設","20250603","187","0","0","187","187","187","186","30000","5600","3037","137","237"
"1444","ニッソウ","東証GR","建設","20250603","2520","0","0","2520","2521","2525","2520","500","1261","2744","2020","3020"
"1446","キャンディル","東証ST","建設","20250603","554","1","0.18","553","554","554","549","3600","1992","5947","453","653"
"1447","SAAFホールディングス","東証GR","建設","20250603","266","3","1.14","263","267","267","261","58300","15375","6503","183","343"
"1450","TANAKEN","東証ST","建設","20250603","1335","-8","-0.6","1343","1339","1342","1330","2500","3340","11614","1043","1643"
"145A","L_is_B","東証GR","情報通信","20250603","827","-18","-2.13","845","836","841","820","22200","18400","4238","695","995"
"146A","コロンビア・ワークス","東証ST","不動産","20250603","4630","-40","-0.86","4670","4720","4745","4620","12900","60395","16073","3970","5370"
"147A","ソラコム","東証GR","情報通信","20250603","836","-9","-1.07","845","842","852","830","112700","94397","37748","695","995"
"148A","ハッチ・ワーク","東証GR","情報通信","20250603","2101","-3","-0.14","2104","2072","2130","2072","12900","27051","4020","1604","2604"
"1491","中外鉱業","東証ST","非鉄金属","20250603","53","-1","-1.85","54","54","54","53","663400","35473","15357","24","84"
