"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20251106","50883.68","671.41","1.34","50212.27","50792.55","51248.28","50594.19","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20251106","3313.45","45.16","1.38","3268.29","3291.13","3323.35","3291.13","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20251106","4590","75","1.66","4515","4525","4615","4520","35200","160882","55439","3815","5220"
"130A","Veritas_In_Silico","東証GR","医薬品","20251106","561","10","1.81","551","558","563","550","21100","11760","3639","451","651"
"1332","ニッスイ","東証PR","水産・農林","20251106","1124.5","58","5.44","1066.5","1064","1138.5","1048","4279400","4771976","351328","766.5","1366.5"
"1333","マルハニチロ","東証PR","水産・農林","20251106","3496","41","1.19","3455","3455","3496","3435","136100","473285","176824","2755","4155"
"135A","VRAIN_Solution","東証GR","情報通信","20251106","3160","210","7.12","2950","3280","3300","3105","322100","1031813","32336","2450","3450"
"1375","ユキグニファクトリー","東証PR","水産・農林","20251106","1025","-3","-0.29","1028","1030","1032","1025","46500","47781","40908","728","1328"
"1376","カネコ種苗","東証ST","水産・農林","20251106","1650","-11","-0.66","1661","1652","1665","1650","16000","26490","19425","1261","2061"
"1377","サカタのタネ","東証PR","水産・農林","20251106","3960","20","0.51","3940","3940","3975","3910","86000","339737","179827","3240","4640"
"1379","ホクト","東証PR","水産・農林","20251106","1852","-4","-0.22","1856","1853","1862","1847","29000","53760","61781","1456","2256"
"137A","Cocolive","東証GR","情報通信","20251106","1095","6","0.55","1089","1091","1111","1088","5900","6486","3310","789","1389"
"1380","秋川牧園","東証ST","水産・農林","20251106","1000","8","0.81","992","999","1000","994","900","898","4179","842","1142"
"1381","アクシーズ","東証ST","水産・農林","20251106","3840","70","1.86","3770","3700","3865","3535","23200","86268","21571","3070","4470"
"1382","ホーブ","東証ST","水産・農林","20251106","1980","1","0.05","1979","2019","2019","1972","2900","5814","1509","1579","2379"
"1383","ベルグアース","東証ST","水産・農林","20251106","2970","9","0.3","2961","2962","2976","2962","1000","2969","4792","2461","3465"
"1384","ホクリヨウ","東証ST","水産・農林","20251106","3035","-80","-2.57","3115","3100","3100","2973","65400","198565","25673","2415","3815"
"138A","光フードサービス","東証GR","小売","20251106","2843","-34","-1.18","2877","2925","2925","2841","2400","6886","2820","2377","3380"
"1401","エムビーエス","東証GR","建設","20251106","1398","30","2.19","1368","1392","1410","1392","11300","15828","10809","1068","1668"
"1407","ウエストホールディングス","東証ST","建設","20251106","1484","30","2.06","1454","1470","1502","1463","291900","433367","68305","1154","1754"
"1414","ショーボンドホールディングス","東証PR","建設","20251106","4944","16","0.32","4928","4954","4978","4938","243000","1204578","270660","4228","5628"
"1417","ミライト・ワン","東証PR","建設","20251106","3041","47.5","1.59","2993.5","3000","3054","2995","335300","1017027","277720","2493.5","3494"
"1418","インターライフホールディングス","東証ST","建設","20251106","562","4","0.72","558","553","569","551","80900","45337","9560","458","658"
"1419","タマホーム","東証PR","建設","20251106","3640","10","0.28","3630","3645","3655","3630","65800","239690","107219","2930","4330"
"141A","トライアルホールディングス","東証GR","小売","20251106","2044","-38","-1.83","2082","2111","2117","2040","674900","1390842","250151","1582","2582"
"1420","サンヨーホームズ","東証ST","建設","20251106","697","1","0.14","696","697","700","695","27400","19118","8796","596","796"
